Code,Name,Gross Price,LOS ,Type,Discount
FMERDC0026,AMBULANCE TO KUNFUDA DOCTOR    NURSE,4284.280053710938,,service,0.15
FMERDD0001,P.O.P. TO SIMPLE FRACTURE,168.31099395751954,,service,0.15
FMERDD0002,PLASTER STRAPPING (TOE FINGER),137.70900268554686,,service,0.15
FMERDD0003,SKIN TRACTION W/ THOMAS SPLINT,681.4830322265625,,service,0.15
FMERDD0004,SPLINT FOR FRACTURE,137.70900268554686,,service,0.15
FMERDD0005,TENSOPLAST STRAPPING,137.70900268554686,,service,0.15
FMERDD0006,THOMAS SPLINT RENTAL PER WEEK  PLUS DEPOSIT,214.21400604248046,,service,0.15
FMERDE0001,RECOVERY/OBSERVATION PER (HR),84.74400100708007,,service,0.15
FMERDV0001,MENINGITIS VACCINE,61.20399932861328,,service,0.15
FMERDV0002,MEMINGITIS VACCINE (ARAMCO),38.84100151062012,,service,0.15
FMERDV0003,HEPATITIS B VACCINE IN ER,122.40799865722656,,service,0.15
FMDNTO0027,GRADE VII MALOCCL. 2ND DEPOSIT,14138.123828125,,service,0.15
FMODT-0027,GRADE VII MALOCCL. 2ND DEPOSIT,12240.8,,service,0.15
FMERDA0004,INCISN & DRAINGE OF PARONYCHIA,253.05500335693358,,service,0.15
FMDNTO0028,GRADE VII MALOCCL. 3RD DEPOSIT,3534.53095703125,,service,0.15
FMODT-0028,GRADE VII MALOCCL. 3RD DEPOSIT,3060.2,,service,0.15
FMERDA0094,CODE YELLOW CONSULTATION,673.2439758300782,,service,0.15
FMREDE0002,OBSERVATION ROOM FEE,221.86450805664063,,service,0.15
FMDNTO0037,HABIT BREAKING APPLIANCE,1767.8540161132812,,service,0.15
FMODT-0037,HABIT BREAKING APPLIANCE,1530.1,,service,0.15
FMERD-0002,VIDEO RECORDING,165,,service,0.15
FMERD-1001,ER REFERRAL TO OTHER CLINICS,110,,service,0.15
FMERDA0006,REMOVAL OF STICHES,45.90299949645996,,service,0.15
FMERDA0072,SUTURING 1-3 SUTURES,76.5050033569336,,service,0.15
FMERDA0001,ABCESS  INCISSION SUFERCIAL,168.31099395751954,,service,0.15
FMERDA0029,SUB. CUT WOUND SMALL(3-5 STITCHES),107.10700302124023,,service,0.15
FMERD-0001,E.R. CONSULTATION,138.4622817993164,,service,0.15
FMERD-0010,ER STOCK DEDUCTION,22.95149974822998,,service,0.15
FMERDA0095,TRIAGE CARDIAC PROFILER,1989.1300537109375,,service,0.15
FMERDA0102,USER OF AMBULANCE FOR ECT PATIENT,77,,service,0.15
FMERDA0104,USE OF PORTABLE VENTILATOR,148.5,,service,0.15
FMERDA0103,USE OF AIRMATRESS,137.5,,service,0.15
FMERDA0107,OXYGEN INHALATION EMERGENCY,126.5,,service,0.15
FMERDA0106,DRESSING WITH BANDAGE EMERGENCY,220,,service,0.15
FMERDA0108,TEPID SPONGE BATH EMERGENCY,165,,service,0.15
FMERRZ9998,ER RECOVERY ROOM FEE,168.31099395751954,,service,0.15
FMENDE0044,ENDOSCOPIC BRUSH CYTOLOGY,336.6219879150391,,service,0.15
FMENDE0045,SCLEROTHERAPY HAEMORRHOIDS,336.6219879150391,,service,0.15
FMENDE0046,GUM  LIGATURE - HAEMORRHOIDS,1691.3489624023437,,service,0.15
FMENDE0047,INFRA-RED COAGULATION-HAEMORR- HOIDS,504.93299865722656,,service,0.15
FMENDE0048,DIGITAL ANAL DILATATION,253.05500335693358,,service,0.15
FMENDE0049,INCISION OF PERIANAL THROMB0-  SIS,428.4280120849609,,service,0.15
FMENDE0050,ENDOSCOPIC LASER TREATMENT,3213.210107421875,,service,0.15
FMENDE0042,E.S. WITH INSERTION OF A STENT,3711.08095703125,,service,0.15
FMENDE0052,BILIARY/PANCREATIC STRICTURE   DILATATION,1606.6050537109375,,service,0.15
FMENDE0002,OESOPHAGOSCOPY,803.8909973144531,,service,0.15
FMENDE0005,COLONOSCOPY MID COLON,1606.6050537109375,,service,0.15
FMEGD-0002,HAND THERAPY,168.31099395751954,,service,0.15
FMENDE0009,ENDOSCOPIC BIOPSY,168.31099395751954,,service,0.15
FMENDE0010,SMALL INTESTINAL BIOPSY,849.7939758300781,,service,0.15
FMENDE0016,ENDOSCOPIC ULTRASONOGRAPHY,8.23899974822998,,service,0.15
FMENDE0017,PRE MEDICATION,168.31099395751954,,service,0.15
FMENDE0018,UNCOMPLETED PROCEDURE,504.93299865722656,,service,0.15
FMENDE0019,OESOPHAGEAL PH MONITORING      24 HOURS,1606.6050537109375,,service,0.15
FMENDE0020,OESOPHAGEAL PH MONITORING      3 HOURS,803.8909973144531,,service,0.15
FMENDE0029,BOUGIE DILATATION OF GI STRICTURE,1691.3489624023437,,service,0.15
FMENDE0030,IMPLANTATION OF PLASTIC STENT,2532.9038818359377,,service,0.15
FMENDE0031,IMPLANTATION OF EXPANDABLE     STENT,1606.6050537109375,,service,0.15
FMENDE0032,ENDOSCOPIC PAPILLOTOMY,849.7939758300781,,service,0.15
FMENDE0035,E. STONE EXTRACTION 2-5 STONES,2532.9038818359377,,service,0.15
FMENDE0036,E. STONE EXTRACTION 5 OR MORE  STONES,4223.075903320312,,service,0.15
FMENDE0037,ENDOSCOPIC STONE CRUSHING,1354.7269409179687,,service,0.15
FMENDE0038,E.S. WITH STONE EXTRACTION,4559.698193359375,,service,0.15
FMENDE0039,E.S. WITH STONE CRUSHING,5064.63095703125,,service,0.15
FMENDE0040,INSERTION OF NASOBILIARY CATHE TER,1285.283935546875,,service,0.15
FMENDE0056,H-PYLORI RAPID CHECK,7329.179150390625,,service,0.15
FMENDE0057,E.G.D/COLONOSCOPY,1392.391064453125,,service,0.15
FMENDE0058,EGD / FLEXIBLE  SIGMOIDOSCOPY,2080.9360107421876,,service,0.15
FMENDE0059,GASTRIC VARICES INJECTION,367.2239959716797,,service,0.15
FMENDE0060,OR SIGMOIDOSCOPY COMPLEMENTRY TO ANO RECTAL SURGER,30.60199966430664,,service,0.15
FMEND-0001,Gastroscopy/Endoscopy,1124.6235107421876,,service,0.15
FMENDE0055,USE OF BALOON,910.409521484375,,service,0.15
FMENDE0001,UPPER GI ENDOSCOPY,1224.0800537109376,,service,0.15
FMPTD-2140,HAND THERAPY,191.2625,,service,0.15
FMENDA0002,BRONCHOALVEOLAR LAVAGE,168.31099395751954,,service,0.15
FMENDE0003,FOLLOW UP ENDOSCOPY,963.9630187988281,,service,0.15
FMENDE0004,COLONOSCOPY FULL COLON,1927.9260375976562,,service,0.15
FMENDE0006,FLEXIBLE SIGMOIDOSCOPY,1415.93095703125,,service,0.15
FMENDE0011,RECTAL SNIP EXAMINATION,482.57001342773435,,service,0.15
FMENDE0012,END.CHOLANGIOPANCREATOGRAPHY,2027.9709838867188,,service,0.15
FMENDE0013,ENDOSCOPIC PANCREATHOGRAPHY,1691.3489624023437,,service,0.15
FMENDE0014,ENDOSCOPIC CHOLANGIOGRAPHY,1691.3489624023437,,service,0.15
FMENDE0015,ENDCOSCOPIC VEDIO TAPE PRINTING,69.44300117492676,,service,0.15
FMENDE0021,SCLEROTHERAPHY O.V.,2027.9709838867188,,service,0.15
FMENDE0022,ENDOSCOPIC LIGATION O.V.,1606.6050537109375,,service,0.15
FMENDE0023,INSERTION OF GASTRIC BALLOON,6747.741064453125,,service,0.15
FMENDE0024,ENDOSCOPIC POLYPECTOMY,803.8909973144531,,service,0.15
FMENDE0025,INJECTION OF BLEEDING POINT,849.7939758300781,,service,0.15
FMENDE0026,ELECTROCOAGULATION OF BLEEDING,849.7939758300781,,service,0.15
FMENDE0027,ENDOSCOPIC REMOVAL OF F.B.,1691.3489624023437,,service,0.15
FMENDE0028,BALLOON DILATION OF GI,1691.3489624023437,,service,0.15
FMENDE0033,ENDOSCOPIC SPHINCLEROTOMY,2869.5259033203124,,service,0.15
FMENDE0034,E. STONE EXTRACTION 1 STONE,849.7939758300781,,service,0.15
FMENDE0041,ENDOSCOPIC INSERTION OF A STEN,1285.283935546875,,service,0.15
FMENDE0043,ENDOSCOPIC OF STENT EXCHANGE,2869.5259033203124,,service,0.15
FMENDE0051,GASTROTOMY FEEDEING TUBE,3213.210107421875,,service,0.15
FMENDE0053,VARICEAL LIGATION 5 BANDS,1606.6050537109375,,service,0.15
FMENDE0054,VARICEAL LIGATION > 5 BAND,2410.4961181640624,,service,0.15
FMENDE0008,PROCTOSIGMOIDOSCOPY (RIGID),803.8909973144531,,service,0.15
FMENDE0062,USE OF ENDOCLIPS,1392.391064453125,,service,0.15
FMENDE0063,REPLACEMENT TUBE,2080.9360107421876,,service,0.15
FMENDE0064,USE OF HISTOACRYL,367.2239959716797,,service,0.15
FMENDE0065,OESOPHAGEAL PH MONITORING (24HRS BY CATHETER),2524.664892578125,,service,0.15
FMENDE0066,OESOPHAGEAL PH MONITORING (48 HRS),3358.56962890625,,service,0.15
FMENDE0067,MANOMETRY,3358.56962890625,,service,0.15
FMENDE0068,LES MANOMETRY + IMPEDENCE,4192.474096679687,,service,0.15
FMENDE0069,PH CAPSULE,2524.664892578125,,service,0.15
FMENDE0070,INSERTION OF PH CAPSULE,1690.7605590820312,,service,0.15
FMENDE0071,PH METRY WIRELESS (24HRS),4192.474096679687,,service,0.15
FMENDE0072,PH METRY WIRELESS (48 HRS),5034.029150390625,,service,0.15
FMENDE0073,H-PYLORI BREATH TEST,634.9915161132812,,service,0.15
FMENDE0074,UBT,474.33099060058595,,service,0.15
FMENDE0075,ARGON PLASMA COAGULATION (APC),2050.333935546875,,service,0.15
FMENDE0078,USE OF ARGON COAGULATION,3795,,service,0.15
FMENDE0079,USE OF EXPANDABLE STENT,5060,,service,0.15
FMENDE0080,USE OF WALL STENT,7590,,service,0.15
FMENDE0081,ENDOSCOPIC MUCOSAL RESECTION <2CM,5060,,service,0.15
FMENDE0082,ENDOSCOPIC MUCOSAL RESECTION >2CM,7590,,service,0.15
FMENDE0083,ENDOSCOPIC SUBMUCOSAL DISSECTON <2CM,10120,,service,0.15
FMENDE0084,ENDOSCOPIC SUBMUCOSAL DISSECTION >2CM,12650,,service,0.15
FMFMD-0001,VASCORE,841.5549865722656,,service,0.15
FMFMD-0002,ECG,114.7574966430664,,service,0.15
FMD0001,PRE REGISTRATION SGNA (STUDENT) CHECKUP,512.5834838867188,,service,0.15
FMIVF-0001,ARTIFICIAL INSEMINATION OF    HUSBAND (AIH),849.7939758300781,,service,0.15
FMIVF-0002,PERITONEAL OOCYTE AND SPERM   TRANSFER (POST),6747.741064453125,,service,0.15
FMIVF-0004,PERITONEAL OOCYTE AND SPERM   POST-B- PACKAGE DEAL,5064.63095703125,,service,0.15
FMIVF-0005,INVINTRO FERTILIZATION BY U/S DIRECTED OOCYTE RETRIEVAL,10970.81669921875,,service,0.15
FMIVF-0006,IVF-A-PACKAGE DEAL (UDOR),1691.3489624023437,,service,0.15
FMIVF-0007,IVF-B-PACKAGE DEAL (UDOR),9280.64521484375,,service,0.15
FMIVF-0008,INVINTRO FERTILIZATION BY LAP-ROSCOPIC OOCYTE RETRIEVAL,13495.48212890625,,service,0.15
FMIVF-0009,IVF-A-PACKAGE DEAL (LAPAROSCO-PIC ),1691.3489624023437,,service,0.15
FMIVF-0010,IVF-B-PACKAGE DEAL (LAPAROSCO-PIC ),11812.371484375,,service,0.15
FMIVF-0011,REPEATED IVF BY LAPAROSCOPIC  OOCYTE RETRIEVAL,11812.371484375,,service,0.15
FMIVF-0012,REPEATED IVF-A-PACKAGE DEAL   (LAP.),1691.3489624023437,,service,0.15
FMIVF-0013,REPEATED IVF-B-PACKAGE DEAL   (LAP.),10122.2,,service,0.15
FMIVF-0014,GAMETE INTRA FALLOPIAN TRANS- FER ( (GIFT),12653.92734375,,service,0.15
FMIVF-0015,GIFT-A-PACKAGE DEAL,1691.3489624023437,,service,0.15
FMIVF-0016,GIFT-B-PACKAGE DEAL,10970.81669921875,,service,0.15
FMIVF-0017,ZYGOTE INTRA FALLOPIAN TRANS- FER (ZIFT)\,13495.48212890625,,service,0.15
FMIVF-0018,ZIFT-A-PACKAGE DEAL,1691.3489624023437,,service,0.15
FMIVF-0019,ZIFT-B-PACKAGE DEAL,11812.371484375,,service,0.15
FMIVF-0020,IVF-GIFT COMBINED,14345.276171875,,service,0.15
FMIVF-0021,IVF-GIFT-A-PACKAGE DEAL,1691.3489624023437,,service,0.15
FMIVF-0022,IVF-GIFT-B-PACKAGE DEAL,12653.92734375,,service,0.15
FMIVF-0023,SEMEN ANALYSIS,207.15200805664062,,service,0.15
FMIVF-0024,SEMEN ASSESMENT,504.93299865722656,,service,0.15
FMIVF-0025,SPERM ANTIBODIES,765.05,,service,0.15
FMIVF-0026,POST COITAL TEST (PCT),207.15200805664062,,service,0.15
FMIVF-0027,X-Y SEPARATION,1354.7269409179687,,service,0.15
FMIVF-0028,SPERM-MUCOUS PENETRATION TEST,253.05500335693358,,service,0.15
FMPTD-2114,HEMIPLEGIA P.T. 3 PROCEDURES,3733.44404296875,,service,0.15
FMIVF-0030,VAGINAL ULTRA SOUND PACK. DEAL(4-5 U/S VAGINAL SCANS),849.7939758300781,,service,0.15
FMIVF-0031,ABDOMINAL ULTRASOUND,253.05500335693358,,service,0.15
FMIVF-0032,LAPAROSCOPIC EXAM FOR INFERTI-LITY,2532.9038818359377,,service,0.15
FMIVF-0033,LAPAROSCOPIC OPERATION FOR    INFERTILITY,4223.075903320312,,service,0.15
FMIVF-0034,HYSTEROSCOPIC EXAM FOR        INFERTILITY,1691.3489624023437,,service,0.15
FMIVF-0035,HYSTEROSCOPIC OPERATION FOR   INFERTILITY,4223.075903320312,,service,0.15
FMIVF-0036,I.V.F. CHECK-UP,375.4629852294922,,service,0.15
FMIVF-0037,LASER ASSISTED HATCHING,1950.8775268554687,,service,0.15
FMIVF-0038,SEMEN SAMPLE FREEZING,1897.3239624023438,,service,0.15
FMIVF-0039,TESTICULAL BIOPSY,1897.3239624023438,,service,0.15
FMIVF-0040,EMBRAYO FREEZING,841.5549865722656,,service,0.15
FMIVF-0041,ANNUAL FEE,481.98150939941405,,service,0.15
FMIVF-0042,ICS PROCEDURE,16456.2255859375,,service,0.15
FMIVF-0043,OVUM PICKUP UNDER G.A.,7329.179150390625,,service,0.15
FMIVF-0044,ICSI WITOUT ET,10978.46728515625,,service,0.15
FMIVF-0045,FROZEN THAWED ET,1836.1199462890625,,service,0.15
FMIVF-0046,MOCK TRANSFER,466.6805053710938,,service,0.15
FMIVF-0003,PERITONEAL OOCYTE AND SPERM   POST-A PACKAGE DEAL,1691.3489624023437,,service,0.15
FMIVF-0048,ICSI PROCERDURE,17749.1595703125,,service,0.15
FMIVF-0049,ARTIFICIAL INSEMINATION,2142.140026855469,,service,0.15
FMIVF-0052,EMBRYO TRANSFER (REPEAT),1790.2169677734375,,service,0.15
FMIVF-0053,TESTICULAR BIOPSY EXAMINATION,2677.675,,service,0.15
FMIVF-0051,EMBRYO TRANSFER1,3565.1330322265626,,service,0.15
FMIVF-0054,TESTIICULAR BIOPSY EXAMINATION,1790.2169677734375,,service,0.15
FMIVF-0055,EXTENDED SEMEM ANALYSIS,413.12700805664065,,service,0.15
FMIVF-0056,SEMEM SAMPLE FREEZING,4881.01904296875,,service,0.15
FMIVF-0057,EMBRYO FREEZING,4881.01904296875,,service,0.15
FMIVF-0059,ARTIFICCIAL INSEMINATION WITH SEX SELECTION,4070.066064453125,,service,0.15
FMIVF-0060,ICSI WITHOUT E.T.,12998.1994140625,,service,0.15
FMIVF-0061,ICSI PROCEDURE,19493.473828125,,service,0.15
FMIVF-0062,FROZEN THOWED E.T.,4070.066064453125,,service,0.15
FMIVF-0063,D.&C BEFORE ICSI,4070.066064453125,,service,0.15
FMIVF-0066,MYOMECTOMY BEFORE ICSI,19493.473828125,,service,0.15
FMIVF-0067,C.S. AFTER ICSI (SINGLE BABY),19493.473828125,,service,0.15
FMIVF-0068,C.S. AFTER ICSI (TWIN.RECURRENT CS),24359.1927734375,,service,0.15
FMIVF-0069,DIAGNOSTIC HYSTEROSCOPY BEFORE ICSI,8124.83095703125,,service,0.15
FMIVF-0070,COMBINED DIAG. LAP AND HYSTEROSCOPY BEFORE ICSI,12998.1994140625,,service,0.15
FMIVF-0058,ARTIFICIAL INSEMINATION 1,3259.1130859375,,service,0.15
FMIVF-0064,DIAGNOSTIC LAPAROSCOPY BEFORE ICSI,9754.3875,,service,0.15
FMIVF-0065,TRANSVAGINAL ULTRASOUND GUIDED CYST ASPIRATION,8124.83095703125,,service,0.15
FMICU-0001,WARMING BLANKET PER HOUR,45.90299949645996,,service,0.15
FMPTD-2116,HEMIPLEGIA P.T. 3 PROCEDURES,3733.44404296875,,service,0.15
FMICU-0003,PACEMAKER PER DAY,803.8909973144531,,service,0.15
FMICU-0004,INTERCOSTAL TUBE INSERTION,482.57001342773435,,service,0.15
FMICU-0005,PORTABLE VENTILATOR (OXYGEN)   PER HOUR,84.74400100708007,,service,0.15
FMICU-0006,EPIDURAL INSERTION,321.32098388671875,,service,0.15
FMICU-0007,ECG PORTABLE,214.21400604248046,,service,0.15
FMICU-0008,AIR MATRESS PER DAY,84.74400100708007,,service,0.15
FMORW-0023,HIP SPICA ABDUCTION ORTHOSIS,5018.727978515625,,service,0.15
FMORW-0084,HIP SPICA ABDUCTION ORTHOSIS,535.5350067138672,,service,0.15
FMICU-0011,CHANGE OF TRACHEOTOMY TUBE,321.32098388671875,,service,0.15
FMCAR-0006,HOLTER MONITOR 24 HOURS ECG,933.3610107421875,,service,0.15
FMICU-0013,TWIN PUMP AMBU BAG /USE,38.84100151062012,,service,0.15
FMICU-0014,USE OF BLOOD WARMER,76.5050033569336,,service,0.15
FMMTR-0006,HOLTER MONITOR 24 HOURS ECG,1331.1870483398438,,service,0.15
FMICU-0018,SEQUENTIAL COMPRESSION DEVICE,566.1369812011719,,service,0.15
FMICU-0016,PERCAUTENOUS DILATATIONAL TRACHEOSTOMY,6954.304736328125,,service,0.15
FMICU-0017,CODEMAN ICP,933.3610107421875,,service,0.15
FMINT-0031,PLEURAL BIOPSY,428.4280120849609,,service,0.15
FMERDA0063,HOT COMPRESS,84.74400100708007,,service,0.15
FMINT-0033,CONT.SUBCUTA.INSULIN INFU.PUMP,849.7939758300781,,service,0.15
MTNUR-0010,HOT COMPRESS,130.05850067138672,,service,0.15
FMINT-0006,ABDOMINAL PARACENTESIS,428.4280120849609,,service,0.15
FMINT-0007,THORACOCENTESIS,596.7389892578125,,service,0.15
FMINT-0008,PERCUTANEOUS KIDNEY BIOPSY,681.4830322265625,,service,0.15
FMINT-0026,PULMONARY FUNCTION TEST,375.4629852294922,,service,0.15
FMINT-0027,BENCARD SENSITIVITY TEST,559.075,,service,0.15
FMINT-0028,PRELIMINARY INVESTIGATIONS,440,,service,0.15
FMINT-0029,ASTHMA CHECKUP - 1ST VISIT,1033.406024169922,,service,0.15
FMINT-0052,INHANCED RESPIROMETRY,321.32098388671875,,service,0.15
FMINT-0053,M V V,84.74400100708007,,service,0.15
FMINT-0054,T L C + R V,321.32098388671875,,service,0.15
FMINT-0055,FLOW VOLUME LOOP,244.8159973144531,,service,0.15
FMINT-0056,DIFFUSION,406.0649932861328,,service,0.15
FMINT-0057,COMPLIANCE,482.57001342773435,,service,0.15
FMINT-0058,AIRWAY RESISTENCE & CONDUCTANE,321.32098388671875,,service,0.15
FMINT-0059,THORACIC GAS VOLUME,321.32098388671875,,service,0.15
FMINT-0060,PROVOCATION CHALLENGE,803.8909973144531,,service,0.15
FMINT-0061,SINGLE BREATH O2,244.8159973144531,,service,0.15
FMINT-0062,MAX RESPIRATORY PRESSURE,161.24899597167968,,service,0.15
FMINT-0065,DIABETIC FOOT CARE,84.74400100708007,,service,0.15
FMINT-0066,FUNDUS PICTURE,84.74400100708007,,service,0.15
FMINT-0067,DOOPLER EXAMINATION,38.84100151062012,,service,0.15
FMINT-0068,BLOOD SUGAR TEST,61.20399932861328,,service,0.15
FMINT-0069,URINE TEST,38.84100151062012,,service,0.15
FMINT-0070,DIABETIC EDU. PROG.(4 SESSION),321.32098388671875,,service,0.15
FMINT-0071,DIABETIC EDU. PRG. (1 SESSION),84.74400100708007,,service,0.15
MTSUR-0081,HYDROCELECTOMY,3886.4538818359374,,service,0.15
FMINT-0073,SKIN TEST FOR DRUG,8.23899974822998,,service,0.15
FMINT-0074,PEACK FLOW METER,15.30099983215332,,service,0.15
URO-0016,Hydrocelectomy,5544,3 Days,PKG,0.0
FMINT-0076,PULSE OXYMETER,45.90299949645996,,service,0.15
FMPTD-0023,HYDROTHERAPY,374.8745147705078,,service,0.15
FMPTD-0085,HYDROTHERAPY,489.6319946289062,,service,0.15
FMONC-0077,I. TH. CHEMO UNDER G.A.,765.05,,service,0.15
MTONC-0002,I. TH. CHEMO UNDER G.A.,1506.5599731445313,,service,0.15
FMINT-0095,DIABETIC CENTER SERVICE(DIETIC IAN),68.85450134277343,,service,0.15
FMINT-0096,DIABETIC CENTER SERVICE (EDUCA TION),30.60199966430664,,service,0.15
FMINT-0097,DIABETIC CNTR SRVC DIATICIAN +  EDUCATION),45.90299949645996,,service,0.15
FMINT-0098,DIETICIAN SERVICE,76.5050033569336,,service,0.15
FMINT-0099,INSULIN INJECTION IN THE CLINI C,8.23899974822998,,service,0.15
MTENT-0123,I.M.INJECTION,38.2525016784668,,service,0.15
MTPSD-0047,I.M.INJECTION,38.2525016784668,,service,0.15
FMINT-0084,UNIT B (CHECK-UP),1147.575,,service,0.15
FMINT-0086,UNIT D (CHECK-UP),1836.1199462890625,,service,0.15
MTSUR-0074,I.M.INJECTION,38.2525016784668,,service,0.15
FMINT-0100,PRE-EMPLOYMENT,788.0014892578125,,service,0.15
FMINT-0101,BRONCHIAL LAVAGE FOR BACTERIOLOGY,1560.7019409179688,,service,0.15
FMINT-0091,DIABETIC LABCHECK UP I,918.0599731445312,,service,0.15
FMINT-0092,DIABETIC LAB CHECK UP II,1071.0700134277345,,service,0.15
FMINT-0093,DIABETIC LAB CHECK UP III,413.12700805664065,,service,0.15
FMINT-0094,T. CHOLESTEROL + TRIGLYCERIDES,229.5149932861328,,service,0.15
FMINT-0030,PERIODIC CHEST CHECKUP,864.5064758300781,,service,0.15
FMINT-0034,GENERAL CHECK-UP I IN OPD,2042.6834838867187,,service,0.15
FMINT-0035,GEN.CHECK-UP I-WARD 2ND CLASS,2945.4425537109373,,service,0.15
FMINT-0036,GEN.CHECK-UP I-WARD 1ST CLASS WITH NO SUITE OR SEMI SUITE,3611.0360107421875,,service,0.15
FMINT-0037,GEN CHECK-UP II FOR MALE IP   1ST CLASS (1 DAY CASE),5623.11728515625,,service,0.15
FMINT-0038,GEN CHECK-UP II MALE IP 2ND   CLASS (1 DAY CASE),4498.49404296875,,service,0.15
FMINT-0039,GEN CHECK-UP II FEMALE IP 1ST CLASS (1 DAY CASE),5623.11728515625,,service,0.15
FMINT-0040,GEN CHECK-UP II FEMALE IP 2ND CLASS (1 DAY CASE),4498.49404296875,,service,0.15
FMINT-0041,PATIENT W/ SUSPECTED LIVER    DISEASE,2585.86904296875,,service,0.15
FMINT-0042,PATIENTS W/ DYSPEPSIA UPPER   GUT & UPPER ABDOMEN,3090.8020751953127,,service,0.15
FMINT-0043,PATIENT W/ DYSPEPSIA LOWER GUTAND LOWER ABDOMEN,2845.9860107421873,,service,0.15
FMINT-0044,PATIENT W/ DYSPEPSIA WHOLE GUTAND WHOLE ABDOMEN OPD,4085.3669677734374,,service,0.15
FMINT-0045,GENERAL CHECK UP I,2264.5479248046877,,service,0.15
FMINT-0046,GEN. CHECK UP II(MALES&FEMALES,3611.0360107421875,,service,0.15
FMINT-0047,GEN. CHECK UP III(FEMALES ONLY,5003.426806640625,,service,0.15
FMINT-0048,GEN.CHECK UP IV(W/SUSPECTED   LIVER DISEASE),3152.00595703125,,service,0.15
FMINT-0049,GEN. CHECK UP IV(W/DYSPEPSIA  UPPER GUT AND UPPER ABDOMEN.,3152.00595703125,,service,0.15
FMINT-0050,GEN. CHECK UP IV W/DYSPEPSIA  LOWER GUT AND LOWER ABDOMEN,3152.00595703125,,service,0.15
FMINT-0051,GEN. CHECK UP IV W/DYSPEPSIA  WHOLE GUT AND WHOLE ABDOMEN,4498.49404296875,,service,0.15
FMINT-0018,HEMODIALYSIS TYPE C2 (72SE),56797.3140625,,service,0.15
FMINT-0063,MINOR DRESSING,68.85450134277343,,service,0.15
FMINT-0064,MAJOR DRESSING,99.45650100708008,,service,0.15
MTURO-0026,I.M.INJECTION,38.2525016784668,,service,0.15
FMERDA0017,I.V. CANULA,38.84100151062012,,service,0.15
FMINT-0077,I.V. CANULA,91.80599899291992,,service,0.15
FMINT-0080,I.M. INJECTION,38.2525016784668,,service,0.15
FMINT-0102,PRE-EMPLOYMENT & IQAMA CHEKC-UP (NON-DISCOUNTABLE FOR SAUDI CATERING,742.0985107421875,,service,0.15
FMINT-0103,BI-ANNUAL FOOD HANDLER CHECK-UP(NON-DISCOUNTABLE SAUDI CATERING),566.1369812011719,,service,0.15
FMENT-0081,GENERAL CHECK-UP I (NEW),2287.4994140625,,service,0.15
FMINTR0003,CHEST PHYSIOTHERAPY(OP),181.5,,service,0.15
FMINTR0011,PEDIATRIC ABG EXTRACTION,160.66049194335938,,service,0.15
FMERDA0019,I.V. FLUID INSERTION,84.74400100708007,,service,0.15
FMINT-0106,PEG-TAIL INSERTION FOR THORACENTESIS OF CHEST PLEU,1386,,service,0.15
FMINTR0027,S P I R O M E T R Y,429,,service,0.15
FMINTR0028,D L C O,566.5,,service,0.15
FMINTR0029,LUNG VOLUME,704,,service,0.15
FMINT-0128,CONTINOUS GLUCOSE MONITORING,880,,service,0.15
FMINT-1006,Metabolic Therapeutic Care,220,,service,0.15
PRE-0001,Pre-op Investigation,700,,PKG,0.0
FMLAB-1505,"TRIPLE TEST (AFP, E3, HCG)",719.147021484375,,service,0.15
FMLAB-6051,MINIMAL INHIBITORY CONC (MIC),198.91300201416016,,service,0.15
FMLAB-6260,SIEMENS-HIV,252.46649932861328,,service,0.15
FMLAB-8065,MARKER FOR HER2-NEU BREAST CANER,550.8360107421875,,service,0.15
FMLAB-9039,CHROMOSOMAL ANALYSIS,2218.6449462890623,,service,0.15
FMLAB-9074,HDV RNA By PCR,1836.1199462890625,,service,0.15
FMLAB-9091,ORTHO KIN LAB,1774.916064453125,,service,0.15
FMLAB-9099,RESEARCH CODE,727.3860107421875,,service,0.15
FMLAB-9198,CHROMOSOMAL ANALYSIS (ON PRODUCTS OF CONCEPTION),2731.8169677734377,,service,0.15
FMLAB-5017,HCV Ab ( ANTI- HCV Ab),482.57,,service,0.15
FMLAB-9219,IGG SUBCLASSES (1-4),1831.5,,service,0.15
FMLAB-9235,SECRETIN CHANELLEGE TEST,3366.2199462890626,,service,0.15
FMLAB-9282,GANGLIOSIDES ANTIBODIES,459.0299865722656,,service,0.15
FMLAB-9264,HEPATITIS C GENTYPING,0,,service,0.15
FMLAB-9274,MONOCLONAL IMMUNOGLOBOLIN,20900,,service,0.15
FMLAB-9695,HOMOCYSTIENE,826.2540161132813,,service,0.15
FMLAB-9723,SIROLIMUS (RAPAMUNE),1147.575,,service,0.15
FMLAB-9792,CYTOGENETICS LEUKEMIC BLOOD / BONE MARROW,3366.2199462890626,,service,0.15
FMLAB-9793,CYTOGENETICS CHORIONIC VILLI  (CVS),4054.764892578125,,service,0.15
FMLAB-9806,ANGELMAN SYNDROME CHROMOSOME 15 MICRODELETION BY MULTI-FISH,3029.5979248046874,,service,0.15
FMLAB-9808,FUNGUS  EXAMINATION (SMEAR),137.70900268554686,,service,0.15
FMLAB-9809,CSF DIRECT AGGLUTINATION,306.0200134277344,,service,0.15
FMLAB-9779,VITAMIN K1,1783.1550537109374,,service,0.15
FMLAB-9780,CHOLESTEROL (LDL),260.11700134277345,,service,0.15
