Code,Description,GMDN,Price,Discount
21635,SUTURE PROLENE 4/0 90CM  ETHICON/PETER #W8761/20S151/EH7585H,99999,155.39802352941177,0.15
21667,SUTURE VICRYL VIOLET 1 75CM ROUND BODY ETHICON #W9213,99999,155.39802352941177,0.15
20022,TUBE TRACHEAL 15CH INTRODUCER PORTEX  #100/125/515-100/123/515,99999,155.39802352941177,0.15
2510211234,OPTIVE SUD 0.4ML X 30,99999,39.95949176470588,0.15
MS020180006,FUTURO KNEE SPORT OPEN PATELLA-ALL SIZE,42811,79.91898352941176,0.15
MS-C-001642,CATHETER PORT 4.5F #0443374,16858,3152.404305317648,0.15
P16OPPOM1,OPPO MULTI ORTHOSIS KNEE BRACE-1036-ALL SIZE .,99999,414.85722352941184,0.15
MS-D-001204,DISC GLUCONATE 2% I.V W/CHLORHEXIDINE H/7MM 2.5CM MEDTRADE#FG08844091,99999,127.64837647058827,0.15
MS-P-005184,PLATE PROXIMAL HUMERUS 4HOLE-AUXIEN #T1-745.504,61688,4944.376835644236,0.15
24092,SUTURE VICRYL PLUS 1 VIOLET 70CM ETHICON #VCP353H/W9368/VCP359.,44829,79.7036462682353,0.15
38926,BLADE F/LARYNGOSCOPE DISP. CURVED MACINTOSH SIZE 3 #7043000,99999,51.05935058823531,0.15
38927,BLADE F/LARYNGOSCOPE DISP. CURVED MACINTOSH SIZE 4 #7044000,99999,51.05935058823531,0.15
39153,BREATHING SYSTEM PEDIATRIC 15MM #,99999,51.05935058823531,0.15
18667,CATHETER THORACIC W/TROCAR 32CH 40CM,99999,51.05935058823531,0.15
18668,CATHETER TROCAR CHESTDRAIN 28CH 40CM ARGYLE #8888-561068/211-28,99999,51.05935058823531,0.15
22861,SUTURE VICRYL 3/0 75CM VIOLET ETHICON #W9114/VCP311H/D&G 9813-41,63492,51.05935058823531,0.15
22425,SUTURE VICRYL PLUS 2-0 70CM ROUND BODY ETHICON #VCP317H/W9121,63492,51.05935058823531,0.15
18499,WOUND DRAINAGE 14CH MEDINORM #50-11-505/50-22-505E,11305,51.05935058823531,0.15
48216,CAUTERY EYE LOW TEMPERATURE OASIS #3501-A,35029,102.11870117647062,0.15
47363,SUTURE S/S MONO WIRE 7 45CM W/NDL 4S ETHICON #M624G (PKT/4),15971,102.11870117647062,0.15
20508,CATHETER TRIPLE LUMEN CVC 7FR 20CM 14G #MC3L-8S/ML-37020-A,10729,204.23740235294125,0.15
SMO1743,PLATE COMPRESSION BONE 7 HOLES SMALL. AESCULAP #400021710007/LM107S,61688,4568.701891764707,0.15
MS-D-001261,DISC VIZA F/ MAKO SYSTEM STYKER # 107120,99999,2517.4479811764713,0.15
SME1426,GLOVES SURGEON SIZE 7 STERILE POWDER FREE,42489,2.56,0.15
MS-K-000144,KYPHON ADVANCE OSTEO 15/3 INTRODUCER SYSTEM SOFAMORE #KPX153PB-C,47129,20715.53,0.15
P15OXYGE1,OXYGEN CONCENTRATOR-HOME DEVIC .,61605,5225.294117647059,0.15
SMH1414,"TAPE DURAPORE 2"" X 10YDS/PHARMAPLAST",16866,1.76,0.15
SMA1013,BABY DIAPER MEDIUM 6 -10KG,35008,1.95,0.15
SMI1126,SET ADMN DOSIFIX PEDIA 150ML/100ML #JM-S2411-B60S /MDM300158,47534,13.61,0.15
MS-V-000339,VENTILATOR INVASIVE PAP W/ TRACHEOSTOMY LOWENSTEIN#VENTILOGIC LS,33906,86717.64705882354,0.15
P15ONETO2,ONE TOUCH ULTRA SUGAR TEST STRIP,62645,141.19411764705882,0.15
P15ONETV1,ONE TOUCH VERIO SUGAR TEST STRIP,62645,141.19411764705882,0.15
MS-P-002461,PROBE BIPOLAR ARTHROSCOPIC W/SUCTION ENERGY 90° CONMED #AES-90SC,61872,4410.0,0.15
MS-S-005100,STONE EXTRACTOR DORMIA 4WIRES1.5FR 120CM COLOPLAST # EXN934,35808,3500.0,0.15
MS-S-005799,STENT BIOMIME DES LONG LENGTH  MORPH DRUG ELUTIN ALL SIZES MERIL LIFE # BIO22513,47534,5960.56,0.15
MS-T-000971,TIBIAL INSERT XSMALL 21MM UNIVERSAL HINGE JOH. & JOH. # 1987-27-121,48134,15228.61,0.15
SMI7987,"STENT PALMAZ GENESIS 0.35"" 8X26MM, 135CM CORDES #PG2590PPX",35838,13242.35,0.15
MS-D-000087,DEVICE ASD OCCLUDER FIGULLA FLEX SIZE 24,43315,14669.42,0.15
MS-F-000644,FEMORAL SLEEVE UNIVERSAL 40MM FULL POROUS. JOH. & JOH. # 1294-53-236,34655,13163.85,0.15
MS-H-000584,HUMERUS FRACT STEM COMPR 12MM PPS BIOMET # 12-113562,47178,8162.03,0.15
MS-I-000630,INSERT CUP COMBI PF SMALL 46MM. LINK # 182-001/46,35177,7264.15,0.15
MS-B-001776,BONE GRAFT ACH TENDON W/BLOCK 160 FROZEN . LIFENET # FATB,99999,16340.81,0.15
MS-G-000746,GRAFT VASCULAR FILIXENE GRADUATED WALL PTEF W/ DOUBLE SLIDER GDS 4-6MMX45CM. MAQUET # 25137,56293,6368.04,0.15
MS-T-001513,TRAY SLEEVE POROUS  45MM M.B.T REVISION METAPHYSEAL. JOH. & JOH. # 1294-50-110,99999,13923.25,0.15
MS-S-009442,STENT GRAFT SYSTEM ENDURANT II MEDTRONIC # ETLW1613C124EE,36244,24255.0,0.15
MS-S-005006,STENT BIOMIME DES LONG LENGTH SIZES FROM FROM 44-48MM MERIL LIFE,99999,4396.77,0.15
MS-G-000695,"GRAFT VASCULAR NEO VASCULAR PTEE ,DIA 8MM LENGTH 80CM. B.BRAUN # V1103588",47178,6048.61,0.15
SML101,SYRINGE 50/60ML CATHETER TIP  STERILE #BD #9664,13910,12.22,0.15
SML04,CANNULA NASAL ADULT OXYGEN AIRLIFE SALTER LAB#1600/INTR1161,47569,4.87,0.15
MS-S-007899,SOLUTION ANTISEPTIC POVIDONE IODINE 10% 240ML,56642,15.21,0.15
SME1337,MASK LARYNGEAL SIZE 4 DISPOSABLE PORTEX#100/220/400,35492,140.7,0.15
P15NEBUL3,NEBULISER IH18 (BEURER),60512,300.0,0.15
MS-T-001969,"t:slim X2™ 3mL Cartridge Tandem Diabetes Care, INC. #1002541",35615,290.0,0.15
MS-U-000114,UNDER ARMS CRUTCHES ALL SIZE,58784,367.93,0.15
P15MISSB1,MISS BIBI NEBULZER (PIC SOLUTION) MACHINE X 1,35281,430.0,0.15
FMPTD-0062,CRUTCHES - ALUM. - LGE. - ADLT,59223,309.06,0.15
MS-A-000639,"AutoSoft 90, 6mm cannula, 60cm tubing, grey Tandem Diabetes Care, INC. #1002817",65038,630.0,0.15
MS-A-000640,"AutoSoft 90, 9mm cannula, 110cm tubing, grey Tandem Diabetes Care, INC. #1002820",62680,630.0,0.15
FMPTD-0061,WELKERS - FOLDING ALUMINUM,47691,831.22,0.15
MS-F-000712,WALKER - FOLDING ALUMINUM,58148,989.55,0.15
MS-D-001351,"Dexcom G6 Transmitter Tandem Diabetes Care, INC. #STT-GS-003 ",10749,1000.0,0.15
MS-D-001350,"Dexcom G6 Sensor pack (x3)  Tandem Diabetes Care, INC. #STS-GS-003 ",99999,1250.0,0.15
MS-S-012140,Slim CGM TRANSMITTER ,56642,1800.0,0.15
MS-D-001352,"Dexcom G6 Receiver Tandem Diabetes Care, INC. #STK-GS-013",99999,2500.0,0.15
MS-S-008833,SCREW LEGACY 5.5X40MM  MAS TI . MEDTRONIC # 75445540,16866,2074.61,0.15
MS-A-000524,AUTOCPAP/APAP DEVICE AIRSENSE 10 F/ OBSTRUCTIVE SLEEP APNEA INCLUDING STD.ACCESSORIES RESMED#3726.,99999,5200.0,0.15
MS-A-000566,AUTO BIPAP DEVICE BT & SD CARD FULL MASK & HEATED HUMIDIFIER YUWELL#YH -725,99999,7000.0,0.15
MS-S-001458,SET QUICK INFUSION F/ INSULIN PUMP PARADIGM MEDTRONIC#MMT-339,16866,650.0,0.15
MS-C-003646,CATHETER EKOSONIC ENDOVASCULAR DEVICE BRITISH TECHNOLOGY GROUP # 500-55112,60501,36000.0,0.15
SMA1142,DRESSING HYPAFIX SHEET 15CMX10M #62-421,16866,0.01,0.15
MS-E-000186,ENSEAL G2 TISSUE SEALER 35CMETHICON#NSLG2C35A,64024,9838.410233844706,0.15
MS-C-001406,CENTERPIECE 16X28MMSOFAMOR # 9391628,34170,39768.40061889883,0.15
MS-C-003777,CAGE CENTER PIECE 13X26MM MEDTRONIC # 9391326,38161,39768.40061889883,0.15
MS-B-000671,BONE GRAFT CHRONOS BLOCK 20X20X10SYNTHES#410.047S,61884,7922.614837891765,0.15
SMI1166,AIRWAY GUEDEL SIZE 01 CHILD WHITE 60MM STR.DISP.#27166,42424,4.26,0.15
MS-P-002134,PLATE VA¿LCP 2.7/3.5 / 6 HOLE SYNTHES # 02.118.104,61573,21752.10432389647,0.15
MS-P-001744,PLATE LATERAL DISTAL VA-LCP 6 HOLE SYNTHES # 02.118.405,61573,16164.528908442353,0.15
SMJ2007,ELECTRODE HANDLE W/PATIENT PLATE CABLE #VL2600E COVIDIEN/ 20190-045 ERBE,63608,31131.682191021184,0.15
MS-P-000839,PACEMAKER CRT-D W/CORONARY SINUS INTODUSER ATRIAL & VENT ELECTRODE #ST JUDE,47263,187198.4841617647,0.15
MS-S-010430,STENT FLOW DIVERTER CEREBERAL 4.0X20MM STRYKER #SILK40X20,46352,84060.41023058824,0.15
MS-U-000035,URETER ARTIFICIAL DETOUR BY-BASS 84 CMCOLOPLAST # AE2002,34926,33135.44077694118,0.15
MS-R-000418,RESOLVE HALO LARGE OSSUR #515500V2 / 545800K,46537,31342.320188216472,0.15
MS-R-000419,RESOLVE HALO MEDIUM OSSUR #515400V2 / 545800K,46537,31342.320188216472,0.15
MS-R-000755,RETRIEVER PRO VUE 4X30MM XP STRYKER # 90185,61779,76319.38200441177,0.15
MS-S-000892,SCREW SELF TAPPING 4.0MM/14MM#876-714,46536,4320.3141072,0.15
MS-P-001666,PLATE LCP BROAD 4.5/5.0MM11 HOLE SYNTHES # 226.611,61573,4985.061897430588,0.15
MS-S-002401,SCREW MONOAXIAL 6.5X35MM,46651,4350.457300065883,0.15
MS-F-000189,FOOT PIECE 180MM ILIZAROV #7040.2180,36295,4929.175773232941,0.15
MS-C-003644,COIL SYSTEM EV3 PC-6-15-3D#QC-6-15 HELIX MEDTRONIC #QC-6-15 HELIX,60940,14843.511538898825,0.15
MS-P-003867,PLATE RECON LOW PROFILE 9 HOLE SYNTHES # 02.100.109,61573,4007.2088732611764,0.15
MS-D-001280,DRESSING ADHESIVE 18X18CM/16X20CM BORDER SACRUM MEPILEX MOLNLYCKE #282000/282050,46854,246.58,0.15
MS-P-001717,PLATE SYPHYSEAL 4 HOLE SYNTHES # 02.100.014,61573,9638.84295834353,0.15
MS-P-001764,PLATE SYMPHYSEAL 3.5MM X 6 HOLE SYNTHES #02.100.006,61573,9638.84295834353,0.15
MS-S-003356,SOLUTION STAINING VISION BLUE DORC #VBL-10,33737,4202.782280809412,0.15
MS-P-001072,PLATE TIBIAL 2.7/3.5 L 6HOLE SYNTHES #239.905,61573,5348.265650428236,0.15
MS-S-003413,SCREW LOCKING CANNULATED 7.3MM ALL LENGTH # SYNTHES,56642,5348.265650428236,0.15
MS-S-004414,SCREW LOCKING CANNULATED 7.3MM LEN. 75MM ST. ST. SYNTHES #02.207.075,56642,5348.265650428236,0.15
MS-S-009033,SCREW CANNULATED 7.3 X 65 MMOSTEONIC #S1H73065,56642,5348.265650428236,0.15
MS-S-010440,SCREW CANNULATED LOCKING 7.3X70MM OSTEONIC #S1H.73070,56642,5348.265650428236,0.15
MS-G-000257,GRAFT BONE MAGNIFUSE 2.5X10CM SOFAMOR # 7509221INT,47257,67679.45196617648,0.15
MS-S-005909,SUTURE ANCHOR W/ 2 HI-FI SIZE 5.5 MM CONMED # CFBC-5502,45062,5133.171337411765,0.15
MS-O-000120,OSTEOCHONDRAL AUTOGRAFT TRANSFER SYSTEM SIZE 8 MM ARTHREX #AR-1981-08S,64189,11631.614904,0.15
MS-P-001602,PLATE LCP DISTAL / TIBIAL 10 HOLE SYNTHES,61573,11631.614904,0.15
MS-P-001848,PLATE VA-LCP VOL-DISTAL RADIUS 2.4x65MM 5+4HOLES SYNTHES #02.110.208,61573,11631.614904,0.15
MS-P-001856,PLATE MEDIAL 2.7MM X 6 HOLE SYNTHES #02.117.406,61573,11631.614904,0.15
MS-P-002173,PLATE LATERAL RADIAL 2.7/3.5MM X 4 HOLE SYNTHES # 02.117.204,61573,11631.614904,0.15
MS-P-003895,PLSTE WIDE SUPERIOR LATERAL CLAVICLE OSTEONIC#EIA.35010,61573,11631.614904,0.15
MS-P-003988,PLATE HUMERUS DISTAL POSTEROLATERAL RIGHT 72MM OSTEONIC # H1D.35020,33174,11631.614904,0.15
MS-P-004000,PLATE DISTAL RADIUS RIFGT 3HOLE BIB24020 LOCAL . # BIB24020,61301,11631.614904,0.15
MS-P-004534,PLATE SUPERIOR MIDSHAFT CLAVICLE LEFT 118MM OSTEONIC # E2A.35250,61573,11631.614904,0.15
SMO1776,PLATE COMPRESSION BROAD 14 HOLES AESCULAP #LM434/(400021610014),58235,11631.614904,0.15
MS-P-002204,PLATE DISTAL FEMORAL 6 HOLE 159 MM ZIMMER # 235710206,38155,9351.480655736472,0.15
MS-B-000771,BALLOON CONICAL AMPHIRION DEEP INVATEC#MB-AMC,17184,9978.097517195296,0.15
MS-C-001544,CATHETER PTA 2.5/3MM X 210MM INVATEC #AMD253210152,17184,9978.097517195296,0.15
MS-C-003633,CATHETR MICRO ECHELON 10 / 45 DEG TIP SHAPE EV3 MEDTRONIC # 145-5091-150,17846,9978.097517195296,0.15
MS-C-003634,CATHETER ECHELON 14MICRON 45 PRE-SHAP[ED MEDTRONIC EV-145-5092-150,10691,9978.097517195296,0.15
MS-C-003818,CHIPS CANCELLOUS BONE GRAFT 15CC CONNECT # CT100015,17751,9978.097517195296,0.15
MS-F-000205,FOCUS HARMONICETHICON# FCS9,63306,9978.097517195296,0.15
MS-G-000719,GUIDEWIRE MIRAGE .008X200CM F/ EMBOLIZATION MEDTRONIC # 103-0608,58115,9978.097517195296,0.15
MS-G-000723,GUIDE WIRE NEURO SYNCHRO .014X300CM STRYKER # 1331,35094,9978.097517195296,0.15
MS-H-000221,HEAD BIPOLAR SS 28 XL SYNTHES # 2.30.413,33695,9978.097517195296,0.15
MS-H-000230,HEAD FEMORAL METASUL 12/14 X 28L ZIMMER #8770¿028¿03,33175,9978.097517195296,0.15
MS-M-000570,MODULAR HEAD FOR TOTAL HIP XXLONG 12/14 -28MM HIPOKRAT # 172.1100,34190,9978.097517195296,0.15
MS-P-001688,PLATE LCP BROAD 4.5/5.0MM 10 HOLE SYNTHES # 226.601,61573,9978.097517195296,0.15
MS-S-003397,SUTURE LONG ECHELON FLEX 60MM ETHICON #LONG60A,44829,9978.097517195296,0.15
MS-S-004243,STEM FRACTURE CEMENTED 9 X 125  MATHYS # 60.21.0009,61271,9978.097517195296,0.15
MS-S-004490,STENT COBRA ALL SIZE CELONOVA #1700125012,53616,9978.097517195296,0.15
MS-W-000673,WIRE PRE-SHAPED SOFT SYNCHRO 0.014 200/35CM STRYKER # M00326110,35094,9978.097517195296,0.15
MS-W-000675,WIRE PRE-SHAPED SOFT SYNCHRO STRYKER # M00326420,35094,9978.097517195296,0.15
SMO8612,TIBIAL TRAY MODULAR KNEE SYSTEM J&J #86-6022,32831,9978.097517195296,0.15
MS-S-003412,SCREW LOCKING CANNULATED 5.0MM ALL LENGTH # SYNTHES,56642,4374.406494211766,0.15
SMI9826,STENT DRUG ELUTING 2.75X24MM MEDTRONIC,35882,16372.22405556706,0.15
MS-P-000252,PUTTY 1CC GRAFTON DBM OSTEOTECH #T43102INT/X43102,47967,4333.3467289411765,0.15
SMI6316,BALLOON PTCA X1S 1.5X20MM AVE MEDTRONIC #X1S1520,47732,4333.3467289411765,0.15
SMI8873,BALLOON PTCA 2.5MMX20MM X1S MEDTRONIC #X1S2520,47732,4333.3467289411765,0.15
MS-R-000078,ROD 5.5/200MM # 10-25-0200,63191,4174.839218710588,0.15
MS-P-001758,PLATE PROX ¿ TIBIA VA ¿ LCP 3.5 MM X 6 HOLESYNTHES # 02.127.221,61573,12361.441721505884,0.15
SMO10974,CUP ACETABULAR SIZE 44MM LNK #107-220/44,43167,5711.469403425884,0.15
MS-P-001035,PLEXUR TECH EXTRA LARGE SOFAMOR # 6100-020,61403,65663.46829058824,0.15
MS-I-000663,IE FACTOR 12MM FLEX FR STRIP -USA #950-012,47257,5850.666211764706,0.15
MS-S-004045,SCREW VERTEX MULTI AXIAL 4.0 X 16MM SOFAMOR # 6958816,47875,6314.137070738823,0.15
MS-S-004339,SCREW CERVICAL MULTI AXIAL 3.5MMX18MMVERTEX SOFAMOR DANEK #6958718,46651,6314.137070738823,0.15
MS-S-005793,SCREW CERVICAL MULTI AXIAL 3.5MMX16MMVERTEX SOFAMOR DANEK #6958716,46651,6314.137070738823,0.15
MS-S-009591,SCREW MULTI AXIAL CANCELLOUS BONE VERTEX SOFAMOR DANEK 3.5X16MM MEDTRONIC # 6958716,46651,6314.137070738823,0.15
MS-S-007933,STENT FRED FLOW SIZE 4.0/23/17MMMICROVISON FRED4017 MICROVISON FRED4017,43583,104293.5554837647,0.15
MS-S-010387,STENT FRED FLOW RE-DIRECTION 3.0/19/14MM MICROVENTION #FREDJR3014,43583,104293.5554837647,0.15
MS-S-010388,STENT FRED FLOW RE-DIRECTION 4.0/44/38MM MICROVENTION #FRED4038,43583,104293.5554837647,0.15
MS-T-001422,TRAY FLEX SHOULDER SYSTEN 40TH WRIGHT # DWF510,61008,11689.77122682353,0.15
MS-M-000312,MESH PROCEED 15X15CM ETHICON #PCDM1,60300,10324.765255510587,0.15
SMO11725,FEMORAL CRUCIATE SUBSTITUTING CEMENDTED # 96-0054 J&J SIZE 4 RIGHT,38156,17661.486671491766,0.15
MS-P-001863,PLATE LCP CLAVICAL HOOK 3.5 (LEFT) 6 HOLES SYNTHES #241.097,61573,5020.97868186353,0.15
MS-V-000065,VENTRAL PROCEED PATCH 6.4CM X 6.4CM ETHICON #PVPM / BARD #5950008,44756,6073.48200282353,0.15
MS-S-004149,STEM CEMENTED TAPER SIZE 6 ZIMMER #01.06010.206,64708,19734.654478362354,0.15
MS-B-001212,BOLT EXPANSION 61MM PROSTHESIS MP RECONSTRUCTION . LINK # 172-947/58,16077,5701.772011764706,0.15
MS-W-000680,WIRE PRE-SHAPED 0.014 X 200 CM SYNCHRO STRYKER #M00326010,35094,5701.772011764706,0.15
MS-P-001537,PATCH HEMACAROTID HEPARIN KNITTED ULTRATHIN SIZE 10X75MM MAQUET #HEK10/75CPUTH,48044,35148.98083595294,0.15
MS-A-000514,ANCHOR SUTURE 4.5 CORK SCREW W/ONE # 2 FIBER WIRE AND ONE #2 TIGER WIRE ARTHREX # AR-1928SF-45,45062,4032.2931667200005,0.15
MS-A-000515,ANCHOR SUTURE CORK SCREW FT II # 2 FIBER WIRE AND ONE #2 TIGER WIRE ARTHREX # AR-1928SF-2,45062,4032.2931667200005,0.15
MS-P-000589,PUTTY 10CC GRAFTON DBM OSTEOTECH #C43110,61884,17066.21817007059,0.15
MS-N-000852,NAIL TIBIAL 11x 375MM TITANIUM SYNTHES # 04.004.555,56645,9333.529270305884,0.15
MS-N-001405,NAIL TIBIAL 10 X 375MM CHM # 3.2653.375,56645,9333.529270305884,0.15
MS-G-000249,GRAFT VASCULAR BIFUR GELSOFT 18X9MMX45CM VASC. #631809P/1104586,35281,12452.67007369412,0.15
MS-S-001145,SUPER TURBOVAC 90 ICW 3.75MM 90,10217,6162.075803520001,0.15
MS-L-000163,LINER ASSY MULTIPOLAR 50/51/52 X 28MM ZIMMER #5001-50¿28,43167,8437.487478098823,0.15
MS-B-000896,BONE GRAFT GENEX 5CC OSTEOCONDUCTION+OSTEOINDUCTION BIOCOMPOSITES #900-005,16966,13513.203171275296,0.15
MS-B-001883,BENCH MARK 6F 071MP+ BER SELECTPENUMBRA #BMK6F95MBER120,10691,13513.203171275296,0.15
MS-C-003636,CATHETER BENCHMARK 6.0 FR MP-BER A CARE # BMK6F5MBER120,63571,13513.203171275296,0.15
MS-C-003684,CATHETER BENCHMARK 6FR BER SELECT PENUMBRA # BMK6F95BER120,63571,13513.203171275296,0.15
MS-P-004695,PLATE LOW PELVIC SYNTHES 3.5MM # 02.245.910,61573,4386.374084498824,0.15
MS-C-002029,CATHETR MICRO 150 CM X 15 CM HEADWAY MICRO VENTION # MC212150S,10691,10434.239278136472,0.15
MS-F-000203,FORCEP BIPOLAR BLUNTED TIPSANGLED #KATENA-K8-7021,43583,6066.685420517648,0.15
MS-P-001053,PLATE RECONST 3.5MM 9HOLE ST S/STIPMED#022541,61573,4015.1825955952945,0.15
MS-P-001363,PLATE ULNA RADIUS 3.5LCP 10X11X136 A80691013#,61573,4015.1825955952945,0.15
MS-P-001664,PLATE RECON 3.5MM. 8 HOLESYNTHES # 245.028,61573,4015.1825955952945,0.15
MS-T-000646,TIBIAL BASEPLATE 3 LEFT S&N # 71420164,64673,10497.538581797648,0.15
MS-D-000337,DRILL BIT 2.0 MM SYNTHES # 323.062,45697,6717.251476122354,0.15
SMN1003,MASK NEBULIZER MISTY PEDIATRIC,31309,7.72,0.15
MS-C-000097,CATHETER GUIDING CLS 4.7FR,47732,3877.204968,0.15
MS-C-001606,CATHETER HEMODIALYSIS DOUBLE LUMEN 19CM HEMOSTAR BARD #5833690,46979,3877.204968,0.15
MS-C-003772,CATHETER PERM DUAL LUMEN STRAIGHT 27CM BARD # 5833270,46979,3877.204968,0.15
MS-H-000288,HOOK ABLATOR 90° COOLCUT ARTHREX# AR-9801,58039,3877.204968,0.15
MS-P-001842,PLATE LCP 1.5 / 6 HOLE X 29MM SYNTHES # 02.114.003,61573,3877.204968,0.15
MS-S-002812,SCREW INTERFERENCE 9 X 25MM BIOABSORBABLE LINVATEC #C8014,45039,3877.204968,0.15
MS-S-003618,SCREW IFIX INTERFERENCE 7MM X 20MM CM-1720 LINVATE CC8010,56642,3877.204968,0.15
SMI6224,GASTROSTOMY SET PERCUTANEOUS ENDOSCOPY COOK#PEG-24-PUSH,35419,7754.409936,0.15
MS-N-001604,NAIL FEMORAL TFNA 12MMLEFT135L235MM SYNTHES # 04.037.275S,56643,7129.502730296472,0.15
MS-N-001624,NAIL FEMORAL TFNA LEFT 11X235MM SYNTHES # 04.037.145S,56643,7129.502730296472,0.15
MS-P-000266,PLATE 5.0MM LCP L BUTTRESS 4x88MMxR IRENE #T60080408,61573,4407.212265712942,0.15
MS-F-000341,FIXATOR DYNAMIC AXIAL DAF W/ T-CLAMP SHORT OSTEONIC 40095,48011,17007.571372235296,0.15
MS-P-001634,PLATE LCP DISTAL TIBIAL 7 HOLE # SYNTHES,61573,17007.571372235296,0.15
MS-C-003817,CAGE POSTERIOR 16X14X08MM 7 PRECISION # 37-CL-6408,38161,30789.568863529417,0.15
SMI5355,PACEMAKER PERMANENT ( VVI ) W/LEAD & SHEATH # SINGLE CHAMPER,47266,30789.568863529417,0.15
MS-P-002110,PLATE VA LCP 2.4 MM X 3 HOLE SYNTHES # 02.111.630,61573,12196.095588254117,0.15
MS-C-003952,COIL RESISTANT STRETCH 2 MM X 2 CM CODMAN #GLX120202,60940,9807.047860235296,0.15
P15NEBUL5,NEBULIZER PORTABLE MESH SET .,12716,528.2343529411766,0.15
MS-P-001724,PLATE PROXIMAL TIBIA 3.5x12HOLES # PA3542-12-2 / SYNTHES # 02.127.251,61573,16250.053736922355,0.15
MS-P-001736,PLATE VA LCP PROX / TIB 3.5 MM X 10 HOLE SYNTHES # 02.127.241,61573,16250.053736922355,0.15
MS-P-001886,PUTTY DBM 5.0CC CONNECT #CT200005,61884,16250.053736922355,0.15
MS-P-001983,PLATE PROXIMAL TIBIAL 4 HOLE SYNTHES # 02.127.210,61573,16250.053736922355,0.15
MS-M-000144,MESH PI CIRCULAR 70 T0.4 CONTOUR 04.503.091,46580,12247.413288056474,0.15
MS-M-000261,MESH PLATE MATRIX 30MM NEURO 0.4MM CIRCULAR SYNTHES #04.503.093,46580,12247.413288056474,0.15
MS-M-000296,MESH TITANIUM SPINAL CORPUS 22X28X90MM TIPMED# 300210711044 / FZM102A01,38161,12247.413288056474,0.15
MS-O-000198,OBITAL FLOOR MESH 0.4T M OSTEONIC # FZM104A01,63439,12247.413288056474,0.15
MS-P-001074,PLATE MESH 1.3 100 X 100MM SYNTHES #421.008,46642,12247.413288056474,0.15
MS-R-000198,ROD STRAIGHT 5.5MM L 80MM SOFAMOR #7571080,63191,10177.664792696472,0.15
MS-R-000329,ROD LONGITUDE 5.5x90MM STRAIGHT SOFAMOR #7571090,63191,10177.664792696472,0.15
MS-R-000388,ROD PRECONTOURED 5.5 X 100 MM INTEGRA # 12-1100,64253,10177.664792696472,0.15
MS-L-000628,LUMBER CAGE 10 PL PLIFE ORIO CHM # L7109-10-526,61230,15323.840724705884,0.15
MS-P-001710,PLATE DISTAL TIBIAL VA-LCP 2.7/3.5 MM X 4 HOLE SYNTHES # 02.118.002,46585,15058.661906202356,0.15
MS-N-001644,NAIL FEMORAL TFNA 12 X 300 MM 130 DEGREE SYNTHES #04.037.243S,56643,10695.15797082353,0.15
MS-N-001645,NAIL FEMORAL TFNA 11 X 170 MM 130 DEGREE SYNTHES #04.037.142S,56643,10695.15797082353,0.15
SMO11014,BALL HEAD PROS. 28MM LINK #128-748,33175,3945.6332389270597,0.15
MS-S-009105,SUTURE ANCHORPEEK CORK SCREW 4.5 X 14MM ARTHREX # AR-1927PSF-45,45062,4902.045498296471,0.15
MS-G-000154,GRAFT VASCULAR 8.0MMX70CM STD STRIGHT HELEX #V1103064,60467,40126.13907890824,0.15
MS-G-000722,GUIDE WIRE 0.14X200MM SLIVER SPEED 10 EV3 MEDTRONIC # 103-0601-200,58115,7782.913540969414,0.15
MS-P-001596,PROBE COBLATION 90 DEG 3.75MM DYONICS # 72202139,33433,7782.913540969414,0.15
MS-S-004319,SCREW POLYAXIAL MINI MESA 3.5MM SYNTHES # 1101-03512F,46651,7782.913540969414,0.15
MS-S-004522,SCREW CANNULATED RACK LARGE 7.0MM JINDAL #123¿8,56642,7782.913540969414,0.15
MS-W-000502,"WIRE GUIDE TRAXCESS SIZE 0.014"" / 200 CM MICRO VENTION # GW1420040",35094,7782.913540969414,0.15
MS-W-000503,"WIRE GUIDE TRAXCESS SIZE 0.014"" / 200CM MICRO VENTION GW1420040X",35094,7782.913540969414,0.15
MS-C-003904,CATHETER BALLOON GATEWAY 3.5 X 20 MM STRYKER #M0032072420350,17184,18659.463184715296,0.15
MS-A-000122,ABLATOR ASPIRATING SIZE 50 DEG ARTHREX #AR¿9803A-50,58039,4242.118376752942,0.15
MS-B-000306,BALLOON DILATOR URETERIC 15FR 4CM # BD4145,38821,4242.118376752942,0.15
MS-C-003556,CLIP BAY YASARGIL STAND TI CURVED 7MM MEDICON # 58.61.43,63437,4242.118376752942,0.15
MS-D-000331,DILATOR URETERIC 4CM X 12FR # BD4144,11265,4242.118376752942,0.15
SMI8938,BALOON PTCA MAVERICK MONORAIL 2.0X20MM #302752020,47732,4242.118376752942,0.15
MS-A-000531,ALLOGRAFT DECELLULARIZED 40 X 70 MM ARTHREX # AFLEX101,47967,28027.14352941177,0.15
MS-S-008978,SCREW SPINAL MULTI AXIAL SYSTEM 5.0X25 MEDTRONIC #75445025,46650,6765.149864414118,0.15
MS-G-000359,GLUE ONYX KIT18 PACKAGED AVM & TUMOR F/ EMBOLIZATION MEDTRONIC #EV-105-7000-060,60939,15453.438236385884,0.15
MS-F-000256,FIBER LASER KARL STORZ #27750271,48017,69887.81946028235,0.15
