Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
173,3112090,GENERAL,GENERAL  SERVICES,INCISION AND DRAINAGE,119,
174,3112091,GENERAL,GENERAL  SERVICES,SUTURING MINOR,119,
175,3112092,GENERAL,GENERAL  SERVICES,SUTURING MAJOR,238,
176,3112093,GENERAL,GENERAL  SERVICES,EXTRACTION OF NAIL & DRESSING,162,
177,3112094,GENERAL,GENERAL  SERVICES,REMOVAL OF FOREIGN BODY SUPERFICIAL,162,
178,3112095,GENERAL,GENERAL  SERVICES,REMOVAL OF FOREIGN BODY DEEP W/SCREEN,333,
179,3112096,GENERAL,GENERAL  SERVICES,LOCAL ANAESTHESIA SMALL AREA,72,
180,3112097,GENERAL,GENERAL  SERVICES,LOCAL ANAESTHESIA LARGE AREA,238,
181,3112098,GENERAL,GENERAL  SERVICES,CIRCUMCISION NEW BORN 1 DAY  - 3 MONTHS WITH LAB TESTS,380,
182,3112099,GENERAL,GENERAL  SERVICES,CIRCUMCISION 3 MONTHS - 1 YEAR  WITH LAB TEST,618,
183,3112100,GENERAL,GENERAL  SERVICES,CIRCUMCISION 1 YEAR - 10 YEARS WITH LAB TESTS,760,
184,3112101,GENERAL,GENERAL  SERVICES,CATHETERIZATION,72,
185,3112102,GENERAL,GENERAL  SERVICES,FOLLEY CATHETERIZATION,81,
186,3112103,GENERAL,GENERAL  SERVICES,PILES TREATMENT BY RUBBER BAND APPLICATOR (PILES/ELASTIC),1425,
187,3112104,GENERAL,GENERAL  SERVICES,SCROTTAL SUPPORT ,72,
188,3112105,GENERAL,GENERAL  SERVICES,TRU CUT BIOPSY,1710,
189,3112106,GENERAL,GENERAL  SERVICES,INCISION & DRAINAGE OF SMALL ABSCESS,238,
190,3112107,GENERAL,GENERAL  SERVICES,INCISION & DRAINAGE OF BIG ABSCESS,475,
191,3112108,GENERAL,GENERAL  SERVICES,EXTRACTION OF INGROWING TOE NAIL,475,
192,3112109,GENERAL,GENERAL  SERVICES,EXCISION OF SIMPLE OR SMALL LIPOMA UNDER L.A.,2052,
193,3112110,GENERAL,GENERAL  SERVICES,MULTIFIRE GIA STAPLER,1045,
194,3112111,GENERAL,GENERAL  SERVICES,WOUND CARE DRESSING SIMPLE / PEDIA,95,
195,3112112,GENERAL,GENERAL  SERVICES,WOUND CARE DRESSING MEDIUM / PEDIA,190,
196,3112113,GENERAL,GENERAL  SERVICES,WOUND CARE DRESSING COMPLEX COMPLICATED / PEDIA,285,
197,3112114,GENERAL,GENERAL  SERVICES,T.C.C. FIRST APPLICATION ,570,
198,3112115,GENERAL,GENERAL  SERVICES,T.C.C. WEEKLY FOLLOW UP SESSIONS ,190,
199,3112116,GENERAL,GENERAL  SERVICES,TOE PRESURE,143,
200,3112117,GENERAL,GENERAL  SERVICES,TCPO2,285,
201,3112118,GENERAL,GENERAL  SERVICES,ADVANCED VENUS ULCER/ PER DRESSING,285,
202,3112119,GENERAL,GENERAL  SERVICES,VASCULAR DOPPLER STUDY,95,
2428,3171001,CARDIO VASCULAR,C.V.T.,ECHO PORTABLE ,1710,
2429,3171002,CARDIO VASCULAR,C.V.T.,HOLTER MONITORING,903,
2430,3171003,CARDIO VASCULAR,C.V.T.,PACEMAKER - EXTERNAL USE /DAY,523,
2431,3171004,CARDIO VASCULAR,C.V.T.,ARTERIAL PUNCT./LINE SAMPLING,333,
2432,3171005,CARDIO VASCULAR,C.V.T.,APPLICATION OF EXTERIOR PACEMAKER,190,
2433,3171006,CARDIO VASCULAR,C.V.T.,CPR (TEAM),760,
2434,3171007,CARDIO VASCULAR,C.V.T.,CARDIAC OUTPATIENT MEASUREMENT,523,
2435,3171008,CARDIO VASCULAR,C.V.T.,CARDIOVERSION/DEFIBRILLATION,3563,
2436,3171009,CARDIO VASCULAR / INTERVENTIONAL RADIOLOGY,C.V.T.,ANGIOSEAL,2613,
2437,3171010,CARDIO VASCULAR,C.V.T.,CARE OF TEMPORARY PACEMAKER,523,
2438,3171011,CARDIO VASCULAR,C.V.T.,CARE OF CHEST DRAIN,428,
2439,3171012,CARDIO VASCULAR / INTERVENTIONAL RADIOLOGY,C.V.T.,CHEST DRAIN INSERTION,428,
2440,3171013,CARDIO VASCULAR,C.V.T.,CVP LINE INSERTION,143,
2441,3171014,CARDIO VASCULAR,C.V.T.,ENDO-TRACHEAL SUCTION,143,
2442,3171015,CARDIO VASCULAR,C.V.T.,INFUSION SYRINGE PUMP,238,
2443,3171016,CARDIO VASCULAR,C.V.T.,INTUBATION,523,
2444,3171017,CARDIO VASCULAR,C.V.T.,INTUBATION - ELECTIVE,523,
2445,3171018,CARDIO VASCULAR,C.V.T.,INSERTION OF SUTURES,190,
2446,3171019,CARDIO VASCULAR,C.V.T.,INVASIVE PRESSURE MONITORING,523,
2447,3171020,CARDIO VASCULAR,C.V.T.,MOUTH CARE,81,
2448,3171021,CARDIO VASCULAR,C.V.T.,NG FEEDING 24 HOURS,143,
2449,3171022,CARDIO VASCULAR,C.V.T.,NEBULIZATION / HOUR,81,
2450,3171023,CARDIO VASCULAR,C.V.T.,NG TUBE INSERTION,143,
2451,3171024,CARDIO VASCULAR,C.V.T.,PERIPHERAL CANNULA INSERTION,48,
2452,3171025,CARDIO VASCULAR,C.V.T.,PULSE OXIMETRY,143,
2453,3171026,CARDIO VASCULAR,C.V.T.,PR EXAMINATION,238,
2454,3171027,CARDIO VASCULAR,C.V.T.,PRESSURE RELIEVING MATRESS,333,
2455,3171028,CARDIO VASCULAR,C.V.T.,REMOVAL OF CHEST DRAIN,81,
2456,3171029,CARDIO VASCULAR,C.V.T.,REMOVAL OF CENTRAL LINE,81,
2457,3171030,CARDIO VASCULAR,C.V.T.,REMOVAL OF ARTERIAL LINE,48,
2458,3171031,CARDIO VASCULAR,C.V.T.,REMOVAL OF SUTURES,48,
2459,3171032,CARDIO VASCULAR,C.V.T.,REMOVAL OF SHETH (FEMORAL),143,
2460,3171033,CARDIO VASCULAR,C.V.T.,REMOVAL OF PACING WIRES,95,
2461,3171034,CARDIO VASCULAR,C.V.T.,SKIN PREPARATION,95,
2462,3171035,CARDIO VASCULAR,C.V.T.,"SPECIMEN INHALATION (SPUT, URI, ET)",53,
2463,3171036,CARDIO VASCULAR,C.V.T.,STEAM INHALATION,95,
2464,3171037,CARDIO VASCULAR,C.V.T.,SWAN GANZ INSERTION,333,
2465,3171038,CARDIO VASCULAR,C.V.T.,SWAN GANZ CARE,523,
2466,3171039,CARDIO VASCULAR,C.V.T.,TEMPERATURE MONITORING (HYPO),285,
2467,3171040,CARDIO VASCULAR,C.V.T.,TRACHEOSTOMY TUBE INSERTION,523,
2468,3171041,CARDIO VASCULAR,C.V.T.,TRACHEOSTOMY TUBE CARE,285,
2469,3171042,CARDIO VASCULAR,C.V.T.,TPN ADMINISTRATION,143,
2470,3171043,CARDIO VASCULAR,C.V.T.,VENTILATOR 24 HOURS WITH SUCTION,1710,
2471,3171044,CARDIO VASCULAR,C.V.T.,VENEPUNCTURE,48,
2472,3171045,CARDIO VASCULAR,C.V.T.,IABP - INTRA IORTIC BALLOON PUMP,1425,
2473,3171046,CARDIO VASCULAR,C.V.T.,MYOCARDIAL BIOPSY,5225,
2474,3171047,CARDIO VASCULAR,C.V.T.,PACEMAKER FLOUROSCOPIC EVALUATION,713,
2475,3171048,CARDIO VASCULAR,C.V.T.,PACEMAKER ANALYSIS PROGRAMMING,1188,
2476,3171050,CARDIO VASCULAR / INTERVENTIONAL RADIOLOGY,C.V.T.,BRONCHIAL ARTERY ANGIOGRAPHY,8550,
2477,3171051,CARDIO VASCULAR,C.V.T.,IVUS (INTRAVASCULAR CORONARY ULTRASOUND IMAGING SYSTEM) IF USED WITH PTCA,8075,
2478,3171052,CARDIO VASCULAR,C.V.T.,FFR (INTRAVASCULAR PRESSURE WIRE SYSTEM) IF USED WITH PTCA,10450,
866,3182001,DERMATOLOGY ,DERMA. SERVICES ,ELECTRIC CAUTERY UP TO 3 WARTS,238,
867,3182002,DERMATOLOGY ,DERMA. SERVICES ,ELECTRIC CAUTERY UP TO 5 WARTS,475,
868,3182003,DERMATOLOGY ,DERMA. SERVICES ,EXCISION OF SKIN FOR BIOPSY,167,
869,3182004,DERMATOLOGY ,DERMA. SERVICES ,EXCISION OF MOLE FOR BIOPSY,808,
870,3182005,DERMATOLOGY ,DERMA. SERVICES ,PUVA THERAPY FOR 1 SESSION,81,
871,3182006,DERMATOLOGY ,DERMA. SERVICES ,INTRA LESIONAL INJECTION,81,
872,3182007,DERMATOLOGY ,DERMA. SERVICES ,CHEMOSURGERY,81,
873,3182008,DERMATOLOGY ,DERMA. SERVICES ,ALLERGY SIGN TEST,247,
874,3182009,DERMATOLOGY ,DERMA. SERVICES ,LOCAL INJECTION ,81,
875,3182010,DERMATOLOGY ,DERMA. SERVICES ,NITROGEN LIQUID ,167,
876,3182011,DERMATOLOGY ,DERMA. SERVICES ,SKIN PRICK TEST,309,
877,3182012,DERMATOLOGY ,DERMA. SERVICES ,PEELING (PER SESSION),855,
878,3182013,DERMATOLOGY ,DERMA. SERVICES ,ELECTROLYSIS (PER SESSION),855,
879,3182014,DERMATOLOGY ,DERMA. SERVICES ,SKIN PATCH,618,
880,3182015,DERMATOLOGY ,DERMA. SERVICES ,BLEECHING (PER SESSION),855,
881,3182016,DERMATOLOGY ,DERMA. SERVICES ,INTRA CORPORAL INJECTION,190,
882,3182017,DERMATOLOGY ,DERMA. SERVICES ,DERMOGET,190,
883,3182018,DERMATOLOGY ,DERMA. SERVICES ,MICROPIGMENTATION (PER SESSION),855,
884,3182019,DERMATOLOGY ,DERMA. SERVICES ,ACNE SURGERY (PER SESSION),618,
885,3182020,DERMATOLOGY ,DERMA. SERVICES ,DERM ABRESSION,1235,
886,3182021,DERMATOLOGY ,DERMA. SERVICES ,URETHRAL IRRIGATION,190,
887,3182022,DERMATOLOGY ,DERMA. SERVICES ,TESTICULAR BIOPSY ,1235,
888,3182023,DERMATOLOGY ,DERMA. SERVICES ,TESTICULAR PUNCTURE,1235,
889,3182024,DERMATOLOGY ,DERMA. SERVICES ,NARROW BAND NB-UVB,95,
890,3182025,DERMATOLOGY ,DERMA. SERVICES ,REMOVAL OF SKIN TAG 1 TO 3,190,
891,3182026,DERMATOLOGY ,DERMA. SERVICES ,REMOVAL OF SKIN TAG 4 TO 10,380,
892,3182027,DERMATOLOGY ,DERMA. SERVICES ,REMOVAL OF SKIN TAG MORE THAN 10,618,
893,3182028,DERMATOLOGY ,DERMA. SERVICES ,REMOVAL OF EPIDERMAL CYST,570,
894,3182029,DERMATOLOGY ,DERMA. SERVICES ,REMOVAL OF PIOGENIC GRANULOMA,1235,
895,3182030,DERMATOLOGY ,DERMA. SERVICES ,EXCISION OF MUCOCELE,950,
896,3182031,DERMATOLOGY ,DERMA. SERVICES ,REMOVAL OF MYXOID CYST,950,
897,3182032,DERMATOLOGY ,DERMA. SERVICES ,SUTURING WITH SKIN BIOPSY,618,
898,3182033,DERMATOLOGY ,DERMA. SERVICES ,THREAD NON-SURGICAL LIFT,1425,
843,3192001,IVF,IVF SERVICES ,RETROGRADE EJACULATION,855,
844,3192002,IVF,IVF SERVICES ,INTRA UTERINE INSEMINATION (IUI),1900,
845,3192003,IVF,IVF SERVICES ,"SALINE INSTILLATION ""HYCOSY"" PROCEDURE",618,
846,3192004,IVF,IVF SERVICES ,CYST ASPIRATION,1188,
847,3192005,IVF,IVF SERVICES ,FREEZING TESTICULAR TISSUE,1900,
848,3192006,IVF,IVF SERVICES ,PRE IMPLANTATION GENETIC SCREENING (PGS) PER EMBRYO,1235,
849,3192007,IVF,IVF SERVICES ,SAMPLE PREPARATION FOR IUI,760,
850,3192008,IVF,IVF SERVICES ,SPERM PREPARATION,475,
203,4112001,VACCINE,VACCINATION,INJECTION,38,
204,4112002,VACCINE,VACCINATION,ACT HIB VACCINE,124,
205,4112003,VACCINE,VACCINATION,ACTACEL VACCINE,247,
206,4112004,VACCINE,VACCINATION,ANEXATE INJECTION,186,
207,4112005,VACCINE,VACCINATION,ANTI SCORPION INJECTION,190,
208,4112006,VACCINE,VACCINATION,ANTI SNAKE SERUM AMP.,371,
209,4112007,VACCINE,VACCINATION,ARAMEN INJECTION,352,
210,4112008,VACCINE,VACCINATION,ARAPENTA,114,
211,4112009,VACCINE,VACCINATION,AVAXIM VACCINE,157,
212,4112010,VACCINE,VACCINATION,B.C.G. VACCINATION,34,
213,4112011,VACCINE,VACCINATION,BOOSTRIX,95,
214,4112012,VACCINE,VACCINATION,CLOPIXOL DEPOT INJECTION,57,
215,4112013,VACCINE,VACCINATION,D.P.T. VACCINATION,53,
216,4112014,VACCINE,VACCINATION,DESFERAL INJECTION,53,
217,4112015,VACCINE,VACCINATION,DOBUTREX INJECTION,86,
218,4112016,VACCINE,VACCINATION,DT PAEDIA,15,
219,4112017,VACCINE,VACCINATION,EPREX 2000 IU,186,
220,4112018,VACCINE,VACCINATION,HAVRIX ADULT,247,
221,4112019,VACCINE,VACCINATION,HEPATECT (2ML) VACCINATION,680,
222,4112020,VACCINE,VACCINATION,HEPATITIS VACCINATION,124,
223,4112021,VACCINE,VACCINATION,HIBREX 10 MG VACCINE,162,
224,4112022,VACCINE,VACCINATION,HUMULIN N INJECTION,105,
225,4112023,VACCINE,VACCINATION,HUMULIN R INJECTION,105,
226,4112024,VACCINE,VACCINATION,INFANRIX 0.5 ML SYRINGE,143,
227,4112025,VACCINE,VACCINATION,INFANRIX HEXA VACCINE,371,
228,4112026,VACCINE,VACCINATION,INFANRIX HIB VACCINE,186,
229,4112027,VACCINE,VACCINATION,INFLUVAC - FLUARIX,48,
230,4112028,VACCINE,VACCINATION,M.M.R. VACCINATION,133,
231,4112029,VACCINE,VACCINATION,MEASLES VACCINATION,81,
232,4112030,VACCINE,VACCINATION,MENACTRA INJECTION,352,
233,4112031,VACCINE,VACCINATION,MOMMAN,570,
234,4112032,VACCINE,VACCINATION,OKAVAX VIAL,357,
235,4112033,VACCINE,VACCINATION,P.P.D.(VACCINE),38,
236,4112034,VACCINE,VACCINATION,PANTOZOL INJECTION,138,
237,4112035,VACCINE,VACCINATION,PARVOLEX INJECTION,124,
238,4112036,VACCINE,VACCINATION,PEDIACEL VACCINE,238,
239,4112037,VACCINE,VACCINATION,PNEUMO 23 VACCINE,105,
240,4112038,VACCINE,VACCINATION,POLIO VACCINATION,53,
241,4112039,VACCINE,VACCINATION,PREVENAR VACCINE,556,
242,4112040,VACCINE,VACCINATION,RABIS VACCINE (ANTI-RABIS),190,
243,4112041,VACCINE,VACCINATION,RHESUS FACTOR  VACCINATION,570,
244,4112042,VACCINE,VACCINATION,ROTA VIRUS VACCINE,395,
245,4112043,VACCINE,VACCINATION,RUDIVAX VACCINE,24,
246,4112044,VACCINE,VACCINATION,SYNFLORIX VACCINE,285,
247,4112045,VACCINE,VACCINATION,TETANUS TAXOID,24,
248,4112046,VACCINE,VACCINATION,TETRACT HIB VACCINE,124,
249,4112047,VACCINE,VACCINATION,TPN,927,
250,4112048,VACCINE,VACCINATION,TRITANRIX HB + HIBERIX INJECTION,152,
251,4112049,VACCINE,VACCINATION,TRITANRIX HB10 VACCINE VIAL,114,
252,4112050,VACCINE,VACCINATION,TWINRIX ADULT VACCINE,186,
253,4112051,VACCINE,VACCINATION,TYPHOID VACC.,86,
254,4112052,VACCINE,VACCINATION,VACCINATION - MENINGITIS MENCEVAX,105,
255,4112053,VACCINE,VACCINATION,VARILRIX VACCINE,271,
256,4112054,VACCINE,VACCINATION,VARIVAX VIAL,333,
257,4112055,VACCINE,VACCINATION,VAXIGRIP,38,
258,5112001,SURGERY,SURGICAL SERVICES,OPERATION FINE MAJOR - DOCTOR FEES,4275,
259,5112002,SURGERY,SURGICAL SERVICES,OPERATION MAJOR - DOCTOR FEES ,3800,
260,5112003,SURGERY,SURGICAL SERVICES,OPERATION MEDIUM - DOCTOR FEES,3325,
261,5112004,SURGERY,SURGICAL SERVICES,OPERATION MINOR - DOCTOR FEES,2375,
262,5112005,SURGERY,SURGICAL SERVICES,OPERATION SIMPLE - DOCTOR FEES,1425,
263,5112006,SURGERY,SURGICAL SERVICES,OPERATION ROOM CHARGES FINE MAJOR,713,
264,5112007,SURGERY,SURGICAL SERVICES,OPERATION ROOM CHARGES MAJOR,570,
265,5112008,SURGERY,SURGICAL SERVICES,OPERATION ROOM CHARGES MEDIUM,475,
266,5112009,SURGERY,SURGICAL SERVICES,OPERATION ROOM CHARGES MINOR,380,
267,5112010,SURGERY,SURGICAL SERVICES,OPERATION ROOM CHARGES SIMPLE,333,
268,5112011,SURGERY,SURGICAL SERVICES,ANAESTHESIOLOGIST FEE FINE MAJOR OPERATION,713,
269,5112012,SURGERY,SURGICAL SERVICES,ANAESTHESIOLOGIST FEE MAJOR OPERATION,570,
270,5112013,SURGERY,SURGICAL SERVICES,ANAESTHESIOLOGIST FEE  MEDIUM OPERATION,475,
271,5112014,SURGERY,SURGICAL SERVICES,ANAESTHESIOLOGIST FEE MINOR OPERATION,380,
272,5112015,SURGERY,SURGICAL SERVICES,ANAESTHESIOLOGIST FEE SIMPLE OPERATION,333,
273,5112016,SURGERY,SURGICAL SERVICES,DISPOSABLES OR FINE MAJOR,713,
274,5112017,SURGERY,SURGICAL SERVICES,DISPOSABLES OR MAJOR,570,
275,5112018,SURGERY,SURGICAL SERVICES,DISPOSABLES OR MEDIUM,475,
276,5112019,SURGERY,SURGICAL SERVICES,DISPOSABLES OR MINOR,380,
277,5112020,SURGERY,SURGICAL SERVICES,DISPOSABLES OR SIMPLE,333,
278,5112021,SURGERY,SURGICAL SERVICES,ANAESTHESIA FINE MAJOR,713,
279,5112022,SURGERY,SURGICAL SERVICES,ANAESTHESIA MAJOR,570,
280,5112023,SURGERY,SURGICAL SERVICES,ANAESTHESIA MEDIUM,475,
281,5112024,SURGERY,SURGICAL SERVICES,ANAESTHESIA MINOR,380,
282,5112025,SURGERY,SURGICAL SERVICES,ANAESTHESIA SIMPLE,333,
283,5112026,SURGERY,SURGICAL SERVICES,LOCAL ANAESTHESIA FEES - SMALL AREA,95,
284,5112027,SURGERY,SURGICAL SERVICES,LOCAL ANAESTHESIA FEES - LARGE AREA,523,
285,5112028,SURGERY,SURGICAL SERVICES,EPIDURAL INCLUDING ANAESTHESIOLOGIST FEE,1235,
286,5112029,SURGERY,SURGICAL SERVICES,ANAESTHIA FEES - SPINAL,855,
287,6112001,ORTHOPAEDIC ,ORTHO. SERVICES ,PLASTER JACKET - GIBSONA,1093,
288,6112002,ORTHOPAEDIC ,ORTHO. SERVICES ,ABOVE KNEE POP - GIBSONA,523,
289,6112003,ORTHOPAEDIC ,ORTHO. SERVICES ,BELOW KNEE POP - GIBSONA,523,
290,6112004,ORTHOPAEDIC ,ORTHO. SERVICES ,BELOW ELBOW POP - GIBSONA,523,
291,6112005,ORTHOPAEDIC ,ORTHO. SERVICES ,ABOVE ELBOW POP - GIBSONA,523,
292,6112006,ORTHOPAEDIC ,ORTHO. SERVICES ,UNILATERAL HIP SPICA - GIBSONA,760,
293,6112007,ORTHOPAEDIC ,ORTHO. SERVICES ,BILATERAL HIP SPICA - GIBSONA,1093,
294,6112008,ORTHOPAEDIC ,ORTHO. SERVICES ,PLASTER SPICA - (ONE LEG/ARM),760,
295,6112009,ORTHOPAEDIC ,ORTHO. SERVICES ,PLASTER CAST REMOVAL,86,
296,6112010,ORTHOPAEDIC ,ORTHO. SERVICES ,REMOVAL OF K-WIRE,380,
297,6112011,ORTHOPAEDIC ,ORTHO. SERVICES ,KNEE IMMOBILIZER,238,
298,6112012,ORTHOPAEDIC ,ORTHO. SERVICES ,CERVICAL TRACTION,81,
299,6112013,ORTHOPAEDIC ,ORTHO. SERVICES ,SKIN TRACTION,428,
300,6112014,ORTHOPAEDIC ,ORTHO. SERVICES ,HALTER TRACTION,428,
301,6112015,ORTHOPAEDIC ,ORTHO. SERVICES ,MEASUREMENT OF COMPARTMENTAL PRESSURE,1425,
302,6112016,ORTHOPAEDIC ,ORTHO. SERVICES ,ASPIRATION FROM JOINTS,167,
303,6112017,ORTHOPAEDIC ,ORTHO. SERVICES ,INJECTION INTO JOINTS,119,
304,6112018,ORTHOPAEDIC ,ORTHO. SERVICES ,MANIPULATION OF TALIPES EQUINO VARUS WITHOUT POP,618,
305,6112019,ORTHOPAEDIC ,ORTHO. SERVICES ,MANIPULATION OF TALIPES EQUINO VARUS WITH POP,855,
306,6112020,ORTHOPAEDIC ,ORTHO. SERVICES ,JOINT INFILTRATION ,570,
307,6112021,ORTHOPAEDIC ,ORTHO. SERVICES ,NEURAL NERVE BLOCK FOR PAIN MANAGEMENT ,1140,
308,6113001,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,CERVICAL COLLAR,190,
309,6113002,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,CHILD OSTEOTOMY DCP,950,
310,6113003,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,WALKING HEEL,53,
311,6113004,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,CORSET BELT,428,
312,6113005,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,ABDOMINAL BINDER,190,
313,6113006,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,WALKING CANE,81,
314,6113007,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,EPIDURAL SET,81,
315,6113008,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,ANKLET,81,
316,6113009,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,KNEE BRACE,81,
317,6113010,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,SKIN TRACTION KIT,190,
318,6113011,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,DYNAMIC HIP SCREWS (DHS) EACH,665,
319,6113012,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,DYNAMIC HIP SCREW & PLATE,4275,
320,6113013,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,DYNAMIC SCR PT W/DEP HOLES EACH,1330,
321,6113014,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,DYNAMIC COMPRESSION PLATE FROM 4 HOLES TO 12 HOLES,428,
322,6113015,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,TOTAL HIP REPLACEMENT (CERAMIC JOINT) ,9500,
323,6113016,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,TOTAL HIP SCREW REPLACEMENT (CERAMIC JOINT),1045,
324,6113017,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,BROAD DYNAMIC COMP. PLATE 6 HOLES EACH,380,
325,6113018,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,BROAD DYNAMIC COMP PLATE 7 HOLES EACH,523,
326,6113019,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,BROAD DYNAMIC COMP PLATE 8 HOLES EACH,523,
327,6113020,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,BROAD DYNAMIC COMP PLATE 9 HOLES EACH,523,
328,6113021,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,BROAD DYNAMIC COMP PLATE 12 HOLES EACH,523,
329,6113022,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,BROAD DYNAMIC COMP PLATE 14 HOLES EACH,523,
330,6113023,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,SPOON PLATE 6 HOLES EACH,618,
331,6113024,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,CANCELLEUS BONE SCREWS,119,
332,6113025,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,CORTEX BONE SCREWS,119,
333,6113026,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,MALLEABLE BONE SCREWS,119,
334,6113027,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,T-PLATES W/SHAFT FROM 4 HOLES TO 8 HOLES EACH,713,
335,6113028,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,T-BUTTRESS PLATE FROM 4 HOLES TO 6 HOLES EACH,713,
336,6113029,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,TUBULAR PLATE FROM 2 HOLES TO 8 HOLES EACH,143,
337,6113030,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,CONDYLER PLATE FROM 5 HOLES TO 12 HOLES EACH,855,
338,6113031,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,CONDYLER BUTRESS PLATES,1615,
339,6113032,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,SEMI-TUBULAR PLATE FROM 4 HOLES TO 7 HOLES,143,
340,6113033,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,KIRCHNAR/W W/TROCAR FROM I.D TO 3.D EACH,57,
341,6113034,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,WIRE COIL SOFT,238,
342,6113035,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,WASHER 7MM CANCELLEUS BONE SCREWS,29,
343,6113036,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,DRILL BIT FROM 2.0MM TO 3.5 DIAMETER,57,
344,6113037,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,CORTICAL TAP 3.5/1025 MM DIAMETER,176,
345,6113038,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,REDIVAC DRAIN,176,
346,6113039,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,TOE SPLINT,67,
347,6113040,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,MAJOR ARM SPLINT,171,
348,6113041,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,MAJOR LEG SPLINT,171,
349,6113042,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,METALLIC SPLINT,171,
350,6113043,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,STOCKING,76,
351,6113044,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,ROBERT JONES BANDAGE,285,
352,6113045,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,ZIMMER FRAME(ALUMINIUM),380,
353,6113046,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,COLLAR & CUFF,72,
354,6113047,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,INTERLOCKING TIBIAL SET,3325,
355,6113048,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,INTERLOCKING FEMORAL SET,3325,
356,6113049,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,SCHANZ SCREW,176,
357,6113050,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,MALLEOLAR SCREW,238,
358,6113051,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,PARTIAL HIP - THOMSON  HIP PROTHESIS,2613,
359,6113052,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,PENNING MINI EXTERNAL FIXATOR,4038,
360,6113053,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,AO LARGE EXTERNAL FIXATOR,4038,
361,6113054,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,HOFFMAN EXTERNAL FIXATOR,4038,
