Service Code,Service Name, Price,NPHIES ID
FMORT-0114,DEBRIDEMENT OF COMPUND FRACT.  AT TARSALS & METATARSALS,1395.0,905800001
FMSUR-0266,DEBRIDEMENT OF DIABETIC FOOT  INFECTION,1160.0,300230001
MTENT-0029,DEBRIDEMENT OF EAR INFECTION BILATERAAL (L.A.),850.0,906650010
MTENT-0030,DEBRIDEMENT OF EAR INFECTION BILATERAL (G.A.),1790.0,906650010
MTENT-0028,DEBRIDEMENT OF EAR INFECTION UNILATERA (G.A.),1640.0,906650010
MTENT-0027,DEBRIDEMENT OF EAR INFECTION UNILATERAL (L.A.),710.0,906650010
SUR-0009,Debridement of Friction Burns L.A.,1650.0,906860000
FMPSDH0026,DEBRIDEMENT PROCEDURE MODERATE,1780.0,906650020
FMENTN2035,DEBRIDEMENT-ATROFIC RHINITIS - BILATERAL,180.0,906650010
FMENTN2034,DEBRIDEMENT-ATROFIC RHINITIS - UNILATERAL,115.0,906650010
FMOBG-0055,DEBRIDMENT & SUTURING OF       ABDOMENT,828.75,906650010
FMORT-0813,DEBRIDMENT SMALL,325.0,906650010
FMOBG-0192,DEBULKING OP. -RECURRENT       OVARIAN TUMOR,3150.0,357200000
FMOBG-0183,DEBULRING OPERATION FOR OVARIN CA,3937.5,357200000
FMNEU-0018,DECOMPRESSION LAMINECTOMY,3244.0,403310000
FMENTE5002,DECOMPRESSION OF TEMPORAL,5564.0,400150000
NEU-0028,Decompression- Trigeminal Nerve Root,42000.0,391120000
FMCTS-0010,DECORTICATION,4900.0,999999999
FMSUR-0271,DECORTICATION,3528.0,999999999
FMPTD-0124,DEEP BREATHING AND COUGHING EXERCISES,100.0,961390000
FMOPTE0005,DEEP CORNEAL F.B.,1740.0,426440401
FMNUR-0018,DEEP CUT WOUND - LARGE         (10 - 20 STITCHES),280.0,300260030
FMNUR-0017,DEEP CUT WOUND - MEDIUM        (5 - 10 STITCHES),220.0,300290020
FMORT-0417,DEEP CUT WOUND - MEDIUM        (5-10 STITCHES),320.0,300260020
FMNUR-0016,DEEP CUT WOUND - SMALL         (3 - 5 STITCHES),140.0,300260010
FMSUR-0190,DEEP CUT WOUND LARGE ( 5 - 10 STITCHES),240.0,300260030
MTSUR-0009,DEEP CUT WOUND LARGE (10-15 STITCHES),245.0,300260030
MTSUR-0010,DEEP CUT WOUND LARGE (10-20 STITICHES),310.0,300290030
FMERDA0014,DEEP CUT WOUND MEDIUM ( 5 - 10 STITCHES),225.0,300260010
FMORT-0416,DEEP CUT WOUND SMALL  3-5 STITCHES,210.0,300260010
FMSUR-0189,DEEP CUT WOUND SMALL (3-5 STITCHES),160.0,300260010
MTSUR-0011,DEEP CUT WOUND SMALL 3-5 STITCHES,220.0,300290010
FMORT-0418,DEEP CUT WOUND-LARGE (10-20 STICHES),400.0,300260030
FMSUR-0191,DEEP CUTWOUND LARGE(10 20 ) STICHES,300.0,300260030
FMDNTS0059,DEEPNING OF SULCUS,2482.5,458370100
FMOHU-0007,DEFEBRILATOR SHOCK,280.0,134000000
FMENTL0025,DEFECT IN ARTICULATION SESSION,445.0,955500500
FMLAB-9049,DEHYDROEPIANDROSTERONE SULPHATE  DHEA (S),680.0,730501090
FMENTL0023,DELAYED SPEECH & LANG.DEVELOP- MENT,370.0,955500500
FMORT-0266,DELAYED SUTURE OF FLEXOR TENDN OF HAND,2320.0,464350001
FMORT-0267,DELAYED SUTURE OF OTHER TENDON OF HAND,2780.0,479630201
FMLAB-9369,DELTA 4 ANDROSTENEDIONE,380.0,730500320
FMPSDE0031,DELTOPECTORAL FLAP TO ORAL     CAVITY,3568.0,452060200
FMORT-0791,DENERVATION SENSORY NERVE,1675.0,391180000
FMLABM0017,"Dengue fever Virus Abs (IgG, IgM)",488.0,731002720
FMLAB-9128,DENTAL CHECKUP,10915.0,970140000
FMDNTS0104,DENTO ALVEOLAR FRACTURE,1655.0,905300000
FMDER-0073,DEPILATION-LARGE AREA.,795.0,906760000
FMPDT-0178,DEPO-MEDROL 4Omg/ml,45.0,961991900
NEU-0003,Depressed Fracture of Skull & Decompression,13285.0,900070100
FMPSDH0002,DERMABRASION 1%,1165.0,450210100
FMDER-0035,DERMABRASION UNIT,1660.0,450210100
FMDER-0031,DERMO TEST,181.25,120000000
FMOPTC0020,DERMOTOCHALASIS - ONE EYE      (BAGGY EYE LIDS),1105.0,456140001
FMORT-0372,DESAULETTE BANDAGE,400.0,960920000
FMORT-0373,DESAULETTE CAST,1355.0,960920000
FMPDT-0035,DESENSITIZATION FOR 1 S.C. INJ,50.0,962001900
FMDNTF0019,DESENSITIZATION OF TEETH,241.5,971650100
FMLAB-9457,DESOXYCORTICOSTERONE (DOC),932.0,730501100
MTPSD-0019,DESSIN OF BURNS (UNDER G.A. UPTO 5%),675.0,300100010
FMORT-0773,DESTANTU LIMBAR LAMINOTOMY ( 2 LEVEL ),3204.0,403000100
FMORT-0772,DESTANTU LUMBAR LAMINOTOMY ( 1 LEVEL ),2670.0,403000000
FMENT-0036,DEVICE OF SENSO-HEARING,4412.0,960920041
FMENTE0036,DEVICE OF SENSO-HEARING AID,4412.0,960090000
FMLAB-7074,DEXAMESATHONE SUPPRESSION TEST,696.0,730000220
FMLAB-9458,DEXAMETHASONE LEVEL,240.0,730000220
FMINT-0096,DIABETIC CENTER SERVICE (EDUCA TION),45.0,955501400
FMINT-0095,DIABETIC CENTER SERVICE(DIETIC IAN),45.0,955500000
FMLAB-7046,"DIABETIC CHECK-UP [LIPID PROFILE, CREAT, NA, K, GLU,GLYCO HB, MICROALB, GOT, GPT, UREA, URINE]",816.0,730000060
FMINT-0097,DIABETIC CNTR SRVC DIATICIAN +  EDUCATION),60.0,955500000
FMINT-0071,DIABETIC EDU. PRG. (1 SESSION),85.0,955501400
FMINT-0070,DIABETIC EDU. PROG.(4 SESSION),280.0,955501400
FMINT-0065,DIABETIC FOOT CARE,137.5,955500400
MTVAS-0012,DIABETIC FOOT DRESS (SMALL),100.0,300550010
MTVAS-0013,DIABETIC FOOT DRESSING (LARGE),150.0,300550030
FMINT-0093,DIABETIC LAB CHECK UP III,270.0,955501400
FMINT-0091,DIABETIC LABCHECK UP I,775.0,730501560
FMLAB-7042,"DIABETIC PROFILE(1ST): [GLYCO. HB, CREATININE, UREA, MICROALBUMINURIA ]",400.0,731001160
FMLAB-7043,"DIABETIC PROFILE(2ND): [GLYCO HB., CREATININE, UREA, MICROALBUMINURIA,TSH, T4]",632.0,730501620
FMPTD-2093,DIADYNAMIC - IP,95.0,999999999
FMPTD-2092,DIADYNAMIC - OP,95.0,999999999
FMCTSS0011,DIAG. RIGID OESOPHAGOSCOPY,1880.0,418160000
ORT-0027,Diagnostic Arthroscopy,3850.0,495570001
FMORT-0135,DIAGNOSTIC ARTROSC. OF KNEE,1105.0,495570001
FMORT-0134,DIAGNOSTIC ARTROSC.OF SHOULDER,1105.0,489450001
FMCTS-0027,DIAGNOSTIC ASPIRATION,415.0,388000000
FMORT-0538,DIAGNOSTIC ATHROSCOPIC EXAMIN- ATION - SHOULDER,1105.0,489450001
FMNUM-0043,DIAGNOSTIC CEREBRAL ANGIOGRAPHY,5500.0,599700200
URO-0001,Diagnostic Cystoscopy,2650.0,368120000
FMIVF-0069,DIAGNOSTIC HYSTEROSCOPY BEFORE ICSI,3982.5,356300000
MTOBG-0023,DIAGNOSTIC HYSTOROSCOPY + LAPAROSCOPY,3806.25,356300000
FMSUR-0242,DIAGNOSTIC LAPAROSCOPY,1160.0,303900000
MTOBG-0020,DIAGNOSTIC LAPAROSCOPY,2857.5,303900000
FMIVF-0064,DIAGNOSTIC LAPAROSCOPY BEFORE ICSI,4781.25,303900000
FMOBG-0106,DIAGNOSTIC LAPAROSCOPY WITH    INSUFFLATION,1653.75,303900000
FMCTSS0009,DIAGNOSTIC RIGID BRONCHOSCOPY,2800.0,418890501
FMURO-0058,DIAGNOSTIC SONOGRAPHY,390.0,909080011
FMCTS-0030,DIAGNOSTIC THORACOSCOPY,3674.9999999999995,384360000
FMXRY-0513,DIAGNOSTIC U/S FOR NEONATES,200.0,909080000
FMXRY-0511,DIAGONOSTIC U/S ONE ORGAN,500.0,550360000
FMLAB-7048,DIALYSIS PROFILE,950.0,903530000
FMPDS-0049,DIAPHRAGMATIC HERNIA,5864.0,438370200
SUR-0078,Diaphragmatic Hernia- Open,14700.0,306010000
FMSUR-0085,DIAPHRAGMATIC HERNIA(NEW BORN),2900.0,306010000
FMDER-0063,DIATHERMY CURRETAGE,115.0,301950000
FMENTL0011,DIATHERMY TREATMENT OF,2900.0,418640000
FMLAB-4011,DIAZEPAM (VALIUM),650.0,733000670
FMPDT-0183,DIAZEPAM SUPPOSITORY,5335.0,99999999999999
FMLAB-9461,DIBENZAPINE,380.0,733000030
FMLAB-9462,DIBUCAINE INHIBITION. OF PSEUDO-CHOLE,188.0,730501120
FMLAB-9463,DICLOFENAC,380.0,731000980
FMPDT-0138,DIET PLAN BABY  INFANT TO 4YRS,35.0,960950000
FMPDT-0139,DIET PLAN CHILD 4YRS & OVER,25.0,960950000
FMINT-0098,DIETICIAN SERVICE,80.0,955500000
FMINT-0056,DIFFUSION,350.0,731001520
FMENDE0048,DIGITAL ANAL DILATATION,225.0,321530000
FMNUM-0014,DIGITAL EEG,750.0,110030000
FMNUM-0033,DIGITAL EEG,750.0,110030000
FMNUM-0056,DIGITAL EEG (PORTABLE),1285.0,110000000
FMNUM-0015,DIGITAL EEG W/BRAIN MAPPING,1485.0,110000000
FMENTE6036,DIGITAL HEARING AID (UNILATERAL),3556.0,960920041
ORT-0039,Digital Nerve Repair,12000.0,393000000
FMLAB-9052,DIGITOXIN,340.0,733000370
FMLAB-4012,DIGOXIN,460.0,733000060
FMLAB-1074,DIHYDROPYRAMIDINE DEHYDROGENASE (DPD),3020.0,733000370
FMLAB-9468,DIHYDROTESTOSTERONE,568.0,730501080
FMOBG-0021,DILATATION & CURETTAGE,1057.5,356400000
MTOBG-0010,DILATATION & CURRATAGE (D&C) DUB,1350.0,356400000
FMXRY-0248,DILATATION OF PER. ART. 1 SEG.,4100.0,599700300
MTOBG-0009,DILITATION & CURRATAGE (D&C) FOR ABORTION,1432.5,356400000
FMNUR-0023,DINAMAP,87.5,837000000
FMLAB-9311,DIPTHERIA ABS.,388.0,731002090
FMCAT-0031,DIRECT CORONARY STENTING (SINGLE) V,2150.0,383060000
FMENTL0001,DIRECT LARYNGOSCOPY,1160.0,418490000
ENT-0001,Direct Laryngoscopy ,3500.0,418490000
FMENTL0002,DIRECT LARYNGOSCOPY W/ REMOVAL,1320.0,418520000
FMENTL0003,DIRECT LARYNGOSCOPY W\ BIOPSY,1700.0,418490000
FMORT-0333,DISARTICULATION OF ANKLE,2320.0,443610001
FMORT-0338,DISARTICULATION OF HIP,3704.0,443700000
FMORT-0334,DISARTICULATION OF KNEE,2780.0,443670100
FMORT-0324,DISARTICULATION OF SHOULDER,2780.0,443310001
FMORT-0321,DISARTICULATION OF WRIST,2320.0,443280201
FMXRY-0227,DISCOGRAPHY,2560.0,597000000
FMORT-0727,DISCOGRAPHY ( MULITPLE LEVELS ),2410.0,597000000
FMORT-0726,DISCOGRAPHY ( ONE LEVEL ),1345.0,597000000
FMORT-0475,DISLOC.OR VALGUS DEFORM OF THE ELBOW,1160.0,470180001
FMLAB-9469,DISOPYRAMIDE,350.0,733000370
FMOPTB0021,DISPOSIBLE COLOT C.L.(2),110.0,960920020
FMSUR-0173,DIVERSION FROM BILLROTH II TO BILROTH 1 OPERATION,4632.0,305180200
SUR-0072,Diverticulation Repair without Mesh,6000.0,438160200
FMURO-0025,DIVERTICULECTOMY,2780.0,370200100
URO-0036,Diverticulum (Excision of Bladder),7700.0,370200100
FMORT-0300,DIVISION OF ILIO-TIBIAL BOND,1740.0,905790001
FMORT-0298,DIVISION OF TENDON,1395.0,479540001
FMENTL0047,DLD SESSION (SINGLE ),210.0,961370000
FMLABM0083,DNA OXIDATIVE DAMAGE,646.0,837000000
FMLAB-9054,DNA POLYMERASE,1156.0,732000300
FMCAR-1001,DOCTOR'S DAYCARE SUPERVISION,85.0,836000010
FMDER-1001,DOCTOR'S DAYCARE SUPERVISION,95.0,836000010
FMDNT-1001,DOCTOR'S DAYCARE SUPERVISION,90.0,836000010
FMINT-1001,DOCTOR'S DAYCARE SUPERVISION,85.0,836000010
FMNEP-1001,DOCTOR'S DAYCARE SUPERVISION,85.0,836000010
FMNUM-1001,DOCTOR'S DAYCARE SUPERVISION,95.0,836000010
FMOBG-1001,DOCTOR'S DAYCARE SUPERVISION,63.75,836000010
FMONC-1001,DOCTOR'S DAYCARE SUPERVISION,100.0,836000010
FMOPT-1001,DOCTOR'S DAYCARE SUPERVISION,95.0,836000010
FMORT-1001,DOCTOR'S DAYCARE SUPERVISION,95.0,836000010
FMPDS-1001,DOCTOR'S DAYCARE SUPERVISION,85.0,836000010
FMPDT-1001,DOCTOR'S DAYCARE SUPERVISION,85.0,836000010
FMPSD-1001,DOCTOR'S DAYCARE SUPERVISION,65.0,836000010
FMPTD-1001,DOCTOR'S DAYCARE SUPERVISION,95.0,836000010
FMSUR-1001,DOCTOR'S DAYCARE SUPERVISION,95.0,836000010
FMLAB-1095,DONOR  HEMOGLOBIN & BLOOD GROUP,46.75,732500100
FMLAB-1036,DONOR BLEEDING,124.0,137570000
FMLAB-1037,DONOR SCREENING,850.0,732500100
FMINT-0067,DOOPLER EXAMINATION,50.0,909080000
FMLAB-9291,DOPAMINE-BETA-HYDROXYLASE,376.0,730000120
FMXRY-0527,DOPP. VERTEBRO BASILAR W/ DYNA,670.0,909110000
FMXRY-1042,DOPPER ULTRASOUND ONE SIDE,600.0,909080000
FMSUR-0253,DOPPLER,155.0,909080000
FMXRY-0520,DOPPLER - PORTAL/HEPATIC VEINS,600.0,552760000
HCXRY-0005,DOPPLER BOTH SIDE VENOUS,2200.0,909110000
HCXRY-0007,DOPPLER BOTH SIDES ARTERIAL,3000.0,909110000
FMXRY-0530,DOPPLER FOR KIDNEYS,670.0,550360000
FMXRY-0529,DOPPLER FOR MESENTRIC ARTERY,270.0,552760000
FMXRY-0532,DOPPLER FOR ONE VESSEL,220.0,909110000
FMXRY-0517,DOPPLER FOR PERIP.ARTER.BOTH,900.0,552380100
FMXRY-0519,DOPPLER FOR PERIP.VEINS BOTH,900.0,552440100
FMXRY-0518,DOPPLER FOR PERIP.VEINS ONE,800.0,552440000
FMXRY-0516,DOPPLER FOR PERIPHERAL ART.ONE,800.0,552380000
FMXRY-0524,DOPPLER FOR UMBLICAL ARTERY,220.0,557290100
HCXRY-0006,DOPPLER ONE SIDE ARTERIAL,2200.0,116140001
HCXRY-0004,DOPPLER ONE SIDE VENOUS,1600.0,909110000
FMDER-0099,DOPPLER PROCEDURE,210.0,909080000
FMXRY-0533,DOPPLER STUDY FOLLOW UP,400.0,909110000
FMURO-0134,DOPPLER STUDY OF PENILE ARTER-IES,460.0,116020000
FMORT-0698,DORSAL EPIPHYSIODESIS OF CONGI NITAL SCOLIOSIS,5040.0,485090001
FMORT-0193,DORSAL SPINAL FUSION,3704.0,486420000
FMURO-0160,DORSAL VEIN LIGATION,1505.0,341061900
MTURO-0027,DORSAL VEIN LIGATION,3740.0,341061900
FMORT-0570,DORSOLUMBAR SPICA,1355.0,960920000
FMORT-0194,DORSO-LUMBAR SPINAL FUSION W/  HARRINGTON ROD,5564.0,486420000
FMURO-0194,DOUBLE J (DJ) EXCHANGE,2015.0,368210300
FMPSDA0024,DOUBLE LIP (CONGENITAL LESION),1890.0,456710000
FMNEP-0040,DOUBLE LUMEN INSERTION,1140.0,138150100
FMOPTG0011,DOUBLE MOLTENO IMPLANT,1005.0,427520002
FMCTSS0031,DOUBLE VALVE SURGERY,7000.0,384800000
OBG-0009,Douglas Pouch Abcess Drainage,3150.0,303940200
FMOBG-0126,DOUGLAS POUCH ABSCESS DRAINAGE,416.25,303940000
FMLAB-9471,DOXEPINE & DESMETHYLDOXEPINE,380.0,733000590
FMLAB-9472,DOXYLAMINE,916.0,733000890
FMLAB-7057,DR PROFILE (I) CBC+ABO+RBS+HBSAG+HCV+HIV AG/AB,650.0,730000050
FMLAB-7058,DR PROFILE (II) CBC+PT+PTT+ABO+Ab screen+RBS+NA+HBSAG+HCV+HIV+AG/AB,1080.0,730000020
SUR-0084,Drain Liver Abcess,11000.0,304310000
FMPDS-0006,DRAINAGE OF ABSCESS,280.0,302230100
ENT-0018,Drainage of Abscess Neck,2300.0,302230301
FMSUR-0196,DRAINAGE OF ABSCESS UNDER ANAESTHESIA,1512.5,302230100
MTSUR-0012,DRAINAGE OF ABSCESS UNDER ANAESTHISIA,1345.0,302230100
FMSUR-0152,DRAINAGE OF APPENDICEAL ABSCES,2320.0,303940000
MTENT-0013,DRAINAGE OF AURICULAR (L.A),1155.0,901110001
FMENTE2006,DRAINAGE OF AURICULAR ABSCESS  AND DEBRIDEMENT,735.0,302230100
MTENT-0014,DRAINAGE OF AURICULAR CYST(G.A.),2085.0,302230100
FMCTS-0035,DRAINAGE OF CHEST WALL ABSCESS,525.0,901750400
FMORT-0468,DRAINAGE OF COLD ABSCESS OR    T.B. OF JOINT,1160.0,905690001
FMSUR-0185,DRAINAGE OF DORSAL TUMOUR OF  HAND,585.0,302230200
FMORT-0476,DRAINAGE OF HAND INFECTN SEPT- ICE TENOSYNOVITIS OF HAND,1160.0,302230200
MTSUR-0072,DRAINAGE OF HEMATOMA (G.A.),1345.0,302230000
FMENTK0006,DRAINAGE OF LUDWIG'S ANGINA,1395.0,962150000
FMCTS-0033,DRAINAGE OF LUNG ABSCESS,1850.0,384180400
MTSUR-0071,DRAINAGE OF PARI-ANAL  HEMATOMA(L.A.),675.0,321740100
FMSUR-0024,DRAINAGE OF PERIANAL ABCESS,1100.0,321740100
MTSUR-0013,DRAINAGE OF PERIANAL ABSCESS,2015.0,321740100
SUR-0006,Drainage of Peri-Anal Abscess L.A.,2100.0,321740100
FMSUR-0038,DRAINAGE OF PERINEAL ABCESS,760.0,321740100
MTSUR-0014,DRAINAGE OF PERINEAL ABSCESS,975.0,321740100
FMURO-0065,DRAINAGE OF PROSTATIC ABSCESS,2475.0,372210000
ENT-0019,Drainage of Quinsy,2200.0,418070000
FMSUR-0021,DRAINAGE SM.ABCESS-LOCAL ANAES,150.0,302230100
MTSUR-0015,DRAINAGE SMALL ABSCESS (L.A.),220.0,302230110
SUR-0015,Drainage-Large Abcess Under G.A.,2400.0,302230120
FMNEU-0124,DRAING OF CHRONIC HAEMATOMA,1050.0,396000000
FMORT-0423,DRESING OF WOUND MEDIUM,120.0,300550020
FMOPTA0011,DRESSING,60.0,300550000
FMDNTS0349,DRESSING   FOR 2 MONTHS       P.D.,4150.0,300550000
FMDNTS0350,DRESSING   FOR 3 MONTHS            P.D.,5925.0,300550000
FMDNTS0348,DRESSING  FOR ONE MONTH         P.D.,2965.0,300550000
MTPSD-0021,DRESSING  OF BURNS (G.A. 10 %),1345.0,300140000
MTOPT-0031,DRESSING FOR ONE EYE,85.0,960920000
FMDNTS0347,DRESSING FOR TWO WEEKS      P.D.,1780.0,300550000
MTNUR-0007,DRESSING LARGE,120.0,300550030
MTNEU-0005,DRESSING MAJOR,140.0,300550030
MTNUR-0006,DRESSING MEDIUM,85.0,300550020
MTNEU-0007,DRESSING MINOR,60.0,300550010
MTNEU-0006,DRESSING MODERATE,85.0,300550020
MTPSD-0035,DRESSING OF BURNS,470.0,300100010
MTPSD-0020,DRESSING OF BURNS (G.A. 10%),1080.0,300140000
FMSUR-0106,DRESSING OF BURNS UPTO 10%AREA,470.0,300140000
FMNEP-0039,DRESSING OF DOUBLE LUMEN CATHETER,105.0,920580100
FMORT-0422,DRESSING OF SMALL WOUND,75.0,300550010
MTSUR-0017,DRESSING OF THE WOUND (LARGE),95.0,300550030
MTSUR-0018,DRESSING OF THE WOUND (MEDIUM),65.0,300550020
MTSUR-0019,DRESSING OF THE WOUND (SMALL),50.0,300550010
FMURO-0056,DRESSING OF WOUND,155.0,300550000
FMDNTC0085,DRESSING OF WOUND (LARGE),125.0,300550030
FMDNTS0124,DRESSING OF WOUND (LARGE),465.0,300550030
FMENTE4027,DRESSING OF WOUND (LARGE),95.0,300550030
FMSUR-0194,DRESSING OF WOUND (LARGE),95.0,300550030
MTVAS-0006,DRESSING OF WOUND (LARGE)-vas-,85.0,300550030
FMDNTC0084,DRESSING OF WOUND (MEDIUM),95.0,300550020
FMDNTS0123,DRESSING OF WOUND (MEDIUM),310.0,300550020
FMENTE4026,DRESSING OF WOUND (MEDIUM),65.0,300550020
MTVAS-0005,DRESSING OF WOUND (SMALL)-vas_,55.0,300550010
FMORT-0424,DRESSING OF WOUND LARGE,310.0,300550030
FMVAS-0032,DRESSING OF WOUND LARGE,90.0,300550030
MTENT-0049,DRESSING OF WOUND LARGE (L.A.),495.0,300550030
MTENT-0050,DRESSING OF WOUND LARGE G.A.,1430.0,300550030
FMSUR-0192,DRESSING OF WOUNDS (SMALL),50.0,300550010
MTNUR-0005,DRESSING SMALL,45.0,300550010
MTNUR-0008,DRESSING WITH BANDAGE,115.0,300550000
FMSUR-0193,DRESSSING OF WOUND (MEDIUM),65.0,300550020
FMNEU-0047,DRILL-HOLING & DRAINAGE (EACH),585.0,999999999
FMORW-0121,DROP BOOT SPLINT ORTHOPLAST,1120.0,960920000
FMORW-0125,"DROP FOOT SPLINT ""POLYMOPYLENE """,420.0,960920000
FMPSYB0005,DRUG-ASSISTED INTERVIEW(ABRE-  ACTION),785.0,961770000
FMPTD-0105,DRY CUPPING,170.0,955501100
FMPTD-2070,"DRY MASSAGE, ARM OR LEG",120.0,961620000
FMPTD-2071,"DRY MASSAGE, BACK",130.0,961620000
FMPTD-2072,"DRY MASSAGE, WHOLE BODY",270.0,961620000
FMPSDF0018,DUPETRYNE CONTRACTURE,2555.0,463690001
FMNEU-0024,DURAL REPAIR IN THE FLOOR OF  ANT. FOSSA,3704.0,396150000
FMURO-0135,DYNAMIC CAVERNPSOGRAPHY,1785.0,374150000
FMXRY-0427,DYNAMIC SCAN ANY AREA / ORGAN,600.0,614170000
FMNUM-0031,E M G,350.0,110120000
FMENDE0034,E. STONE EXTRACTION 1 STONE,720.0,304850100
FMENDE0035,E. STONE EXTRACTION 2-5 STONES,2105.0,304850100
FMENDE0036,E. STONE EXTRACTION 5 OR MORE  STONES,3510.0,304850100
FMERDA0076,E.C.G,150.0,117000000
FMCAR-0002,E.C.G.,150.0,117000000
FMMTR-0001,E.C.G.,150.0,117000000
FMNEP-0035,E.C.G.,181.25,117000000
FMERDA0093,E.C.G. ANALYZER,160.0,117000000
FMCAR-0009,E.C.G. FOR INPATIENT,150.0,117000000
FMOHU-0001,E.C.G. PORTABLE,150.0,117000000
FMCAR-0003,E.C.G. WITH ERGOMETRY,800.0,117000000
FMMTR-0003,E.C.G. WITH ERGOMETRY,995.0,117000000
MTPSY-0003,E.C.T SIX SETS,2940.0,142240200
FMPSYB0014,E.C.T. WITH ANAESTHESIA,670.0,142240200
MTPSY-0001,E.C.T. WITH ANAESTHESIA,585.0,142240200
MTPSY-0002,E.C.T. WITH ANAESTHESIA,550.0,142240200
FMNUM-0002,E.E.G WITH PROVOCATION,750.0,110000000
FMMTR-0002,E.E.G.,370.0,110000000
FMNUM-0003,E.E.G. WITHOUT PROVOCATION,500.0,110000000
FMENDE0057,E.G.D/COLONOSCOPY,1650.0,320900000
FMNUM-0005,"E.M.G. FACE 1,2",670.0,110180100
FMNUM-0012,E.M.G. FOR 1 MUSCLE OR NERVE,290.0,970860000
FMNUM-0009,E.P.,1485.0,113000000
FMERD-0001,E.R. CONSULTATION,240.0,960370000
FMENDE0042,E.S. WITH INSERTION OF A STENT,3080.0,304910000
FMENDE0039,E.S. WITH STONE CRUSHING,4205.0,909560000
FMENDE0038,E.S. WITH STONE EXTRACTION,3785.0,304850100
FMXRY-0806,EACH ADDITIONAL COIL/STENT,14000.0,999999999
FMXRY-0237,EACH ADDITIONAL RUN,1075.0,599700200
FMXRY-9925,EACH ADDITIONAL RUN,200.0,599700200
FMPDT-0015,EAR CANAL WASH (EVACUATION OF  CERUMEN OR PUS),125.0,416470000
FMDNL-0058,EAR MOLD,268.75,415570202
FMENTE5003,EAR MOULD,270.0,415570201
FMPDS-0001,EAR PIERCING,143.75,901110010
FMDNL-0059,EAR PLUG,140.0,416470100
FMENTE3019,EAR PLUG,170.0,416470100
FMLAB-6006,EAR SWAB C/S,275.0,730504090
FMENTE3002,EAR WASH - BILATERAL,245.0,416470100
FMENTE3001,EAR WASH - UNILATERAL,155.0,416470000
FMPDT-0022,EARLOBE PIERCING,85.0,901110010
FMOBG-0215,EARLY OR LATE AMNIOCENTESIS,1293.75,166000000
FMPSYA0053,EATING DISORDER TEST (E.D.T.),135.0,960260000
FMLAB-9816,EBV IGG,168.0,731002150
FMLAB-5027,EBV IGM,548.0,731002150
FMLAB-5028,ECCHINOCOCCUS ABS.,220.0,731002230
FMFMD-0002,ECG,181.25,117000000
FMNUR-0042,ECG DONE BY NURSE ON THE WARD,125.0,117000000
FMICU-0007,ECG PORTABLE,150.0,117000000
FMCAR-0004,ECHO CARDIOGRAM 2D + M MODE,1000.0,551130000
FMMTR-0004,ECHO CARDIOGRAM 2D + M MODE,870.0,551130000
FMCAR-0005,ECHO CARDIOGRAM 2D + M MODE + DOPPLER (FULL STUDY),1100.0,551130000
FMMTR-0005,ECHO CARDIOGRAM 2D + M MODE + DOPPLER (FULL STUDY),1195.0,551130000
FMPDTC0002,ECHO CARDIOGRAM 2D +M MODE,640.0,551130000
FMPDTC0001,ECHO CARDIOGRAM FULL STUDY,1020.0,551130000
FMCARS0023,ECHO FOLLOW UP,550.0,551130000
FMINT-0090,ECHO FOLLOW UP,460.0,551130000
FMPDTC0007,ECHO FOLLOW UP,460.0,551130000
FMCARS0021,ECHO FULL STUDY,1000.0,551130000
FMINT-0088,ECHO FULL STUDY,1020.0,551130000
FMPDTC0005,ECHO FULL STUDY,1020.0,551130000
FMCAR-0014,ECHO M-MODE ONLY,550.0,551130000
FMCARS0022,ECHO REPEAT,550.0,551130000
FMINT-0089,ECHO REPEAT,585.0,551130000
FMPDTC0006,ECHO REPEAT,585.0,551130000
FMPDTC006,ECHO REPEAT,550.0,551130000
FMLAB-9475,ECP (EOSINOPHIL CATIONIC PROTEIN),400.0,734000120
FMPSYB0018,ECT PCKG IP W/ ANAES. X 6 SES.,3600.0,142240000
FMPSYB0019,ECT PCKG OP W/ ANAES. DAY CARE,600.0,142240000
FMURO-0169,ECTOPIA VESICA REPAIR,4800.0,370500000
FMOBG-0032,ECTOPIC PREGNANCY OPERATION,2205.0,356770000
MTOPT-0013,ECTROPION,2140.0,456260001
OPT-0003,Ectropion,2750.0,456260001
FMNUM-0025,EEG COMP,585.0,110000000
FMNUM-0016,EEG MONITORING - PACKAGE DEAL  12 HOURS (9:00PM - 9:00AM),3080.0,920110000
FMNUM-0027,EEG VIDEO MONITORING,3810.0,920110000
FMENDE0058,EGD / FLEXIBLE  SIGMOIDOSCOPY,1360.0,320840000
FMORT-0376,ELASTIC BANDAGE BELOW KNEE W/  MEDICINE,310.0,960920000
FMORT-0377,ELASTIC BANDAGE BELOW KNEE W/O MEDICINE,145.0,960920000
FMORT-0375,ELASTIC BANDAGE FOREARM W/OUT  MEDICINE,120.0,960920000
FMORT-0374,ELASTIC BANDAGE FOREARM WITH   MEDICINE,210.0,960920000
FMLAB-9476,ELASTIN ABS,340.0,732500020
FMXRY-0042,"ELBOW AP LAT. SP.,VIEW",310.0,575060121
FMXRY-0041,ELBOW AP. LAT.,237.5,575060121
FMORT-0582,ELBOW ARTHROSCOPY OF ELBOW SURCAL,1410.0,491180001
