Tariff ID/Tariff Name,SGH ITEM CODE, SGH ITEM DESCRIPTION,Price,Effective from date
SAICO2023,FMERDA0028,SUPERFECIAL WOUND SUTURING (5-10 STITCHES),275,2023-01-05
SAICO2023,FMERDA0029,SUPERFECIAL WOUND SUTURING (3-5 STITCHES),195,2023-01-05
SAICO2023,FMERDA0031,EPISTAXIX - UNILATERAL PACKING,1965,2023-01-05
SAICO2023,FMERDA0033,EXTERNAL EAR LACERATION SUTURING,315,2023-01-05
SAICO2023,FMERDA0034,LIP LACERATION SUTURING,225,2023-01-05
SAICO2023,FMERDA0035,NOSE LACERATION SUTURING,275,2023-01-05
SAICO2023,FMERDA0036,TOUNGUE LACERATION SUTURING,275,2023-01-05
SAICO2023,FMERDA0037,CHECK-UP FOOD HANDLER,520,2023-01-05
SAICO2023,FMERDA0038,EXTERNAL CONSULTATNT FEE - WITH PERMESSION,775,2023-01-05
SAICO2023,FMERDA0039,EMERGENCY DEFIBRILLATION,1420,2023-01-05
SAICO2023,FMERDA0045,HEALTH CERTIFICATE - CHECK-UP,445,2023-01-05
SAICO2023,FMERDA0051,NASAL TUBE SUCTIONING,130,2023-01-05
SAICO2023,FMERDA0052,HOME VISIT - NURSE ESCORT PER 12 HOURS,1260,2023-01-05
SAICO2023,FMERDA0053,FLEET ENEMA - DOUBLE,130,2023-01-05
SAICO2023,FMERDA0054,LOSE NAIL REMOVAL,231,2023-01-05
SAICO2023,FMERDA0060,ICE COMPRESSOR,170,2023-01-05
SAICO2023,FMERDA0061,FLEET ENEMA - SINGLE,130,2023-01-05
SAICO2023,FMERDA0062,GLUCOTEST,85,2023-01-05
SAICO2023,FMERDA0063,WARM COMPRESSOR,170,2023-01-05
SAICO2023,FMERDA0064,IM INJ/SUBCUT INJ,70,2023-01-05
SAICO2023,FMERDA0065,LARGE DRESSING > 25 CM,245,2023-01-05
SAICO2023,FMERDA0066,MEDIUM DRESSING 15 - 25 CM,170,2023-01-05
SAICO2023,FMERDA0067,ORDINARY DRESSING,135,2023-01-05
SAICO2023,FMERDA0069,TEPID SPONGE BATH - TSB,170,2023-01-05
SAICO2023,FMERDA0070,SKIN TEST,550,2023-01-05
SAICO2023,FMERDA0071,CODE BLUE ACTIVATION,1575,2023-01-05
SAICO2023,FMERDA0072,SUPERFECIAL WOUND SUTURING (1-3 STITCHES),165,2023-01-05
SAICO2023,FMERDA0073,NEBULIZER (VENTOLINE/ ATROVENT),250,2023-01-05
SAICO2023,FMERDA0075,SMALL DRESSING < 10 CM,132,2023-01-05
SAICO2023,FMERDA0076,11 LEADS E.C.G.,270,2023-01-05
SAICO2023,FMERDA0077,HOME VISIT - SPECIALIST ON DUTY,825,2023-01-05
SAICO2023,FMERDA0078,HOME VISIT - SPECIALIST OFF DUTY,1300,2023-01-05
SAICO2023,FMERDA0086,AMBULANCE FOR ARAMCO PATIENT --5436,790,2023-01-05
SAICO2023,FMERDA0087,AMBULANCE FOR ARAMCO PATIENT --5437,370,2023-01-05
SAICO2023,FMERDA0088,HOME VISIT - ESCORTING PATIENT,1050,2023-01-05
SAICO2023,FMERDA0089,USE OF PULSE OXIMETER 30 MNTS.,130,2023-01-05
SAICO2023,FMERDA0090,HOME VISIT - OUTSIDE THE CITY,5390,2023-01-05
SAICO2023,FMERDA0091,VITAL SIGN MONITORING MULTI PARAMETER HOURLY RATE,255,2023-01-05
SAICO2023,FMERDA0095,TRIAGE CARDIAC PROFILER,2240,2023-01-05
SAICO2023,FMERDA0111,AC BANDAGE,405,2023-01-05
SAICO2023,FMERDA0112,HOME VISIT - COVID - 19 SWAB,265,2023-01-05
SAICO2023,FMERDA0114,COVID 19 RAPID ANTIGEN TEST,170,2023-01-05
SAICO2023,FMERDA0118,14 LEADS ECG,145,2023-01-05
SAICO2023,FMERDA0119,BACK SLAB APPLICATION,90,2023-01-05
SAICO2023,FMERDA0120,BACK SLAB LONG - ABOVE ELBOW,250,2023-01-05
SAICO2023,FMERDA0121,BACK SLAB LONG - ABOVE KNEE,250,2023-01-05
SAICO2023,FMERDA0122,BACK SLAB REMOVAL,75,2023-01-05
SAICO2023,FMERDA0123,BACK SLAB SHORT - BELOW ELBOW,150,2023-01-05
SAICO2023,FMERDA0124,BACK SLAB SHORT - BELOW KNEE,150,2023-01-05
SAICO2023,FMERDA0125,CAST REMOVAL,125,2023-01-05
SAICO2023,FMERDA0126,COMPLEX WOUND SUB-SPECIALITY SUTURING,700,2023-01-05
SAICO2023,FMERDA0127,DRESSING CHANGE - LARGE (> 25 CM),35,2023-01-05
SAICO2023,FMERDA0128,DRESSING CHANGE - MEDIUM (10 - 25 CM),30,2023-01-05
SAICO2023,FMERDA0129,DRESSING CHANGE - SMALL (< 10 CM),25,2023-01-05
SAICO2023,FMERDA0130,E.C.G. RHYTHM STREP,150,2023-01-05
SAICO2023,FMERDA0131,ED SERVICE VISIT (NO CHARGE),0,2023-01-05
SAICO2023,FMERDA0132,EMERGENCY TRANSVENOUS PACING,75,2023-01-05
SAICO2023,FMERDA0133,EYELID LACERATION SUTURING,3330,2023-01-05
SAICO2023,FMERDA0134,FINGER NEIGHBOUR STRAPPING,150,2023-01-05
SAICO2023,FMERDA0135,FULL CAST - ABOVE ELBOW,350,2023-01-05
SAICO2023,FMERDA0136,FULL CAST - ABOVE KNEE,1520,2023-01-05
SAICO2023,FMERDA0137,FULL CAST - BELOW ELBOW,605,2023-01-05
SAICO2023,FMERDA0138,FULL CAST - BELOW KNEE,1520,2023-01-05
SAICO2023,FMERDA0139,FULL CAST APPLICATION,150,2023-01-05
SAICO2023,FMERDA0140,GLUE AND STARRY STREPS,50,2023-01-05
SAICO2023,FMERDA0141,IV FLUIDS - ONGOING INFUSION,93.5,2023-01-05
SAICO2023,FMERDA0142,IV MEDICATION INFUSION (ANTI-BIOTICS),40,2023-01-05
SAICO2023,FMERDA0143,IV SERVICES,40,2023-01-05
SAICO2023,FMERDA0144,IV VASO-ACTIVE MEDICATION INFUSION,60,2023-01-05
SAICO2023,FMERDA0145,JOINT IMMOBILIZER,1080,2023-01-05
SAICO2023,FMERDA0146,LARYNGEAL MASK INTUBATION,350,2023-01-05
SAICO2023,FMERDA0147,NEEDLE CRYCOTHYROTOMY,350,2023-01-05
SAICO2023,FMERDA0148,OPEN CRYCOTHYROTOMY,290,2023-01-05
SAICO2023,FMERDA0149,OXYGEN SERVICE - BIPAP,30,2023-01-05
SAICO2023,FMERDA0150,OXYGEN SERVICE - CPAP,35,2023-01-05
SAICO2023,FMERDA0151,OXYGEN SERVICE - NASAL CANNULA,65,2023-01-05
SAICO2023,FMERDA0152,OXYGEN SERVICE - FACE MASK,50,2023-01-05
SAICO2023,FMERDA0153,OXYGEN SERVICE - NON REBREATHER,60,2023-01-05
SAICO2023,FMERDA0154,REMOVAL OF CLIPS,70,2023-01-05
SAICO2023,FMERDA0155,STARRY STREPS,55,2023-01-05
SAICO2023,FMERDA0156,SUPERFECIAL WOUND STAPLING (CLIPS),55,2023-01-05
SAICO2023,FMERDA0157,SUPERFECIAL WOUND SUTURING (>10 STITCHES),45,2023-01-05
SAICO2023,FMERDA0158,WOUND GLUE APPLICATION (ACRYLATE),190,2023-01-05
SAICO2023,FMERDA0159,WOUND IRRIHATION,75,2023-01-05
SAICO2023,FMERDC0003,"AMBULANCE SERVICE - LOCAL AIRPORT WITH NURSE OR EMT/ PARAMEDIC, 20 - 40 KM (ROUND TRIP)",1965,2023-01-05
SAICO2023,FMERDC0004,"AMBULANCE SERVICE - LOCAL AIRPORT WITH PHYSICIAN (GP, REGISTRAR) AND NURSE OR EMT/ PARAMEDIC, 40 -",3465,2023-01-05
SAICO2023,FMERDC0006,"AMBULANCE W/ DOCTOR G.P,NURSE",3600,2023-01-05
SAICO2023,FMERDC0018,"AMBULANCE SERVICE - WITH PHYSICIAN (GP, REGISTRAR) AND NURSE OR EMT/ PARAMEDIC, 250 - 400 KM (ROUN",4690,2023-01-05
SAICO2023,FMERDC0020,"AMBULANCE SERVICE - WITH PHYSICIAN (GP, REGISTRAR) AND NURSE OR EMT/ PARAMEDIC, 400 - 800 KM (SINGL",4715,2023-01-05
SAICO2023,FMERDC0022,"AMBULANCE SERVICE - WITH NURSE OR EMT/ PARAMEDIC, 250 - 400 KM (SINGLE TRIP)",2915,2023-01-05
SAICO2023,FMERDC0025,"AMBULANCE SERVICE - WITH NURSE OR EMT/ PARAMEDIC, 400 - 800 KM (SINGLE TRIP)",3825,2023-01-05
SAICO2023,FMERDC002X,HOME VISIT - NURSE PER HOURE,400,2023-01-05
SAICO2023,FMERDD0004,FRACTURE SPLINT,565,2023-01-05
SAICO2023,FMERDD0005,TENSOPLAST STRAPPING,245,2023-01-05
SAICO2023,FMERDD0006,THOMAS SPLINT,365,2023-01-05
SAICO2023,FMANA-0010,SPINAL ANESTHESIA,345,2023-01-05
SAICO2023,FMANA-0014,OXYGEN (O2) PER HOUR,170,2023-01-05
SAICO2023,FMANA-0054,NITROUS OXIDE - 1/2 TANK,295,2023-01-05
SAICO2023,FMANA-0062,USE OF ZEUS MONITORING,187,2023-01-05
SAICO2023,FMANA-0067,PERIPHERAL NERVE BLOCK PROCEDURE ULTRASOUND GUIDED,735,2023-01-05
SAICO2023,FMCAR - 3091,VSD device closure (ventricular septal defect) without Device or Delivery System - Pediatric,15000,2023-01-05
SAICO2023,FMCAR - 3092,PERICARDIECTOMY,7500,2023-01-05
SAICO2023,FMCAR-2900,CABG & Tissue Aortic Valve Replacement,18555,2023-01-05
SAICO2023,FMCAR-2901,CABG & Mechanical Aortic Valve,20355,2023-01-05
SAICO2023,FMCAR-2902,CABG & Tissue Mitral Valve,19455,2023-01-05
SAICO2023,FMCAR-2903,CABG & Mechanical Mitral Valve,20655,2023-01-05
SAICO2023,FMCAR-3000,Coronary Bypass (CABG),18000,2023-01-05
SAICO2023,FMCAR-3003,THORACIC ENDOVASCULAR AORTIC REPAIR WITHOUT IMPLANT(TEVAR),18000,2023-01-05
SAICO2023,FMCAR-3004,Unilateral Endovenous adhesive ablation + Venseal Device,6900,2023-01-05
SAICO2023,FMCAR-3005,CABG & Double Tissue Valve,25155,2023-01-05
SAICO2023,FMCAR-3006,CABG & Double Mechanical Valve,26655,2023-01-05
SAICO2023,FMCAR-3007,CABG & Mitral Valve Repair (No Ring),17955,2023-01-05
SAICO2023,FMCAR-3008,CABG & Mitral Valve Repair (With Ring),18555,2023-01-05
SAICO2023,FMCAR-3009,Aortic Mechanical Valve,18855,2023-01-05
SAICO2023,FMCAR-3010,Aortic Tissue Valve,17955,2023-01-05
SAICO2023,FMCAR-3011,Mitral Mechanical Valve,18855,2023-01-05
SAICO2023,FMCAR-3012,Mitral Tissue Valve,17955,2023-01-05
SAICO2023,FMCAR-3013,Double Mechanical Valve,25755,2023-01-05
SAICO2023,FMCAR-3014,Double Tissue Valve,22455,2023-01-05
SAICO2023,FMCAR-3015,Mitral Valve Repair (No Ring),14955,2023-01-05
SAICO2023,FMCAR-3016,Mitral Valve Repair (With Ring),14955,2023-01-05
SAICO2023,FMCAR-3017,Mitral & Tricuspid Valve Repair (No ring),14955,2023-01-05
SAICO2023,FMCAR-3018,Mitral & Tricuspid Valve Repair (With ring),16455,2023-01-05
SAICO2023,FMCAR-3019,Ring Each,1245,2023-01-05
SAICO2023,FMCAR-3020,Ligation Patent Ductus (Pediatric),4755,2023-01-05
SAICO2023,FMCAR-3021,Ligation Patent Ductus (Adult),9255,2023-01-05
SAICO2023,FMCAR-3022,Blalock - Taussing Shunt,5655,2023-01-05
SAICO2023,FMCAR-3023,"Simple Open Congenital A.S.D., V.S.V and P.V.",12555,2023-01-05
SAICO2023,FMCAR-3024,Mitral Balloon Valvuloplasty,16455,2023-01-05
SAICO2023,FMCAR-3025,"Bypass, In-situ, Femoro-Tibial Artery",20955,2023-01-05
SAICO2023,FMCAR-3026,"Pulmonary balloon valvuloplasty Consumable (catheter, balloon, wires, sheath) 3000SR",7500,2023-01-05
SAICO2023,FMCAR-3027,"Radiofrequency Pulmonary valve Perforation Consumable (hotwire, cautery cable, nykaneing catheter, rent of baylis machine)",45000,2023-01-05
SAICO2023,FMCAR-3028,Balloon atrial septostomy Consumable (rashkined or z5 balloon) 2000SR,6000,2023-01-05
SAICO2023,FMCAR-3029,"Pulmonary artery dilatation w/without stenting (excluding stent cost) Consumable (catheter, wire, sheath, balloon) 3500SR",9000,2023-01-05
SAICO2023,FMCAR-3030,"RVOT stenting (ventricular outflow tract) Consumable (sheath, wire, catheter, balloon and stent)",13500,2023-01-05
SAICO2023,FMCAR-3031,"LAA device closure (left atrial appendage) Consumable (sheath, wire, catheter, long sheath and device)",21000,2023-01-05
SAICO2023,FMCAR-3032,"ASD device closure (atrial septal defect) Consumable (sheath, wire, catheter, long sheath and device)",42000,2023-01-05
SAICO2023,FMCAR-3033,"PDA device closure (patent ductus arteriosus) Consumable (sheath, wire, catheter, long sheath and device)",9000,2023-01-05
SAICO2023,FMCAR-3034,"PDA coil closure (patent ductus arteriosus) Consumable (sheath, wire, catheter and coil)",6000,2023-01-05
SAICO2023,FMCAR-3035,"VSD device closure (ventricular septal defect) Consumable (sheath, wire, catheter, long sheath and device)",13500,2023-01-05
SAICO2023,FMCAR-3036,"PDA stenting (patent ductus arteriosus) Consumable (sheath, wire, catheter, delivery catheter and stent)",12000,2023-01-05
SAICO2023,FMCAR-3037,"Melody valve implantation Consumable (sheath, wire, catheter, long sheath and valve)",42000,2023-01-05
SAICO2023,FMCAR-3038,Catheterization Left Heart ( Day Case ),2978.9100000000003,2023-01-05
SAICO2023,FMCAR-3039,Catheterization Left Heart + Graft ( Day Case ),3450,2023-01-05
SAICO2023,FMCAR-3040,Catheterization Right + Left Heart ( Day Case ),3900,2023-01-05
SAICO2023,FMCAR-3041,Catheterization Right Heart ( Day Case ),2220,2023-01-05
SAICO2023,FMCAR-3042,Catheterization Right Heart with Shunt ( Day Case ),2580,2023-01-05
SAICO2023,FMCAR-3044,"PTCA (Percutaneous Transluminal Coronary Angioplasty) – SV ,(One Day CCU + One Day Ward)",5550,2023-01-05
SAICO2023,FMCAR-3045,"PTCA (Percutaneous Transluminal Coronary Angioplasty) – DV , (One Day CCU + One Day Ward)",12540,2023-01-05
SAICO2023,FMCAR-3046,"PTCA (Percutaneous Transluminal Coronary Agioplasty) – SV + Stent , (Price is WITHOUT STENT) (One Day CCU + One Day Ward)",11400,2023-01-05
SAICO2023,FMCAR-3047,"PTCA (Percutaneous Transluminal Coronary Angioplasty) – SV + 2 Stent , (Price is WITHOUT STENT) (One Day CCU + Three Days Ward)",12900,2023-01-05
SAICO2023,FMCAR-3048,"PTCA (Percutaneous Transluminal Coronary Angioplasty) – SV + 3 Stent , (Price is WITHOUT STENT) (One Day CCU + Four Days Ward)",14400,2023-01-05
SAICO2023,FMCAR-3049,"PTCA (Percutaneous Transluminal Coronary Angioplasty) – DV + Stent , (Price is WITHOUT STENT) (One Day CCU + Three Days Ward)",13500,2023-01-05
SAICO2023,FMCAR-3050,"PTCA (Percutaneous Transluminal Coronary Angioplasty) – DV + 2 Stent , (Price is WITHOUT STENT) (One Day CCU + Three Days Ward)",15000,2023-01-05
SAICO2023,FMCAR-3051,"PTCA (Percutaneous Transluminal Coronary Angioplasty) – DV + 3 Stent , (Price is WITHOUT STENT) (One Day CCU + Three Days Ward)",16500,2023-01-05
SAICO2023,FMCAR-3052,"PTCA (Percutaneous Transluminal Coronary Angioplasty) – TV + Stent , (Price is WITHOUT STENT) (One Day CCU + Three Days Ward)",15600,2023-01-05
SAICO2023,FMCAR-3053,"PTCA (Percutaneous Transluminal Coronary Angioplasty) – TV + 2 Stent , (Price is WITHOUT STENT) (One Day CCU + Three Days Ward)",17100,2023-01-05
SAICO2023,FMCAR-3054,"PTCA (Percutaneous Transluminal Coronary Angioplasty) – TV + 3 Stent , (Price is WITHOUT STENT) (One Day CCU + Three Days Ward)",18900,2023-01-05
SAICO2023,FMCAR-3055,Bypass Operation,17400,2023-01-05
SAICO2023,FMCAR-3056,Intra Aortic Baloon Insertion,3750,2023-01-05
SAICO2023,FMCAR-3057,"PTCA (Percutaneous Transluminal Coronary Angioplasty) – SV + 4 Stents , (Price is WITHOUT STENT) (One Day CCU + Four Days Ward)",15900,2023-01-05
SAICO2023,FMCAR-3058,"PTCA (Percutaneous Transluminal Coronary Angioplasty) – TV + 4 Stents , (Price is WITHOUT STENT) (One Day CCU + Four Days Ward)",20400,2023-01-05
SAICO2023,FMCAR-3059,"PTCA (Percutaneous Transluminal Coronary Angioplasty) – DV + 4 Stents , (Price is WITHOUT STENT) (One Day CCU + Four Days Ward)",18000,2023-01-05
SAICO2023,FMCAR-3060,"PTCA (Percutaneous Transluminal Coronary Angioplasty) – TV + 5 Stents , (Price is WITHOUT STENT) (One Day CCU + Four Days Ward)",21900,2023-01-05
SAICO2023,FMCAR-3061,"PTCA (Percutaneous Transluminal Coronary Angioplasty) – DV + 5 Stents , (One Day CCU + Four Days Ward) Excluding the price of the Stents",19500,2023-01-05
SAICO2023,FMCAR-3062,PTCA Single Vessel & Drug Eluting Balloon (One Day CCU + One Day Ward) Excluding the price of the drug eluting balloon,9000,2023-01-05
SAICO2023,FMCAR-3063,Use of suction device (Export Catheter I Primary PCI),3600,2023-01-05
SAICO2023,FMCAR-3064,Renal Angiogram both Renal Arteries,1800,2023-01-05
SAICO2023,FMCAR-3065,Permanent Pacemaket Biventricular,21000,2023-01-05
SAICO2023,FMCAR-3067,Permanent Pacemaker Biventricular Plus ICD (CRTD),24000,2023-01-05
SAICO2023,FMCAR-3070,EP study and ablation for atrial flutter and/or SVT (AVNRT and AVRT),19500,2023-01-05
SAICO2023,FMCAR-3071,Atrial Fibrillation using a cryotherapy,36000,2023-01-05
SAICO2023,FMCAR-3072,Diagnostic EP study,10500,2023-01-05
SAICO2023,FMCAR-3073,EP study and ablation for atrial tachycardia or WPW,19500,2023-01-05
SAICO2023,FMCAR-3075,Excision of Mediastinal Mass / Cyst Sternotomy,17280,2023-01-05
SAICO2023,FMCAR-3076,Thoracotomy drainage loculated collection empyema or effusion,12240,2023-01-05
SAICO2023,FMCAR-3077,Aortic valve replacement tissue rapid deployment valve excluding valve.,19500,2023-01-05
SAICO2023,FMCAR-3078,Ascending aortic aneurysm resection- excluding graft,18000,2023-01-05
SAICO2023,FMCAR-3079,Aortic root aneurysm resection- Bentall procedure excluding graft,18000,2023-01-05
SAICO2023,FMCAR-3080,TAVI: trans catheter aortic valve implantation ( trans apical) excluding valve,21000,2023-01-05
SAICO2023,FMCAR-3081,TAVI: trans catheter aortic valve implantation (trans femoral)excluding valve,15000,2023-01-05
SAICO2023,FMCAR-3082,VATS therapeutic -,9000,2023-01-05
SAICO2023,FMCAR-3083,Pacemaker endocarditis – surgical removal,18000,2023-01-05
SAICO2023,FMCAR-3084,Native valve endocarditis – valve replacement excluding valve,21000,2023-01-05
SAICO2023,FMCAR-3085,Prosthetic valve endocarditis – valve replacement excluding valve,25500,2023-01-05
SAICO2023,FMCAR-3086,Rigid bronchoscopy + procedure pediatric (F.B removal or biopsy),6000,2023-01-05
SAICO2023,FMCAR-3087,Rigid oesphagoscopy + procedure in pediatric age group (removal of ingested F.B or biopsy),4500,2023-01-05
SAICO2023,FMCAR-3088,Rib resection or chest wall resection one or more ribs without mesh closure,7500,2023-01-05
SAICO2023,FMCAR-3089,"Rib fixation by plates and screws for flail segments (not including the plates, scowrs",7500,2023-01-05
SAICO2023,FMCAR-3093,Rotablation Angioplasty ,36000,2023-01-05
SAICO2023,FMCAR-3094,Coronary Artery Chronic Total Occlusion (CTO) ,39000,2023-01-05
SAICO2023,FMCAR-3095,Percutaneous Ventricular Assist Device (Impella),45000,2023-01-05
SAICO2023,FMCAR-3096,Shockwave Intravascular Lithotripsy (IVL) System,22500,2023-01-05
SAICO2023,FMCAR-9978,Permanent pacemaker dual chamber implantation,12075,2023-01-05
SAICO2023,FMCAT-0042 ,Diagnostic EP study and ablation of Slow pathways (conventional kit) ,27750,2023-01-05
SAICO2023,FMCAT-0045 ,Device infection removal of the device ,1200,2023-01-05
SAICO2023,FMCAT-0047 ,"Permanent pacemaker implantation, Single",19800,2023-01-05
SAICO2023,FMCAT-0050,Biventricular ICD implantation ,26400,2023-01-05
SAICO2023,FMCAT-0051 ,Cardiac Device Lead Revision ,11700,2023-01-05
SAICO2023,FMCAT-0052 ,Subcutaneous ICD implantation,23100,2023-01-05
SAICO2023,FMCAT-0053  ,Leadless Pacemaker insertion ,22500,2023-01-05
SAICO2023,FMCAT-0054,Ablation using 3D mapping system (add-on to FMCAT-0042 ),7350,2023-01-05
SAICO2023,FMCAT-0055,Trans-septal Puncture using BRK needle+ sheath  for left sided procedures ( Add-on to FMCAT-0042),7350,2023-01-05
SAICO2023,FMCAT-0056,Use of Intra-cardiac Echocardiography Catheter ,15000,2023-01-05
SAICO2023,FMCTS-0115,MAZE PROCEDURE(SURGICAL ABLATION OF ATRIAL FIBRILLATION),22500,2023-01-05
SAICO2023,FMCAR-0002,ECG -Cardiology,200,2023-01-05
SAICO2023,FMCAR-0003,ECG with Ergometry,1715,2023-01-05
SAICO2023,FMCAR-0004,ECHO Cardiogram (2D + M MODE ),1630,2023-01-05
SAICO2023,FMCAR-0005,ECHO Cardiogram 2D + M MODE + DOPPLER (FULL STUDY),1200,2023-01-05
SAICO2023,FMCAR-0006,24 Hours ECG Monitoring (HOLTER ),1045,2023-01-05
SAICO2023,FMCAR-0007,Treadmill Exercise Stress ECG,830,2023-01-05
SAICO2023,FMCAR-0010,Venous Duplex,520,2023-01-05
SAICO2023,FMCAR-0013,Pericardiocentsis,4690,2023-01-05
SAICO2023,FMCAR-0018,Portable ECHO Screening,1980,2023-01-05
SAICO2023,FMCAR-0020,24 hours Ambulatory BP Monitoring,555,2023-01-05
SAICO2023,FMCAR-0023,Thallium W/O Exercise (Cardiology ),4550,2023-01-05
SAICO2023,FMCAR-0024,Thallium W/Pharmacological Stress (Cardio),2280,2023-01-05
SAICO2023,FMCAR-0025,PPM Interrogation,435,2023-01-05
SAICO2023,FMCAR-0100,TILT Table Test (TTT),2100,2023-01-05
SAICO2023,FMCAR-1000,Day Care Supervision,490,2023-01-05
SAICO2023,FMCAR-9910,Cardiac Monitoring / day,800,2023-01-05
SAICO2023,FMCAR-9954,Loop recorder insertion,28865,2023-01-05
SAICO2023,FMCARH-0002,Cardiac Profile,700,2023-01-05
SAICO2023,FMCARS0001,CardioVersion(DC Shock),2190,2023-01-05
SAICO2023,FMCARS0006,Transesophageal ECHOCardiography (TEE),4970,2023-01-05
SAICO2023,FMCARS0008,Pharmacological Stress ECHOCardiography,1705,2023-01-05
SAICO2023,FMCARS0009,Ambulatory BP Monitoring,1000,2023-01-05
SAICO2023,FMCARS0012,Right Heart Catheterization,2335,2023-01-05
SAICO2023,FMCARS0014,Coronary Angiography,8791.2,2023-01-05
SAICO2023,FMCARS0016,PTCA (Percutaneous transluminal coronary angioplasty),5440,2023-01-05
SAICO2023,FMCARS0021,ECHO Full Study -Cardiology,2585,2023-01-05
SAICO2023,FMCARS0022,ECHO Follow Up (Within one week) -Cardiology,1200,2023-01-05
SAICO2023,FMCARS0025,48 Hours HOLTER,2500,2023-01-05
SAICO2023,FMCARS0033,Wireless ECG Monitoring per day,845,2023-01-05
SAICO2023,FMCARS0034,48 Hours ECG Monitoring (HOLTER ),1515,2023-01-05
SAICO2023,FMCARS0035,72 Hours ECG Monitoring (HOLTER ),2330,2023-01-05
SAICO2023,FMCAT-0044 ,Cardiac Device Check and programming with troubleshooting ,1800,2023-01-05
SAICO2023,FMCAR-3043,Temporary Pacemaker ( Day Case ),2700,2023-01-05
SAICO2023,FMCAR-3066,Permanent Pacemaker Dual Chamber,18000,2023-01-05
SAICO2023,FMCAR-3068,Implantation of ICD Single,24131.25,2023-01-05
SAICO2023,FMCAR-3069,Implantation of ICD Double,22500,2023-01-05
SAICO2023,FMCAR-3074,Implantation or explantation of loop recorder (not including the price of the device),3600,2023-01-05
SAICO2023,FMDNT-3000,INCISION & DRAINAGE UNDER LA (MINOR),360,2023-01-05
SAICO2023,FMDNT-3001,INCISION & DRAINAGE UNDER LA (COMPLICATED),750,2023-01-05
SAICO2023,FMDNT-3002,INCISION & DRAINAGE UNDER GA,1800,2023-01-05
SAICO2023,FMDNT-3003,CLOSURE OROANTRAL FISTULA UNDER LA (MINOR),1050,2023-01-05
SAICO2023,FMDNT-3004,CLOSURE OROANTRAL FISTULA UNDER GA (MAJOR),3600,2023-01-05
SAICO2023,FMDNT-3005,ENUCLEATION OF CYSTIC LESION + HISTOPATHOLOGY,3600,2023-01-05
SAICO2023,FMDNT-3006,ENUCLEATION OF CYSTIC LESION + HISTOPATHOLOGY + BONE GRAFT,6600,2023-01-05
SAICO2023,FMDNT-3007,General Anesthesia for pediatric dental treatment (medium),600,2023-01-05
SAICO2023,FMDNT-3008,General Anesthesia for pediatric dental treatment (major),900,2023-01-05
SAICO2023,FMDNT-3009,General Anesthesia for pediatric dental treatment (fine major),1200,2023-01-05
SAICO2023,FMDNL-0003,Full Denture(Upper & Lower),970,2023-01-05
SAICO2023,FMDNL-0006,Additional Tooth Each(Acrylic),85,2023-01-05
SAICO2023,FMDNL-0007,Partial Denture First Tooth,170,2023-01-05
SAICO2023,FMDNL-0008,Additional Tooth Each Porcelain,135,2023-01-05
SAICO2023,FMDNL-0009,Repair Full Or Partial Denture,160,2023-01-05
SAICO2023,FMDNL-0010,"Full Denture, Upper Or Lower",170,2023-01-05
SAICO2023,FMDNL-0015,Full Denture Chrome Cobalt,1185,2023-01-05
SAICO2023,FMDNL-0016,Jacket Crown Acrylic,170,2023-01-05
SAICO2023,FMDNL-0017,"Jacket Crown, Isosit",225,2023-01-05
SAICO2023,FMDNL-0018,"Jacket Crown, Porcelain",260,2023-01-05
SAICO2023,FMDNL-0019,Inlay/Onlay Cast Core + Post,260,2023-01-05
SAICO2023,FMDNL-0020,Ceramic Fused Non-Precious Metal Cast,2320,2023-01-05
SAICO2023,FMDNL-0021,Isosit Cast Non-Pre Metal,415,2023-01-05
SAICO2023,FMDNL-0023,Splint - Acrylic,260,2023-01-05
SAICO2023,FMDNL-0026,Andersen Activator,505,2023-01-05
SAICO2023,FMDNL-0027,Study Models,260,2023-01-05
SAICO2023,FMDNL-0029,Veneer Crown Cast W/ Acrylic Face,260,2023-01-05
SAICO2023,FMDNL-0030,Veneer Crown Cast W/ Isosit Face,260,2023-01-05
SAICO2023,FMDNL-0031,Acrylic Partial Denture 2 Teeths,260,2023-01-05
SAICO2023,FMDNL-0033,Com. Denture Chrome Cobalt W/Teeth,2315,2023-01-05
SAICO2023,FMDNL-0035,Chrome Cobalt Pist Two Teeth,635,2023-01-05
SAICO2023,FMDNL-0036,Chrome Cobalt Pist Three Teeth,750,2023-01-05
SAICO2023,FMDNL-0037,Chrome Cobalt Pist Four Teeth,970,2023-01-05
SAICO2023,FMDNL-0038,Chrome Cobalt Five Teeth,1185,2023-01-05
SAICO2023,FMDNL-0039,Porcelain With Precious Metal,635,2023-01-05
SAICO2023,FMDNL-0040,Porcelain W/Non-Precious Metal,415,2023-01-05
SAICO2023,FMDNL-0041,Veneer Crown Cast Porcelain,355,2023-01-05
SAICO2023,FMDNL-0042,Full Denture (Upper & Lower),970,2023-01-05
SAICO2023,FMDNL-0043,Acrylic Partial Denture 1 Unit,170,2023-01-05
SAICO2023,FMDNL-0044,Additional Tooth,110,2023-01-05
SAICO2023,FMDNL-0045,Acr.Partial Denture .8 Teeths & 1/2 Den,415,2023-01-05
SAICO2023,FMDNL-0047,Reline (Upper & Lower),260,2023-01-05
SAICO2023,FMDNL-0050,Retainer,415,2023-01-05
