Department,ServiceCode,Service Description,LOS,Type,NPHIES Code (Hyphenated )2, price vip & A,Price 2022 ( B-C-Referral)
consumable,MS-C-001076,CANNULARETROGRADECARDIOPLEGIARCSP14FRMEDTRONIC#94533,0.0,consumable,47799,1001.3141999999999,1001.3141999999999
consumable,MS-C-001092,CATHETER DIALYSIS TRIPLE LUMEN 12FRX16CM JUGULAR CURVED #63818,0.0,consumable,61630,1033.3439999999998,1033.3439999999998
consumable,MS-C-001093,CATHETER DIALYSIS TRIPLE LUMEN 12FRX16CM STRAIGHT #63816,0.0,consumable,61629,942.4157999999999,942.4157999999999
consumable,MS-C-001178,CLIP ENDO II AUTOSUTURE 10MM MEDIUM/LARGE COVIDIEN #176657,0.0,consumable,65058,1359.2448,1359.2448
consumable,MS-C-001640,CATHETER PREMICATH 28G 0.35x300MM VYGON #1261.306,0.0,consumable,36257,1087.3986,1087.3986
consumable,MS-C-001642,CATHETER PORT 4.5F #0443374,0.0,consumable,16858,3408.048,3408.048
consumable,MS-C-001724,CUTTER FLIP 8MM #AR-1204AF-80,0.0,consumable,44805,2828.448,2828.448
consumable,MS-C-001957,CATHETERDUALLUMEN5FR8CM#623-0508,0.0,consumable,61494,557.6718,557.6718
consumable,MS-C-003478,CATHETER ANGIOGRAPHIC 5FRx125CM BRAIDED BERENSTEIN IMPRESS® MERIT #512538BER,0.0,consumable,99999,690.0,690.0
consumable,MS-C-003828,COR-KNOT MINI COMBO KIT 4MMx17CM 12 QUICK LOAD PETERS No.031450,0.0,consumable,99999,3399.354,3399.354
consumable,MS-C-003829,COR-KNOT QUICK LOAD SINGLE UNIT PETERS No.030950,0.0,consumable,47462,1191.2022,1191.2022
consumable,MS-C-004187,CANCELLOUS SURECHIP 30CC HANS-KOREA #BC30,0.0,consumable,99999,6899.999999999999,6899.999999999999
consumable,MS-D-000177,DRILL BIT 4.5/2.1MM CANNULATED SYNTHES# 315.69 SMITH & NEPHEW #7207315,0.0,consumable,43390,1812.3263999999997,1812.3263999999997
consumable,MS-D-000194,DRESSINGJELONETSTERILE10X10CMX100PIEASES,0.0,consumable,62742,5.52,5.52
consumable,MS-D-000208,DURAL REPAIR PATCH SIZE 60X80 REDURA #RDS6,0.0,consumable,58044,5100.48,5100.48
consumable,MS-D-000288,DIAPER INFANT PRETERM SIZE 800-1250 GRM,0.0,consumable,35008,1.9319999999999997,1.9319999999999997
consumable,MS-D-000528,DIAPER INFANT LARGE 8~16 KGS SIZE#4,0.0,consumable,MS-D-000528,4.553999999999999,4.553999999999999
consumable,MS-D-000549,DERMABOND SKIN ADHESIVE PROPEN XL 0.75ML ETHICON #APPXL6,0.0,consumable,32207,969.0912,969.0912
consumable,MS-D-001059,DRESSING CLEAR IV CANNULA FIXATION MEDIUM 5.50x6.50 EASYFIX #TN00106097,0.0,consumable,33963,5.685599999999999,5.685599999999999
consumable,MS-D-001158,DURAL LYOPALNT BIOLOGICAL 6x14MM SYNTHETIC AESCULAP #1067020 B-BRAUN #1067020,0.0,consumable,58044,5058.6522,5058.6522
consumable,MS-D-001175,DRESSING BACTIGRAS WITH CHLORHXDINE 10X10 STERILE SMITH & NEPHEW # WO-50768323,0.0,consumable,99999,13.799999999999999,13.799999999999999
consumable,MS-D-001204,DISC GLUCONATE 2% I.V W/CHLORHEXIDINE H/7MM 2.5CM MEDTRADE#FG08844091,0.0,consumable,99999,138.0,138.0
consumable,MS-D-001205,DISC GLUCONATE 2% I.V W/CHLORHEXIDINE H/1.5MM 1.9CM MEDTRADE#FG08844091,0.0,consumable,99999,124.19999999999999,124.19999999999999
consumable,MS-E-000148,ENDO CLOSE TROCAR SITE CLOSER DEVICE COVIDIEN #173022,0.0,consumable,37839,792.8928,792.8928
consumable,MS-E-000529,EXTRACTOR MUCUS 14FR W/BACTERIAL BARRIER FILTER STERILE POLYMED #4008-14,0.0,consumable,47776,29.076599999999996,29.076599999999996
consumable,MS-E-000635,ENDO CLINCH II 5MM # 174317,0.0,consumable,99999,965.9999999999999,965.9999999999999
consumable,MS-G-000226,GLOVES SURGEON 6.5 STERILE POWDER FREE,0.0,consumable,56291,4.8576,4.8576
consumable,MS-G-000268,GLOVES NITRILE MEDIUM POWDER FREE,0.0,consumable,56286,0.3174,0.3174
consumable,MS-G-000269,GLOVES NITRILE LARGE POWDER FREE,0.0,consumable,56286,0.5244,0.5244
consumable,MS-G-000276,GUIDE WIRE ANGLED HYDROPHILIC 0.035”x150CM COLOPLAST #AEAD35,0.0,consumable,99999,965.9999999999999,965.9999999999999
consumable,MS-G-000359,"GLUE ONYX KIT18 PACKAGED, AVM TUMOR F/ EMBOLIZATION MEDTRONIC No.EV-105-7000-060",0.0,consumable,MS-G-000359,11612.699999999999,11612.699999999999
consumable,MS-G-000685,GUIDE WIRE COMMAND ES 0.014Inchx300CM ABBOTT No.2078175,0.0,consumable,58115,2899.725,2899.725
consumable,MS-G-000741,GEL LUBRICATING 5GMS STERILE OPTILUBE OPTIMUM No.1120SA,0.0,consumable,46259,2.0976,2.0976
consumable,MS-G-000747,"GUIDE WIRE STIFF ANGLED HYDRO EXCHANGE GU 0.35""260CM#MERIT#LWSTFA35260EX MERIT # LWSTFA35260EX",0.0,consumable,99999,690.0,690.0
consumable,MS-I-000101,IMPLANT CHONDROTISSUE F/CARTILAGE BIOTISSUE #CT20301,0.0,consumable,33863,43042.752,43042.752
consumable,MS-I-000191,INFLATION DEVICE KIT 20/30 PRIORITY PACK W/COPILOT ABBOTT No.1003327,0.0,consumable,17541,1619.7612,1619.7612
consumable,MS-I-000587,INCISOR TRUCLEAR DEVICE MEDTRONIC # 72202536,0.0,consumable,46729,6234.3984,6234.3984
consumable,MS-K-000078,KITMATRIXNEUROSTERILESTANDARD4MMSYN#145.3215,0.0,consumable,54645,5242.606199999999,5242.606199999999
consumable,MS-K-000253,KIT COVERALL WHITE SIZE MEDIUM TYVEK-3M,0.0,consumable,99999,138.0,138.0
consumable,MS-L-000141,LANCET ACCU-CHEK SAFE T-PRO UNO 28G ROCHE,0.0,consumable,60740,1.5732,1.5732
consumable,MS-L-000171,LIGASURE BLUNT TIP LAPAROSCOPIC SEALER/DIVIDER 5~37CM COVIDIEN #LF1837,0.0,consumable,MS-L-000171,4669.2576,4669.2576
consumable,MS-L-000593,LOOPVASCULARBLUEMAXIKEYSURGICAL/ASPENNo.VL-206/011012PBX,0.0,consumable,63420,47.568599999999996,47.568599999999996
consumable,MS-M-000159,MASK NEONATAL LARGE F/CPAP DRAGER #8418619,0.0,consumable,61197,475.74119999999994,475.74119999999994
consumable,MS-M-000196,MACHINE OXYGEN CONCENTRATOR EVERFLO PHILIPS #1020008-UK,0.0,consumable,31321,10994.777399999999,10994.777399999999
consumable,MS-M-000247,MASK N95 SMALL VFLEX 3M # 1805S,0.0,consumable,64847,16.56,16.56
consumable,MS-M-000263,MASK NEONATAL SMALL F/CPAP DRAGER #8418491,0.0,consumable,61197,475.74119999999994,475.74119999999994
consumable,MS-M-000264,MASK NEONATAL MEDIUM F/CPAP DRAGER #8418490,0.0,consumable,61197,475.74119999999994,475.74119999999994
consumable,MS-M-000272,MASKCOMFOFACIALMEDIUM#10344,0.0,consumable,35177,1083.093,1083.093
consumable,MS-M-000314,MESH VICRYL KNITTED 26.5x34CM ETHICON #VM95,0.0,consumable,61423,3105.4967999999994,3105.4967999999994
consumable,MS-M-000331,MULTIPLE PERFUSION SET W/VENT LINE 15x38CM MEDITRONIC #14001,0.0,consumable,62137,713.598,713.598
consumable,MS-M-000525,MILK SIMILAC SENSITIVE 1 KCAL LIQUID/2OZ 48/CRT ABBOTT # AB-66063,0.0,consumable,99999,19.816799999999997,19.816799999999997
consumable,MS-M-000527,MILK SIMILAC HUMAN FORTIFIED 48/SAC ABBOTT # AB-54598,0.0,consumable,45136,1.4076,1.4076
consumable,MS-M-000611,MASK RESPIRATE KN95 FILTER EFFICIENCY 95% STANDARD SIZE CHANGZHOU JINPENG CHINA #RA4-KN95-20,0.0,consumable,64847,68.72399999999999,68.72399999999999
consumable,MS-N-000507,NASALPRONGMEDIUMF/CPAPDRAGER#8418416,0.0,consumable,35201,475.74119999999994,475.74119999999994
consumable,MS-N-000508,NASALPRONGLARGEF/CPAPDRAGER#8418531,0.0,consumable,35202,475.74119999999994,475.74119999999994
consumable,MS-N-000509,NASAL CPAP SYSTEM BABYFLOW DRAGER #MP03701/8418583,0.0,consumable,61197,396.4464,396.4464
consumable,MS-N-000547,NAILANATOMICALFEMORAL10x400MMTITANIUMMICROMED#3.5105.400,0.0,consumable,56643,11629.094399999998,11629.094399999998
consumable,MS-N-000760,NASAL INFANT HIGH FLOW SYSTEM F&P #RT330,0.0,consumable,99999,552.0,552.0
consumable,MS-N-000792,NASAL PRONG X-LARGE F/CPAP DRAGER #8418417,0.0,consumable,35202,475.74119999999994,475.74119999999994
consumable,MS-N-000793,NASAL BONNET CPAP LARGE DISPOSABLE DRAGER #8418536,0.0,consumable,61197,317.1516,317.1516
consumable,MS-N-001383,NASAL CANNULA PEDIATRIC OPTIFLOW F&P #OPT318,0.0,consumable,35201,605.7923999999999,605.7923999999999
consumable,MS-N-001391,NASAL CANNULA PREMATURE OPTIFLOW F&P #OPT312,0.0,consumable,35201,1004.3363999999999,1004.3363999999999
consumable,MS-N-001393,NASAL CANNULA INFANT OPTIFLOW F&P #OPT316,0.0,consumable,35201,1004.3363999999999,1004.3363999999999
consumable,MS-O-000127,OXYGENATOR FUSION COMBO W/BALANCE COA MEDTRONIC #BB841,0.0,consumable,62311,3964.464,3964.464
consumable,MS-P-000232,PUTTY 5CC GRAFTON DBM # C43105,0.0,consumable,47967,6201.719999999999,6201.719999999999
consumable,MS-P-001109,PLATE DISTAL TIBIAL 2.7/3.5 L 10HOLE SYNTHES #239.912,0.0,consumable,61573,10979.28,10979.28
consumable,MS-P-001430,PIN DRILL ACL TIGHTROPE # AR-1595T,0.0,consumable,43311,1112.8319999999999,1112.8319999999999
consumable,MS-P-001578,PLATE LCP DISTAL TIBIAL 2.7/3.5 L 10HOLE SYNTHES #239.913,0.0,consumable,61573,10979.28,10979.28
consumable,MS-P-001838,"PLATE LCP-PLT 5HOLE 4.5/5.0 ,LEFT,5HOLES,LENGTH 140MM #222.221",0.0,consumable,61573,6051.023999999999,6051.023999999999
consumable,MS-P-003817,PIN TO ROD COUPLING 8MM IMPLANTCAST # 201101-0856,0.0,consumable,44759,1661.2991999999997,1661.2991999999997
consumable,MS-P-003887,PLATECLAVICAL8HOLESCHM3.7048.508,0.0,consumable,35670,8259.3,8259.3
consumable,MS-P-003929,POWDER TALCUM 400GMS PONDS DREAM FLOWER,0.0,consumable,99999,60.788999999999994,60.788999999999994
consumable,MS-P-004548,PLATE TIBIAL RIGHT OPENNING F/ACL REPLACEMENT-TI IMPLANTCAST No. ALTDP1-ST,0.0,consumable,99999,5520.0,5520.0
consumable,MS-P-004620,"PLATE PROXIMAL TIBIAL 3 HOLE , CHM #3.4009.603",0.0,consumable,61573,7928.928,7928.928
consumable,MS-R-000306,RING MITRAL ANNULOPLASTY SIZE 30MM CARBOMEDICS/MEDTRONIC No.AR-730/638RL30,0.0,consumable,99999,9660.0,9660.0
consumable,MS-R-000307,ROPE TIGHT ACL # AR-1588RT,0.0,consumable,62000,2782.0799999999995,2782.0799999999995
consumable,MS-R-000334,ROD STRAIGHT 5.5MM L 130MM SOFAMOR #7571130,0.0,consumable,63191,5262.767999999999,5262.767999999999
consumable,MS-R-000830,ROD CARBON CONNECTING 8x300MM IMPLANTCAST No.CF08-300,0.0,consumable,99999,965.9999999999999,965.9999999999999
consumable,MS-S-000012,STENT TAXUS DRUG ELUTING (ALL SIZES),0.0,consumable,56304,10730.88,10730.88
consumable,MS-S-000087,STAPLER CIRCULAR 33MM HEMORRHOIDS ETHICON #PPH03,0.0,consumable,46737,4783.438799999999,4783.438799999999
consumable,MS-S-001996,SHEET RADIAL 6FR # RM*AF6J10SQW,0.0,consumable,58865,552.0,552.0
consumable,MS-S-002124,SCREW 9MMX30MM #72201782,0.0,consumable,46646,2556.5742,2556.5742
consumable,MS-S-002381,SCREW 6.5MM X 40MM SEXTANT SOFAMOR #7576540,0.0,consumable,56642,4602.024,4602.024
consumable,MS-S-002382,SCREW SET SOFAMOR #7570955,0.0,consumable,32859,1589.76,1589.76
consumable,MS-S-002777,SCREW LOCKING SELF TAPING 3.5 X 28MM # 213.028,0.0,consumable,56642,839.2608,839.2608
consumable,MS-S-002778,SCREW LOCKING SELF TAPING 3.5 X 40MM # 213.040,0.0,consumable,56642,839.2608,839.2608
consumable,MS-S-002785,SCREW F/BONE LOCKING 3.5X30MM # 213.030,0.0,consumable,56642,839.2608,839.2608
consumable,MS-S-002834,SCREW LOCK 3.5 S/TAP L50 SYNTHES #213.050,0.0,consumable,56642,839.2608,839.2608
consumable,MS-S-002838,SCREW LOCK 5.0 S/TAP L75 SYNTHES #213.375,0.0,consumable,56642,945.9072,945.9072
consumable,MS-S-002839,SCREW LOCK 5.0 S/TAP L80 SYNTHES #213.380,0.0,consumable,56642,945.9072,945.9072
consumable,MS-S-002850,SCREW LOCK 5.0 S/TAP L36 SYNTHES #213.336,0.0,consumable,56642,945.9072,945.9072
consumable,MS-S-002909,SCREW LOCKING 3.5X18MM #213.018,0.0,consumable,56642,839.2608,839.2608
consumable,MS-S-003392,SCREW LOCK 5.0 S/TAP L50 SYNTHES #213.350,0.0,consumable,56642,945.9072,945.9072
consumable,MS-S-003397,SUTURE LONG ECHELON FLEX 60MM ETHICON #LONG60A,0.0,consumable,44829,3369.7943999999998,3369.7943999999998
consumable,MS-S-003831,SUTURE ENDO GIA 60MM ARTICULATING RELOAD EXTRA THICK COVIDIEN #EGIA60AXT,0.0,consumable,45025,2567.4624,2567.4624
consumable,MS-S-004045,SCREW VERTEX MULTI AXIAL 4.0 X 16MM SOFAMOR # 6958816,0.0,consumable,47875,3245.7599999999998,3245.7599999999998
consumable,MS-S-004451,SCREWROUNDDELTATAPEREDINTERFERENCE9x28MMARTHREX#AR-5028P-9,0.0,consumable,56642,2809.1004,2809.1004
consumable,MS-S-004452,"SHAVER BLADE EXCALIBUR,5.0X13MM #AR-8500EX",0.0,consumable,41499,1392.3647999999998,1392.3647999999998
consumable,MS-S-004762,STRIP BLOOD GLUCOSE TEST ACCU-CHEK PERFORMA,0.0,consumable,63085,9.301199999999998,9.301199999999998
consumable,MS-S-004974,SHEATH URETERAL ACCESS SET NAVIGATOR 11/13F X 46CM F/FLEXIBLE SCOPE BOSTON SCIENTIFIC #250-204,0.0,consumable,64309,1380.0,1380.0
consumable,MS-S-005250,SET TERUFUSION ADMINISTRATION F/INFUSION PUMP TEURUMO #PU400WY21/PU300WY,0.0,consumable,13215,50.3424,50.3424
consumable,MS-S-005259,SENSOREZFLOWDISPADULTW/SPUTUBINGF/EVENTVENTILATOR#F910203PKG,0.0,consumable,36849,996.7739999999999,996.7739999999999
consumable,MS-S-005321,SPONGE SURGICAL SCRUB POVIDONE IODINE 7.5% 20 ML NEX MEDICAL # EN12791,0.0,consumable,15281,46.32659999999999,46.32659999999999
consumable,MS-S-005519,SUTURE LASSO SD WIRE LOOP ARTHREX #AR-4068-05SD,0.0,consumable,37839,888.0437999999999,888.0437999999999
consumable,MS-S-005534,SUTURE PDS II 3-0 VIOLET 70CM W/NEEDLE ETHICON #W9116H,0.0,consumable,44829,95.15099999999998,95.15099999999998
consumable,MS-S-005656,SUTUREANCHOR4.75MMX19.1MMVENTEDSWIVELOCKARTHREX#AR-2324PSLC,0.0,consumable,45062,4228.7616,4228.7616
consumable,MS-S-005871,SUCTION CLOSED PRO SYSTEM 20/CA SIZE 12 # Z110-12,0.0,consumable,10749,237.87059999999997,237.87059999999997
consumable,MS-S-005878,SCREW SHANZ 5.0MMX150MM # SS20501545,0.0,consumable,32859,1132.704,1132.704
consumable,MS-S-008547,SCREWLOCKING3.5x16MMCHMNo.3.5200.016,0.0,consumable,56642,1110.0443999999998,1110.0443999999998
consumable,MS-S-008885,SEALER OPEN CURVED LARGE JAW MEDTRONIC # LF4418,0.0,consumable,61478,10994.777399999999,10994.777399999999
consumable,MS-S-009037,STENT ABRE FEMORAL VENOUS F/ ANGIOPLASTY ALL SIZES MEDTRONIC #AB9G1-060090,0.0,consumable,99999,12419.999999999998,12419.999999999998
consumable,MS-S-009065,SEALER TISSUE BIPOLAR 12MM-12CM DIVIDER BIZACT MEDTRONIC No.BZ4212,0.0,consumable,47784,3020.544,3020.544
consumable,MS-S-009187,SCREWLOCKING3.5x34MMCHMNo.3.5200.034,0.0,consumable,56642,1585.7856,1585.7856
consumable,MS-S-009456,SUTURE STRATAFIX SYMMETRIC SIZE 0 USP22C ETHICON No. SXPP1A446,0.0,consumable,45717,821.9694,821.9694
consumable,MS-S-009469,STERILE ORAL WATER FOR FEEDING 90ML GLASS BOTTLE PSI No. RB197,0.0,consumable,58672,37.398,37.398
consumable,MS-S-010331,SCREW LOCKING HTO TI 4.5 X 50 NEW CLIP IMPLANTCAST No. ST4.5L50-ST,0.0,consumable,99999,1689.12,1689.12
consumable,MS-S-010516,SUCTION PRO-72 CLOSED VENTILATION 14FR W/CONNECTOR 570MM PORTEX #Z110-14,0.0,consumable,10749,237.87059999999997,237.87059999999997
consumable,MS-S-010538,SYRINGE PRO-VENT PLUS ABG 1CC 23G W/DRY LITHIUM HEPARIN PORTEX #4628PE,0.0,consumable,57894,45.9816,45.9816
consumable,MS-S-010594,SCREW HEXA 2.3X18MM MAT GERMANY #01-13-500-08,0.0,consumable,46646,1812.3263999999997,1812.3263999999997
consumable,MS-S-010595,SCREW HEXA 2.3X10MM MAT GERMANY #01-13-500-10,0.0,consumable,46646,1812.3263999999997,1812.3263999999997
consumable,MS-S-010852,SHELL POWER SIGNIA # SIGPSHELL,0.0,consumable,99999,1380.0,1380.0
consumable,MS-T-000282,TISSUE CHONDRO#CHO-113,0.0,consumable,46426,39744.0,39744.0
consumable,MS-T-000707,TROCAR BLADELESS 10~15MM W/FIXATION CANNULA COVIDIEN/ETHICON #NB15STF/BI5LT,0.0,consumable,MS-T-000707,951.4685999999999,951.4685999999999
consumable,MS-T-000789,TROCAR ENDO VERSAPORT OPTICAL/VISUAL STD 5MM COVIDIEN#ONB5STF,0.0,consumable,47124,1030.7634,1030.7634
consumable,MS-T-000899,THERAPY SYSTEM STARTER KIT F/VAC WOUND NEGATIVE PRESSURE MACHINE KCI #VIAKITO77DO1/GB,0.0,consumable,99999,4140.0,4140.0
consumable,MS-T-001357,TROCAR OPTICAL VERSA-ONE 12MM STANDARD COVIDIEN #ONB12STF,0.0,consumable,47124,1195.908,1195.908
consumable,MS-T-001358,TUBING CUSTOM PACK ADULT MEDTRONIC #M960216D,0.0,consumable,36674,3964.464,3964.464
consumable,MS-T-001359,TRANSTIBIALDELIVERYSYSTEMACLARTHREX#AR-1897S,0.0,consumable,44759,2748.6978,2748.6978
consumable,MS-T-001383,TERUFUSION ADMINISTRATION SET F/INFUSION PUMP TERUMO #PM370WY,0.0,consumable,13215,200.87279999999998,200.87279999999998
consumable,MS-T-001384,TUBE RESERVOIR 250ML AMBU #288000510,0.0,consumable,62229,264.2976,264.2976
consumable,MS-T-001411,TUBE SET INFLOW HYSTER MEDTRONIC # 7209822,0.0,consumable,46102,1776.5292,1776.5292
consumable,MS-T-001750,TONSIL-BLATOR PT PLASMA SURGICAL PROBE BONSS #AC402,0.0,consumable,99999,1380.0,1380.0
consumable,MS-U-000040,URETROSCOPE FLEXIBLE PLASTIC 650MM DISPOSABLE PUSEN MEDICAL No.PU3022A,0.0,consumable,36654,7928.928,7928.928
consumable,MS-V-000050,VENTSTAR HEATED NEONATAL DRAGER #MP00308,0.0,consumable,14361,977.8956,977.8956
consumable,MS-V-000103,VALVE MITRAL MOSAIC 29MM # 310C29,0.0,consumable,60241,30560.3484,30560.3484
consumable,MS-V-000113,VALVE MITRAL ATS STANDARD 29MM MEDTRONIC #500DM29,0.0,consumable,60244,12116.538,12116.538
consumable,MS-V-000154,VENTSTAR OXYLOG 2000 180 DRAGER # 2M86841,0.0,consumable,37706,902.8925999999999,902.8925999999999
consumable,MS-W-000258,WIRE GUIDE ZEBRA .038 X 150CM BOSTON #670-114,0.0,consumable,47486,1291.68,1291.68
consumable,MS-W-000306,WIRE GUIDE SENSOR 0.035X STRAIGHT BOSTON #670-305,0.0,consumable,47486,993.5999999999999,993.5999999999999
consumable,MS-W-000376,WIRE GUIDE PTCA FIELDER FC,0.0,consumable,35094,1987.1999999999998,1987.1999999999998
consumable,MS-W-000397,WIRE GUIDE SEXTANT SOFAMAR BLUNT #8670001,0.0,consumable,47815,1404.2879999999998,1404.2879999999998
consumable,MS-W-000509,WIRE GUIDE ZEBRA 0.025x150CM BOSTON #670-108,0.0,consumable,35094,1116.5166,1116.5166
consumable,MS-W-000632,WIPES WET F/BABY ALCOHOL FREE PKT/50 SAUDIA,0.0,consumable,61694,80.247,80.247
consumable,MS-W-000676,WEDGE FUSION PEEK IMPLANTCAST No. FCP14,0.0,consumable,MS-W-000676,4140.0,4140.0
consumable,MS-S-004286,SCREW CDH LEGACY 6.5x45MM MAS TITANIUM SOFAMAR #75446545,0.0,consumable,56642,5.795999999999999,5.795999999999999
consumable,SME1297,GOWN ISOLATION,0.0,consumable,35452,1.2144,1.2144
consumable,SME1373,GLOVES LATEX MEDUM SIZE NON-STERILE DISPOSABLE.,0.0,consumable,47509,1.1592,1.1592
consumable,SME1369,GLOVES LATEX SMALL SIZE NON-STERILE DISPOSABLE.,0.0,consumable,47509,396.05999999999995,396.05999999999995
consumable,MS-D-000176,DIALYZER FX 80 HIGH FLUX FRESENIUS # 5008881/ # F00002387,0.0,consumable,11260,398.47499999999997,398.47499999999997
consumable,MS-B-001639,BAG MULTIBIC SOLUTION FRESENIUS # N/A,0.0,consumable,35127,1.1592,1.1592
consumable,SME1372,GLOVES LATEX LARGE SIZE NON-STERILE DISPOSABLE.,0.0,consumable,11905,3.5189999999999997,3.5189999999999997
consumable,SMA1237,UNDERPAD BLUE/GREEN 60X80CM / 60X90CM,0.0,consumable,61850,4381.776,4381.776
consumable,MS-S-008701,SCREW MULTIAXIAL 6.5X40 TI MEDTRONIC # 75446540,0.0,consumable,46651,991.116,991.116
consumable,MS-S-001408,SCREW SET LGCY CDH 5.5MM #7540020,0.0,consumable,56642,192.5652,192.5652
consumable,MS-M-000246,MASK N95 NIOSH HEALTH CARE & SURGICAL PARTICULATE RESPIRATOR SIZE SMALL 3M#1860S,0.0,consumable,35177,51.25319999999999,51.25319999999999
consumable,SME1361,MASK RESPIRATOR PARTICULATE N95 3M #1860,0.0,consumable,64847,3622.4999999999995,3622.4999999999995
consumable,MS-S-008761,SUTURE ANCHOR 1.8MM Y-KNOT 2HI-FI CONMED # Y1802A,0.0,consumable,45062,2359.7999999999997,2359.7999999999997
consumable,MS-K-000015,KIT-4 CVVHDF/600 FOR HEMOFILTR.W/FILT.& BAG.,0.0,consumable,45815,0.7452,0.7452
consumable,SME1167,"SWAB GAUZE 10X10CM,2EA/PK 8-12-PLY STERILE",0.0,consumable,48131,42.807599999999994,42.807599999999994
consumable,SML2051,INFUSION SET WITH REGULATOR,0.0,consumable,35201,675.1374,675.1374
consumable,SMI6073,CATHETER CENTRAL VENOUS TRIPLE LUMEN 7.5FRX20/15CM #HJ-7020 /BIO,0.0,consumable,61629,14.1312,14.1312
consumable,SMA1180,ADULT DIAPER LARGE SIZE,0.0,consumable,11239,86.93999999999998,86.93999999999998
consumable,SMA3445,COTTON ROLL 1000 GMS,0.0,consumable,58233,889.2719999999999,889.2719999999999
consumable,MS-C-001907,"CIRCUIT BREATHING ADULT LATEX FREE, DISP; 1.5 M (59"") FOR VENT.MODEL OXYLOG 3000, 3000+, 2000+ VEN",0.0,consumable,37704,163.254,163.254
consumable,MS-B-000506,BLOODLINE 5008 SYSTEM FRESENIUS#F00000384,0.0,consumable,33309,9389.519999999999,9389.519999999999
consumable,MS-B-000507,BI-BAG 5008S 900GM FRESENIUS#5060801,0.0,consumable,35849,8286.830999999998,8286.830999999998
consumable,MS-B-000669,BALLOON DRUG ELUTING IN-PACT FALCON ALL SIZES INVATEC # 072-FL-2002B12,0.0,consumable,47732,9222.884999999998,9222.884999999998
consumable,MS-S-010434,STENT DRUG ELUTING DIFFERENT SIZES BALTON #BAL1,0.0,consumable,35882,1368.684,1368.684
consumable,MS-C-000341,CATHETER TRIPLE LUMIN CVC HEMODIA.,0.0,consumable,61629,105.1698,105.1698
consumable,MS-T-000641,TUBE FEEDING COMBISET 1.01 COMPAT STANDARD,0.0,consumable,14221,931.4999999999999,931.4999999999999
consumable,SME1403,CPAP MASK ADULT SIZE # TAIWAN,0.0,consumable,37591,8534.609999999999,8534.609999999999
consumable,MS-S-010433,STENT DRUG ELUTING DIFFERENT SIZES TERUMO #TER1,0.0,consumable,35882,1038.4776,1038.4776
consumable,MS-B-000381,BUBBLE CPAP INFANT DELIVERY SYSTEM F&P #BC161-10,0.0,consumable,35440,1208.2176,1208.2176
consumable,MS-C-003834,CUFF DVT CALF MEDIUM DR.LIFE # DS022,0.0,consumable,44784,11385.0,11385.0
consumable,SMI9896,INTRA AORTIC BALLOON CATHETER 7.5FRX40CM#0684-00-0480-01,0.0,consumable,34919,100.5054,100.5054
consumable,SMF3081,SOLUTION ACID CONCENTRATE HAEMODIALYSYS FF1 / FF7,0.0,consumable,43584,3.5742,3.5742
consumable,SML0542,INTRAFIX SET INFUSION JM-S2047,0.0,consumable,36244,937.1994,937.1994
consumable,SMI5346,CATHETER DIALYSIS DOUBLE LUMEN 12FR 15CM BIO#EF-7613,0.0,consumable,37278,38.64,38.64
consumable,SMF1028,SODIUM CHLORIDE 0.9%F/IRRIGATION W/SCREW CAP 1000ML,0.0,consumable,35913,50.714999999999996,50.714999999999996
consumable,SMA1141,DRESSING 10CMX10CM OMNIFIX #6615 /MAFIX #350200/CURA#30342,0.0,consumable,62934,4129.65,4129.65
consumable,MS-S-000608,SUTURE ANCHOR DUET LINVATEC #BXS4216,0.0,consumable,45062,97.0278,97.0278
consumable,SMJ0011,ELECTRODE ECG PREGELLED ADULT STERILE DISP.,0.0,consumable,35035,43.0146,43.0146
consumable,SMI1126,SET ADMN DOSIFIX PEDIA 150ML/100ML #JM-S2411-B60S /MDM300158,0.0,consumable,47534,1239.4194,1239.4194
consumable,MS-S-002706,SCREW LOCKING 3.5x16MM SELF TAPPING SYNTHES #213.016,0.0,consumable,56642,0.9521999999999998,0.9521999999999998
consumable,SMQ1175,SYRINGE 10ML WITHOUT NEEDLE STERILE,0.0,consumable,63095,44.8776,44.8776
consumable,SMI9898,SUCTION TUBE BOTH SIDES W/CONE 270 CM #,0.0,consumable,63648,31.450199999999995,31.450199999999995
consumable,SME1195,GOWN SURGEON XXL BARRIER J&J,0.0,consumable,35091,2622.0,2622.0
consumable,MS-C-001574,"CATHETER PERM DUAL LOUBLE LUMEN 15.5FR X 19 ? 24 CM,MEDCOMP # THD155024SE",0.0,consumable,46979,90.666,90.666
consumable,SMC1033,URINE METER 400 TO 500 ML,0.0,consumable,32072,135.6126,135.6126
consumable,SMI1325,CVP MONITORING SET (MEDIFIX)B.BRAUN #427662/0,0.0,consumable,62807,34.1826,34.1826
consumable,SMI9758,CATHETER MOUNT 15FR STRAIGHT CONNECTOR ARMS.#5114(SMA3395),0.0,consumable,18067,11.7162,11.7162
consumable,SMQ1023,SYRINGE 50ML W/O NEEDLE LUER LOCK STERILE,0.0,consumable,63095,186.74159999999998,186.74159999999998
consumable,SMI5322,"BREATHING SYSTEM ADULT#INTER2010/2154,ARM1780/7(SMI9719)",0.0,consumable,61833,434.7,434.7
