Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
MS-P-000245,PLATE MAN STR 20H 1.50MM TIT SYNTHES #04.503.718,46642,6920.816823648002,0
MS-P-003984,PLATE STRAIGHT 18HOLES M OSTEONIC # MST310M18,46642,6920.816823648002,0
SMO11333,COMPONENT FEMURAL L2A MEDIUM LINK #318-103/25,63995,13385.076383952002,0
MS-G-000383,GEL GRAFTON DBM 10 CC MEDTRONIC # T41150INT,47257,13359.74054688,0
MS-B-000719,BONE GRAFTON OST MAGNIFUSE 1.0X10CMSOFAMOR#7509211INT,61884,34645.59582120001,0
MS-B-000801,BONE GRAFT INFUSE X-SMALL 1.4 CCSOFAMOR# 7510100,16966,34645.59582120001,0
MS-P-003869,PLATE 12 HOLES SYNTHES #245.032 SYNTHES # 245.032,61573,4752.964917792001,0
MS-P-001640,PLATE LCP 2.0STRAIGHT6 HOLESLENGTH 38MM #247.345,61573,9014.507506368001,0
MS-P-001578,PLATE LCP DISTAL TIBIAL 2.7/3.5 L 10HOLE SYNTHES #239.913,61573,16624.906972128003,0
MS-P-003883,PLATE DORSAL RT. 5 HOLE SYNTHES SYNTHES #02.115.130,45038,5679.134487936001,0
MS-P-003961,PLATE L SHAPED RIGHT. 5 HOLE 2.4MM SYNTHES # 02.115.150,45038,5679.134487936001,0
MS-B-000672,BONE GRAFT CHRONOS BLOCK 12.5X10 SYNTHES #710.045S,61884,4488.350145552001,0
MS-I-000126,INJECTOR MONARCH 3 FOR IOL ALCON #8065977773,63785,7497.549573696001,0
MS-F-000255,FIBER LASER KARL STORZ #27750272,48017,60832.31326029001,0
MS-D-001194,DISC CERVICAL 5MM X 14 MM SOFAMOR # 6971450,48164,44862.31083297601,0
MS-S-005452,SUTURE ANCHOR 2.8 MM # 2 SMITH&NEPHEW #72200750,45062,6276.224053008002,0
MS-P-000426,PLATE ADAPTATION 1.5MM 20 HOLES SYNTHES #446.100,47749,8374.762730880002,0
MS-P-003933,PLATE STRAIGHT BLUE 2.0 / 4 HOLE OSTEONIC # MLS315M12,46642,8374.762730880002,0
MS-P-004082,PLATE STRAIGHT 1.5 THIKNESS 20HOLE OSTEONIC # OST308S20,46642,8374.762730880002,0
MS-N-000767,NAIL TIBIAL EXPERT 11 X 345MM TITANIUM SYNTHES #04.004.549,56645,8231.192987472003,0
MS-B-001180,BEARING PS FEMORAL COMPLETE FIXED LEFT MEDIUM SMALL LINK #ORT-LIN-318-413/26,32831,13708.688994000002,0
MS-L-000658,LUMBER CAGE 12 PL PLIF ORIO CHM # L7109-12-526,61230,13708.688994000002,0
MS-N-000548,NECK TAPER CEMENTED 13X130MM ZIMMER #7857-13-20,58481,13708.688994000002,0
MS-N-000888,NAIL FEMORAL LEFT 11x200MM MICROMED #3.5179.200 / CHM # 3.5652.200,56643,13708.688994000002,0
MS-P-001692,PART CENTRAL FRACTURE 2 / 18  MATHYS # 60.21.0001,44759,13708.688994000002,0
MS-T-000471,TIBIAL COMPONENT SIZE 5 ZIMMER #598004701,33580,13708.688994000002,0
MS-T-000781,TIBIAL COMPONENT SIZE 4 ZIMMER # 5980-37-02,33580,13708.688994000002,0
MS-P-000825,PLATE LCP LTRL TBL HEAD BUT 9 HOLE X 224MM IRINE #T63080922,61573,6011.609280768002,0
IP0022888,MESH SYMBOTEX COMPOSITE 15CM X 10CM # SYM1510,64554,5975.420855040001,0
MS-C-001319,CONNECTOR SLOTTED EXTENDED ACROMED #5000-51#,46453,5699.491302960002,0
MS-C-001576,CONNECTOR SIZE 5.5 X 10MM SOFAMOR #7041310,46453,5699.491302960002,0
MS-M-000553,MESH TEMPORAL SMALL OSTEONIC # NTE104M00A,46580,5699.491302960002,0
MS-P-004114,PLATE STRAIGHT M 10 HOLES OSTEONIC # OST310M10,46642,5699.491302960002,0
MS-S-002232,SEALANT ADHERUS F/ DURAL HYPER BRUNCH #NUS001,47784,5699.491302960002,0
MS-S-001134,STENT F/CORONARY GRAFT JOSTENT ALL SIZES,53616,12836.323831968,0
MS-T-000283,TURBOVAC 90 ICW 3.75MM 90 LINVATEC #ASC1335-01,61817,3851.225907984001,0
MS-S-002891,SCREW BIO INTERFERENCE 6X23MMARTHREX #AR-1360B,56642,3582.5373904320004,0
MS-G-000752,GUIDE DRILL UNIVERSAL 2.7MM SYNTHES # 323.260,35095,12300.435738864004,0
MS-C-003653,CATHETER MICRO GUDING SIZE 10 MM BALT -FRANCE # VASCO-10MP,47732,7802.877975984002,0
MS-C-003843,CATHETER VASCO MICRO GUIDING SIZE 21 BALT -FRANCE # VASCO+21MP,10691,7802.877975984002,0
MS-C-003990,CATHETER MICRO GUDING SIZE 21MM BALT #VASCO+21D,47732,7802.877975984002,0
MS-G-000303,GEL OXIPLEX 3ML FZIOMED # FPC-09006,46206,7802.877975984002,0
MS-G-000735,"GUIDEWIRE MICRO HYDROPHILIC 0.008""X 210CM STRAIGHT BALT -FRANCE # HYBRID10D300",35094,7802.877975984002,0
MS-P-003986,PLATE STRAIGHT 10HOLES OSTEONIC # MST310M10,46642,7802.877975984002,0
MS-S-010466,SCREW POSTERIOR CERVICAL 3.5 X 18MM SPINE CRAFT # A3P-3518,46650,7802.877975984002,0
MS-T-000428,TUBING PACK PERFUSION COMP SET PEDIA SORIN #CP84017,35441,7802.877975984002,0
MS-P-000479,"PLATE DHS 135"" 4 HOLES HIPOKRAT #400023100004/2-352 / JINDAL # 4166.305",34003,12038.727381408004,0
MS-P-002314,PLATE LCP 2.7/3.5 SHORT I HOLE X 69 MM SYNTHES # 117.401,61573,12038.727381408004,0
MS-C-001971,CATHETER APOLLO 1.5CM TIP F/ EMBOLIZATION MEDTRONIC EV-105-5095-000,10691,13731.118416288002,0
MS-C-003837,CATHETER MICRO APOLLO WITH DETACHABLE TIP3CM FOR EMBOLIZATION MEDTRONIC # EV-105-5096-000,10691,13731.118416288002,0
MS-P-001763,PLATE VA PROX¿TIB 3.5MM X 14 HOLE SYNTHES #02.127.261,61573,12611.576970720003,0
MS-P-001823,PLATE VA LCP PROX ¿ TIB 3.5 MM X 14 HOLE SYNTHES # 02.127.361,61573,12611.576970720003,0
MS-S-002396,SCREW 9.0MM X 30MM MATRYX INTERFERENCE LINVATEC #239030T5,56642,3723.081603696001,0
MS-G-000243,GRANULES CHRONOS 2.8-5.6MMX2.5CCSYNTHES#710.024S,17751,3599.4994176960013,0
MS-P-000645,PUTTY 2.5CC C43103 GRAFTON DBM,61884,5414.519715696001,0
SMI9931,SEQUENT PLEASE PTCA CATHETER 2.0X20#5022220,34109,15204.182338800003,0
SMH2621,CUTTER LINEAR 75 DISP.ETHICON #TLC75,44805,3303.378632736001,0
MS-N-000735,NAIL LATERAL FEMORAL LEFT 11MM # SYNTHES,56643,12649.384185984005,0
MS-I-000673,IE FACTOR 25MM FLEX FR STRIP – USA #950-025,47257,11050.331947200004,0
MS-S-002810,SCREW INTERFERENCE 7 X 30MM BIOABSORBABLE LINVATEC #C8012,45039,4172.837379984001,0
SMO6908,BALL HEAD 28MM12/1453.0MM LINK #128-748,33175,3789.488416896001,0
MS-S-010649,SCREW TFNA PERFORATED 110 MM SYNTHES #04.038.210S,63998,5089.799332800001,0
SMH4575,SUTURE PROLENE BLUE 4/0 X 90CM W/NDL # W 8340,64255,3752.1219284640006,0
MS-P-001054,PLATE RECONST 3.5MM 11HOLE ST S/STIPMED#022565,61573,4837.786965648002,0
MS-P-002032,PLATE RECON 3.5 MM / 16 HOLE SYNTHES # 02.100.116,61573,4837.786965648002,0
MS-P-002193,PLATE RECON LOW PROFILE 3.5MM / 14 HOLE SYNTHES # 02.100.214,61573,4837.786965648002,0
MS-P-001752,PLATE VA LCP 3.5 / 2.7MM X 4 HOLE SYNTHES # 02.117.504,61573,9628.070725728003,0
MS-P-003939,PLATE LATERAL RADIAL 6 HOLE SYNTHES # 02.117.805,61573,9628.070725728003,0
MS-P-003901,PLATE -T 10 HOLES SYNTHES # 02.13.153,61573,5146.510155696001,0
MS-P-001420,PLATE 1.3 STR 4HOLE SYNTHES #421.024,61573,6886.880857584001,0
MS-S-001717,SCREW CDH LEGACY 7.5 X 35MNM # 41000014854,56642,7840.196818272002,0
MS-S-002538,SCREW CDH 5.5X40MMSOFAMOR #7545540,56642,7840.196818272002,0
MS-S-002782,SCREW MULTI AXIAL FEN 6.5X45 SOFAMOR# 75476545,46651,7840.196818272002,0
MS-S-002783,SCREW MULTI AXIAL FEN 6.5X40 SOFAMOR #75476540,46651,7840.196818272002,0
MS-S-001864,SHELL ACETABULAR MULTI-HOLE 62MM POROCOAT J&J # 1217-20-062,43167,14463.916111008004,0
MS-S-008626,STEM MODULAR HUMERAL 12MM CEMENTLESSJ&J#1307-12-000 JOH. & JOH. # 1307-12-000,60512,14030.967512016005,0
MS-C-003581,COIL EMBOLIZATION 2MM X 1 CM HYPER SOFT # 100201HS-V,60941,13521.749348016003,0
MS-C-003582,COIL VFC ADVANCED 1-3MM X 3 CM HYPER SOFT # VFC010303-V,60940,13521.749348016003,0
MS-C-003583,COIL COMPLEX HYDROFRAME 4MM X 5 CM HYPER SOFT # 100405HFRM-V,60941,13521.749348016003,0
MS-P-001781,PLATE VA¿LCP DISTAL-TIBIAL 2.7 / 3.5MM 16 HOLE SYNTHES #02.118.015,61573,16096.499323632006,0
MS-P-001836,PLATE DISTAL TIBIAL VA-LCP 2.7/3.5 MM X 10 HOLE SYNTHES # 02.118.009,46585,16096.499323632006,0
MS-P-002170,PLATE Y 2.0MM X 7HOLE SYNTHES # 247.350,61573,6357.651313104002,0
SMI9896,INTRA AORTIC BALLOON CATHETER 7.5FRX40CM#0684-00-0480-01,34919,10709.916201270004,0
SMO4777,NUT ILIZ.SET F/6MM THR.ROD HIPOKRAT # 99-0856/5001,46453,3884.4710049600008,0
MS-P-001595,PLATE LCP PROX FEMORAL 14 HOLE SYNTHES # 242.814,61573,13818.358505952003,0
MS-T-000700,TRAY KYPHOPAK II KPX153RBC SOFAMOR# 1000045453,47129,43618.55589000001,0
MS-C-001602,CUP FEMORAL CEMENTLESS 54 MM IMPPLANTCAST # 02200054,33695,9668.784355776002,0
MS-P-001594,PE-INSERT 0 DEGREE 32/44MM #02233244,43583,9668.784355776002,0
P15NEBUL4,NEBULIZER PIC AIR CUBE SET .,12716,350.43840000000006,0
MS-W-000388,WEDGE CHRONOS 18¿ SIZE 25X20X10MM SYNTHES # 710.052S,17751,9587.357095680001,0
MS-C-003681,CATHETR PHENOM SIZE 27 MEDTRONIC # FG15150-0615-1S,17846,8085.907982880001,0
MS-P-001424,PLATE HOOK 3.5 4-HOLES S.S SYNTHES #241.074,61688,8085.907982880001,0
MS-P-003804,PLATE 2.0 MINI STRAIGHT 2HOLE LONG JEIL MED KORYA # 16 ST 102,61573,6598.514482560002,0
MS-P-003970,PLATE DHS 5 HOLE POLAND CHM # 3.3501.116,34003,9617.886362448004,0
MS-T-000749,TRANS TIBIAL DELIVERY SYSTEM ACL ARTHREX #AR-1898S,44052,3648.4558306560007,0
MS-B-001842,BEARING HUMERAL 44-36MM BIOMET # XL-115363,48092,3760.888818960001,0
MS-S-008827,SCREW MULTI DIRECTIONAL 4.5 X 20 MM WRIGHT # DWD120,56642,3760.888818960001,0
MS-S-008828,SCREW MULTI DIRECTIONAL 4.5 X 26 MM WRIGHT # DWD126,56642,3760.888818960001,0
MS-P-001782,PLATE RECON 3.5MM X 6 HOLE SYNTHES #245.026,61573,5428.086955200001,0
MS-P-002273,PLATE CONDYLE 2.0 MM 8 HOLE TITANIUM OSTEONIC # A2B.10080,44896,5428.086955200001,0
MS-P-003985,PLATE CURVED 3+3HOLES M OSTEONIC # MCP315M06,43583,5428.086955200001,0
MS-P-003999,PLATE STRAIGHT 3+3 HOLES WIDE OSTEONIC # MST310W06,46642,5428.086955200001,0
MS-P-004072,PLATE STRAIGHT 6 HOLES M OSTEONIC # MST315N06,46642,5428.086955200001,0
MS-P-004115,PLATE STRAIGHT 3+3 HOLES L OSTEONIC # MST315L06,46642,5428.086955200001,0
MS-S-009223,SCREW POLYAXIAL REDUCTION 6.25 X 35MM SPINE CRAFT # PR6-6235-F,46651,5428.086955200001,0
MS-S-009224,SCREW POLYAXIAL REDUCTION 6.25 X 30MM SPINE CRAFT # PR6-6230-F,46651,5428.086955200001,0
MS-V-000033,V.P. SHUNT KIT 16MM BUR HOLE W/HIGH PRESSURE MEDTRONIC / # 42316,35965,5428.086955200001,0
MS-G-000181,GLUE BIO PRE-FILLED 5ML F/CARDIAC SURG.CRYOLIFE #BG3505-5-G,47784,5945.107175280002,0
MS-P-000159,PLATE 3.5MM LCP COVERLEAF 5X118 IRINE #A64090511,61573,3440.8615812480007,0
MS-P-000160,PLATE 3.5MM LCP COVERLEAF 6X132 IRINE #A64090613,61573,3440.8615812480007,0
MS-P-002033,PLATE PHILOS HUMERAL 3.5 / 5 HOLE SYNTHES # 241.903,61573,10840.665090528002,0
MS-P-004724,PLATE FOR HAND 2 .0 HOLE CONDYLAR SYNTHES #02.130.355,40633,4768.247418480002,0
MS-G-000770,GLENOSPHERE MINI BASEPLATE 25MM BIOMET # 010000589,48091,12547.195118640002,0
MS-C-004064,CAGE 7 DEGREE WITH PLATE 16X14X10MMPRECISION SPIN#37-CL-6410,60762,24226.992185760006,0
MS-C-004065,CAGE 7 DEGREE WITH PLATE 16X14X09MMPRECISION SPIN#37-CL-6409,60762,24226.992185760006,0
MS-S-000059,STEM PROSTHESIS STD.CEMENTLESS LINK #165-004,48066,9471.457850400002,0
MS-P-001735,PLATE LCP 2.4 MM X 4 HOLE SYNTHES # 249.674,61573,4807.245787344002,0
MS-C-000288,CUP VARIO SIZE 50 X 28MM LINK #107-220/50,48088,8723.711178000001,0
MS-C-001464,CATHETER ABLATION AL-CATH BLUE TC FULL CIRCLE BIOTRONIK # 359038 / THERAPY # 83510 / JUDE # 83510,45453,8723.711178000001,0
MS-H-000203,HEAD-IC 28MM L #27872810 TITANIUM,33175,8723.711178000001,0
MS-H-000223,HEAD COCRMO 28MM #23872805 (IMPLANTCAST),33175,8723.711178000001,0
MS-H-000238,HEAD FEMORAL 28 MM IMPLANTCAST # 23872810,33175,8723.711178000001,0
MS-H-000249,HEAD FEMORAL METASUL 12/14 28X0 ZIMMER #877002802,33175,8723.711178000001,0
MS-H-000264,HEAD BIPOLAR SS 42/28 #54.11.0042,33695,8723.711178000001,0
MS-H-000599,HIGH CROSS LINKED PROTRUDED LINER 54X56MM HIPOKRAT # 101.0300,43168,8723.711178000001,0
MS-H-000626,HEAD 22MM S COCR MO TAPER 12/14 IMPLANT CAST #23122200,33175,8723.711178000001,0
MS-P-000807,PLATE OSTEOTOMY TIBIAL 17.5MM ARTHREX #AR-13200ST-17.5,61573,8723.711178000001,0
MS-P-001824,PLATE LATERAL DISTAL VA-LCP 2.7 MM X 5 HOLE SYNTHES # 02.118.404,61573,8723.711178000001,0
MS-P-003894,PLATE DISTAL FIBULA LOCKED RIGHT 5 HOLE OSTEONIC#FIE.35060,43583,8723.711178000001,0
SMI9966,TUBING W/EXT TUBE STERILE 10/BOX#AR-6415ARTHRIX.,60738,8723.711178000001,0
MS-C-003672,CUP CEMENTED MARATHON XLPE 50X32MM JOH. & JOH. # 9655-13-250,33695,17447.422356000003,0
MS-F-000161,FEMORAL STAB POSTERIOR BALANSYS #79.15.0001,38156,17447.422356000003,0
MS-F-000253,FEMUR L.R.S W/COMPRESS DISTAL JINDAL # 4034.35.201,41445,17447.422356000003,0
MS-H-000106,HALO VEST LERMAN NON HALO # USA,44763,17447.422356000003,0
MS-S-004598,STEM CEMENTED TAPER 12 / 14 SIZE 5 ZIMMER # 01.06010.205,64708,17447.422356000003,0
MS-S-005152,STEM STANDARD SIZE 2 ENDOPROSTETIC ENDOPROTHETIC # 11402 ZIMMER,39702,17447.422356000003,0
MS-M-000100,MESH SYMBOTEX COMPOSITE 20CM X 15CM # SYM2015,57824,5563.197072000001,0
MS-D-000192,DDT FULL SETSOFAMOR#84147ET,43583,3663.964650528001,0
MS-P-000059,PLATE L 2.0MM 5 HOLES LEFT PURE TITANIUM,45038,3663.964650528001,0
MS-P-000489,PLATE LEFT 3+4H 0.8MM TIT SYN#04.503.386,46642,3663.964650528001,0
MS-P-001510,PLATE 6HOLEX1.5MMSYNTHES#04.503.715,47749,3663.964650528001,0
MS-P-001541,PLATE Y 1.5MM 5 HOLES PURE TITANIUM #446.610,61573,3663.964650528001,0
MS-P-001841,PLATE LCP 1.5 / 6 HOLE X 36MM SYNTHES # 02.114.004,61573,3663.964650528001,0
MS-P-002493,PLATE ORBITAL 1.5MM 6HOLES # FOR30506A / FOR305M06A,46642,3663.964650528001,0
MS-P-002501,PLATE Y 4HOLES OSTEONIC # FYP307M05A / FLL305L05A,46642,3663.964650528001,0
MS-P-003731,PLATE STRAIGHT 1.5MM 6 HOLES OSTEONIC OSTEONIC # FST305M06A,46642,3663.964650528001,0
MS-P-003937,PLATE D-Y 6 HOLE LARGE OSTEONIC # FDY305L06A,47749,3663.964650528001,0
MS-P-003944,PLATE D-Y ORBITAL CURVED 1.5 M X 6HOLE OSTEONIC # ODY208L06,43583,3663.964650528001,0
MS-P-004551,PLATE-X 5HOLES L OSTEONIC # FXP305M05A,46642,3663.964650528001,0
MS-S-004042,SCREW BIO-INTERFERENCE 8x28MM FULL THREADED ARTHREX #AR-1380TB,56642,3663.964650528001,0
MS-S-004459,SCREW INTERFERANCE BIOCOMPOSITE 9X28MM FULL THREAD #AR-1390TC,56642,3663.964650528001,0
MS-G-000751,GAUGE DEPTH F/SCREW 2.4MM SYNTHES # 319.005,58796,11753.743882608003,0
MS-D-001069,DEVICE EMBOLIZATION PIPELINE 4X20MM W/SHEILD TECH MEDTRONIC # PED2-400-20,43978,139534.87011750002,0
MS-D-001083,DEVICE PIPELINE W/ SHIELD TECH FLEX EMBOLIZATION MEDTRONIC # PED2-450-25,64358,139534.87011750002,0
MS-D-001084,DEVICE PIPELINE WITH SHIELD TECH FLEX EMBOLIZATION MEDTRONIC # PED2-425-20,64358,139534.87011750002,0
MS-D-001085,DEVICE SHIELD FLEX EMBOLIZATION PIPELINE MEDTRONIC # PED2-250-14,43978,139534.87011750002,0
MS-D-001086,DEVICE SHIELD FLEX EMBOLIZATION PIPELINE MEDTRONIC # PED2-475-20,43978,139534.87011750002,0
MS-D-001193,DEVICE PIPELINE W/ SHIELD TECH FLEX EMBOLIZATION MEDTRONIC # PED2-375-20,64358,139534.87011750002,0
MS-B-001745,BONE GRAFT PUTTY 10CC . LIFENET # T43110INT,61884,14281.967398608003,0
MS-P-001832,PLATE DISTAL TIBIA 9 HOLE LEFT SYNTHES # 02.118.209,46585,17272.954088208004,0
MS-C-000286,CAGE CERVICAL ANATOMICAL 14x11x5MM SOFAMOR.,38161,9088.656817968002,0
MS-C-000287,CAGE CERVICAL ANATOMICAL 14x11x6 SOFAMOR,38161,9088.656817968002,0
MS-N-000791,NAIL TIBIAL EXPERT 12 X 315MM SYNTHES # 04.004.643,56645,9066.846795552001,0
MS-N-000832,NAIL TIBIAL 9 X 345MM SYNTHES # 04.005.349,56645,9066.846795552001,0
MS-N-000833,NAIL TIBIAL 10 X 33MM SYNTHES # 04.004.446,56645,9066.846795552001,0
MS-N-000845,NAIL TIBIAL 12 X 30MM SYNTHES # 04.004.640,56645,9066.846795552001,0
MS-P-001509,PLATE LCP 12HOLESYNTHES # 226.621,61573,8450.365249872002,0
MS-T-001468,TORQUE LINITER 1.5 MM SYNTHES # 511.776,61573,12739.530690432004,0
MS-A-000087,ACETABULAR REVISION SYSTEM 54X20MM ZIMMER #4894-054-20,60516,24924.889080000008,0
MS-P-001829,PLATE CONDYLAR 6 HOLE SYNTHES # 02.124.406,44896,14618.444467536005,0
MS-N-000047,NAIL 135 DEG.10MM F1,43583,12405.114317232004,0
MS-G-000283,GRAFTON 1CM X 20 CM SOFAMOR # 7509212 INT,47257,67297.20051600001,0
SMO11871,POSTERIOR STABILIZED 3-49MM THICKNESSS&N#71420816,33580,5236.7519524320005,0
MS-P-001750,PLATE PROX ¿ TIB VA 3.5 MM X 4 HOLE SYNTHES # 02.127.211,61573,11797.363927440003,0
MS-S-004976,SCREW MAS REDUCTION 5.5 X 30MM SOFAMOR # 75495530,46651,5733.415357488001,0
MS-C-003616,CATHETER MICRO APPOLO EV3 0.9/0.65/5CM MEDTRONIC # 105-5097-000,10691,9154.086885216004,0
MS-B-000781,BONE GRAFT MAGNIFUSE 1.75X5CM SOFAMOR # 7509145INT,61884,35069.324891328004,0
MS-P-001478,PLATE DCP NARROW 3.5MM 6 HOLES ORTHOMED,46642,3334.396272480001,0
MS-P-004703,POWDER CORTICOCANCE MINERALIZED 1 CC LIFENET #C/CIMX-1.0,60504,3334.396272480001,0
SMO10344,PLATES ONE THIRD TUBULAR 8 HOLES HIPOKRAT # 400021810008,61573,3334.396272480001,0
MS-P-005444,PLATE PROXIMAL TIBIA 4 HOLE LEFT-AUXIEN# TI-747.204L,61688,6703.48224,0
MS-D-000418,DRILL BIT CANNULATED 2.7 X 130 MM HANSBIOMED # 42624183,11332,5112.574189632001,0
MS-V-000062,VALVE CSF FLOW CONTROL 16MM BURR HOLE MEDTRONIC #42544,35965,3758.9472385920008,0
MS-G-000785,Gastrostomy Tube Size 14 fr x 1.5 cm AMT #M1-5-1415,35419,3819.0528492480007,0
MS-G-000786,Gastrostomy Tube Size 12 fr x 1.5 cm AMT #M1-5-1212,35419,3819.0528492480007,0
MS-G-000787,Gastrostomy Tube Size 16 fr x 1.5 cm AMT #M1-5-11615,35419,3819.0528492480007,0
MS-G-000336,GRAFT VASCULAR 8MM X 90CM RINGED PTFE THIN WALL ATRIUM # 21231,35281,13920.130669536004,0
MS-P-001078,PLATE CERVICAL ANTERIOR 42.5MM SOFAMOR,45471,8508.529280160003,0
MS-S-004617,SCREW CLOSED MAS 7.5X60 TI SOFAMOR #70467560,46651,7870.726085040002,0
MS-S-005030,SCREW ILIAC 8.5 X 70MM MEDTRONIC # 70468570,46651,7870.726085040002,0
MS-S-005121,SCREW ILIAC MAS 7.5 X 80 MM MEDTRONIC # 70467580,46651,7870.726085040002,0
MS-S-008829,SPHERE GLENOID ECCENTRIC 36 X 25 X 2MM WRIGHT # DWD182,36259,16976.344930272004,0
MS-P-001665,PLATE SPRING 3.5MM 10 HOLESYNTHES # 02.100.302,61573,6944.556514896001,0
MS-P-001713,PLATE SPRING 3.5 MM X 3 HOLE SYNTHES # 02.100.303,61573,6944.556514896001,0
MS-H-000107,HARMONIC ACE & SHEARS ETHICON #HAR36,38727,8820.647257968001,0
MS-H-000559,HEAD FEMORAL ARTICUL / EZE 32MM 12/14 TAPER JOH. & JOH. # 1365-24-000,33175,8820.647257968001,0
MS-H-000564,HEAD FEMORAL ARTICUL/EZE 32MM JOH. & JOH. # 1365-22-000,33175,8820.647257968001,0
MS-H-000569,HEAD FEMORAL M-SPEC 36MM 12/14 JOH. & JOH. # 1365-52-000,33175,8820.647257968001,0
MS-I-000087,INJECTION MACROPLASTIQUE 1.5CM UROPLASTY,64279,8820.647257968001,0
MS-A-000037,ALLOGRAFT CANCELLOUS CRUSHED 1-4MMX30CC ISOTIS# 03-0100-300,47967,13085.572722768002,0
MS-A-000513,ACETABULAR CUP SIZE 56MM HIPOKRAT # 77.2300,34076,13085.572722768002,0
MS-B-000924,BURR ROUND 8 FLUTE 4.0MM X 13CM #AR-8400RBE,16669,13085.572722768002,0
MS-B-000930,BALLOON IN-PACT FALCON DEB ALL SIZE MEDTRONIC # FLCP25014B12,47732,13085.572722768002,0
MS-C-001545,CATHETER SDS MARIS PLUS 60 X 60MM INVATEC #MRP060060120,34924,13085.572722768002,0
MS-I-000088,INJECTION MACROPLASTIQUE 2.5CM UROPLASTY,64279,13085.572722768002,0
MS-P-005426,PLATE PROXIMAL TIBIA 4 HOLE LEFT-AUXIEN#TI-749.104L,61688,6703.48224,0
MS-N-001443,NAIL ANATOMICAL FEMORAL 12X400MM TITANIUM CHM # 3.5108.340,56643,13085.572722768002,0
MS-N-001447,NAIL TIBIAL 11X360MM CHM # 3.2654.360,56645,13085.572722768002,0
MS-N-001577,NAIL TIBIAL 10X360MM CHM POLAND CHM #3.2653.360,56645,13085.572722768002,0
MS-N-001581,NAIL TIBIAL 10X315MM CHM # 3.2651.315,56645,13085.572722768002,0
MS-P-000690,PLATE DHS 135'3 HOLES #400-02-310-0003 / JINDAL # 4166.304,34003,13085.572722768002,0
MS-P-003942,PATCH DUREPAIR MATRIX SIZE 10 X 12.5 CM MEDTRONIC # 61110,48044,13085.572722768002,0
MS-P-004043,PLATE PELVIC 10HOLE CHM # TI727.207C,61573,13085.572722768002,0
MS-P-004044,PLATE PELVIC 7HOLE CHM # TI727.210C,61573,13085.572722768002,0
MS-S-000630,STENT EXPRESS VASCULAR ALL SIZES.,44279,13085.572722768002,0
MS-S-003541,STEM STANDARD 10CM #56.11.2001,43583,13085.572722768002,0
MS-S-004377,SNARE KIT RETRIEVAL F/ VASCULAR VENA CAVA FILTER SIZE 6-1MMX120CM 6FRX100CM ARGON #171-382006010,17927,13085.572722768002,0
MS-S-004574,STENT COMPLETE SE VASCULAR 5 X 40 X 130CM MEDTRONIC #SC540LG,45851,13085.572722768002,0
MS-T-001386,TIBIAL COMPONENT SIZE 3 MEDIUM LEFT CEMENTED LINK IMPLANTCAST # 42010423,64588,13085.572722768002,0
MS-T-001477,TIBIAL 4RIGHT CERAMIC COATED CHM # 42010434,32832,13085.572722768002,0
MS-T-001488,TIBIAL COMPONENT CERAMIC ACS 3.5 LEFT CHM # 42010429,64588,13085.572722768002,0
SMI6743,VALVE MITRAL SIZE 27/29MM ONX 593308,60241,13085.572722768002,0
SMO11341,COMPONENT TIBIAL L1 X-SMALL LINK #318-313/01,32832,13085.572722768002,0
MS-C-003615,CATHETER BALLOON COMPLIANT SCEPTER C 4.0 X 10 MM MICRO VENTION # BC0410C,32584,21759.434122608003,0
MS-C-003853,CATHETER BALLOON COMPLIANT SCEPTER C 4.0 X 15 MM MICRO VENTION#BC0415C,32584,21759.434122608003,0
MS-C-003871,CATHETER BALLOON COMPLIANT SCEPTER C 4.0 X 20 MM MICRO VENTION #BC0420C,32584,21759.434122608003,0
MS-S-009184,SCEPTER XC BALLOON CATHETER X-TRA COMPLIANT 4.0 MM/11MM TERUMO # BC0411XC,46843,21759.434122608003,0
MS-F-000148,FEMORAL HEAD DIA 28MM ZIMMER #8018-28-14,33175,7293.993334992002,0
MS-P-000783,PUTTY GRAFTON 1CC OSTEOTECH #A43102,61884,3494.3324663520007,0
MS-H-000557,HOOK PEDICLE SPINAL SYSTEM MEDTRONIC #7541113,61325,3644.572669920001,0
MS-F-000181,FEMORAL COMPONENT POST STABILIZED 5 LEFT S&N #71420104,63995,16520.966908992003,0
MS-P-004684,PLATE METAPHYSPL LCP 10 HOLE 3.5 SYNTHES #223.41,61573,5791.091014800002,0
MS-P-004607,PLATE CONDYLAR VA-LCP 4.5/5.0MM SYNTHES #02.124.415,44896,15794.899232112004,0
MS-N-000531,NAIL FEMORAL STANDARD ZIMMER #2252-360-10,56643,11195.426367216001,0
MS-N-000743,NAIL FEMORAL 13 MM X 36 CM ZIMMER # 47-2492-361-13,56643,11195.426367216001,0
MS-N-000766,NAIL FEMORAL EXPERT LATERAL 12x400MM LT #04.003.561,56643,11195.426367216001,0
MS-N-000774,NAIL FEMORAL 12 X 42MM SYNTHES #04.003.565,56643,11195.426367216001,0
MS-N-001430,NAIL FEMORAL RIGHT 12 X 420 MM MEDGAL BOLAND # 2-07-320-420,56643,11195.426367216001,0
MS-N-001588,NAIL TIBIAL RECONSTRUCTION 10X320 MEDGAL BOLAND # 2-08-59-320,56645,11195.426367216001,0
