Code,Name,Gross Price,LOS ,Type,Discount
FMLAB-9363,ANTI DNASE,200.2,,service,0.15
FMLAB-9364,ANTI HU,400.4,,service,0.15
FMLAB-9365,ANTI - JO-1,471.9,,service,0.15
FMLAB-9366,ANTI MI,379.5,,service,0.15
FMLAB-9367,ANTI R1,200.2,,service,0.15
FMLAB-9368,ANTI YO,200.2,,service,0.15
FMLAB-9369,ANTIMONY,1001,,service,0.15
FMLAB-9370,ANTI PLATELETS BOUND & FREE,1144,,service,0.15
FMLAB-9371,ANTI PMI ABS,379.5,,service,0.15
FMLAB-9372,ANTI STAPHYLOLYSIN,114.4,,service,0.15
FMLAB-9373,ANTI STERPTOCOCCAL HYALURONIDA SE,114.4,,service,0.15
FMLAB-9374,ANTI STREPTOKINASE,177.1,,service,0.15
FMLAB-9375,ARSENIC (B HAIR NAILS U),500.5,,service,0.15
FMLAB-9376,SCARIS ABS IGE IGG IGM,665.5,,service,0.15
FMLAB-9377,ASPERGILLUS FUMIGATUS METABOLI C ABS,429,,service,0.15
FMLAB-9378,ASPERGILLUS FUMIGATUS SOMATIC ABS,429,,service,0.15
FMLAB-9379,ASULFIDINE,379.5,,service,0.15
FMLAB-9380,ATENOLOL (TENORMIN),436.7,,service,0.15
FMLAB-9381,AVIAN PRECIPITANT ABS (15 TEST S),3003,,service,0.15
FMLAB-9382,AVIAN PRECIPITANT ABS (EACH TE ST),222.2,,service,0.15
FMLAB-9383,BARBITURATES QUANT(S),1072.5,,service,0.15
FMLAB-9384,BARIUM,972.4,,service,0.15
FMLAB-9385,BETA 1- MICROGLYCOPROTEIN,377.3,,service,0.15
FMLAB-9386,BETA HYDROXY - BUTYRATE,377.3,,service,0.15
FMLAB-9387,BETA MANNOSIDASE,377.3,,service,0.15
FMLAB-9388,BILE ACIDS TOTAL,286,,service,0.15
FMLAB-9389,BILE DUCT ABS (CANAL),286,,service,0.15
FMLAB-9390,BILE DUCT ABS (EPITHELIAL),286,,service,0.15
FMLAB-9391,BIOTINIDASE QUANT,608.3,,service,0.15
FMLAB-9392,BISMUTH,972.4,,service,0.15
FMLAB-9393,BLASTOMYCES ABS (YEAST CF/DERM CIE),343.2,,service,0.15
FMLAB-9394,BORDETELLA PERTUSSIS (WHOOP CO UCH),479.6,,service,0.15
FMLAB-9395,BORRELIA ABS (IGG IGM),779.9,,service,0.15
FMLAB-9396,BORELLIA DNA (PCR),1887.6,,service,0.15
FMLAB-9397,BROMAZEPAM,332.2,,service,0.15
FMLAB-9398,BCR APL FUSION GENE (BY FISH),377.3,,service,0.15
FMLAB-9399,BROMIDE QUANT.,377.3,,service,0.15
FMLAB-9400,C1Q COMPLEMENT COMPONENT,503.8,,service,0.15
FMLAB-9401,C2 COMPLEMENT COMPONENT,503.8,,service,0.15
FMLAB-9402,CA 19-5,536.8,,service,0.15
FMLAB-9403,CA 50,514.8,,service,0.15
FMLAB-9404,CA 54 - 9,486.2,,service,0.15
FMLAB-9405,CA 54-9,486.2,,service,0.15
FMLAB-9406,CA 72-4,514.8,,service,0.15
FMLAB-9407,CADMIUM (S.U),500.5,,service,0.15
FMLAB-9408,CAFFEINE,479.6,,service,0.15
FMLAB-9409,CANDIDA (HAT),3003,,service,0.15
FMLAB-9410,CARBAMAZEPINE EPOXIDE,350.9,,service,0.15
FMLAB-9411,CARBIMAZOL,1029.6,,service,0.15
FMLAB-9412,CARDIAC MUSCLE ABS,429,,service,0.15
FMLAB-9413,CATHERPSIN D,629.2,,service,0.15
FMLAB-9414,CAT SCRATCH FEVER,1029.6,,service,0.15
FMLAB-9416,CENTROMERE ABS,286,,service,0.15
FMLAB-9417,CH 100 COMPLEMENT,408.1,,service,0.15
FMLAB-9418,CHAGAS ABS (TRYPANOSOMIASIS),322.3,,service,0.15
FMLAB-9419,CHLAMYDIA LCR,743.6,,service,0.15
FMLAB-9420,CHLORAMPHENICOL (CSF S),332.2,,service,0.15
FMLAB-9421,CHLORDIAZEPOXIDE,371.8,,service,0.15
FMLAB-9422,CHLORIDE (CSF S.U),143,,service,0.15
FMLAB-9423,CHLORAL HYDRATE (AS TRICHLO-ET HANOL,286,,service,0.15
FMLAB-9424,CHLOROQUINE,858,,service,0.15
FMLAB-9425,CHLORPROMAZINE,503.8,,service,0.15
FMLAB-9426,CHROMIUM,557.7,,service,0.15
FMLAB-9427,CITRIC ACID,250.8,,service,0.15
FMLAB-9428,CLOBAZAM /DESMETHYLCLOBAZAM,929.5,,service,0.15
FMLAB-9429,CLOMETHIAZOLE,479.6,,service,0.15
FMLAB-9430,CLOMIPRAMINE/DESMETHYCLOMIPRAM INE,694.1,,service,0.15
FMLAB-9431,CLONIDINE (EG CATAPRESAN),328.9,,service,0.15
FMLAB-9432,CLOSTRIDIUM DIFFICILE CULTURE,157.3,,service,0.15
FMLAB-9433,CLOSTRIDIUM DIFFICILE TOXIN,350.9,,service,0.15
FMLAB-9434,CLOZAPINE,457.6,,service,0.15
FMLAB-9436,COLD AUTO ABS/AGGLUTININS,143,,service,0.15
FMLAB-9437,COLLAGEN/RETICULIN ABS IGA & I GG,379.5,,service,0.15
FMLAB-9438,COLLOID AG. 2 - ABS,379.5,,service,0.15
FMLAB-9439,COLON EPITHELIUM ABS,379.5,,service,0.15
FMLAB-9440,COMPLEMENT PROPERDIN FACTOR B,377.3,,service,0.15
FMLAB-9441,COPPER IN LIVER TISSUE,1001,,service,0.15
FMLAB-9442,CORPHORPHYRINS,328.9,,service,0.15
FMLAB-9443,CORTICOSTERONE,514.8,,service,0.15
FMLAB-9444,COXSACKIE A (A 10 + 16) ABS,379.5,,service,0.15
FMLAB-9445,COXSACKI B1-B6 & A9,2574,,service,0.15
FMLAB-9446,CREATININE-KINASE ISOENZYMES,214.5,,service,0.15
FMLAB-9447,CRYOGLOBULIN QUAL,128.7,,service,0.15
FMLAB-9448,CRYPTOCOCCUS ANTIGEN,379.5,,service,0.15
FMLAB-9449,CYCLIC AMP (CAMP) (P.U.),314.6,,service,0.15
FMLAB-9450,CYCLINE ABS,286,,service,0.15
FMLAB-9451,CYSTEICERCOSIS ABS (TAENIA ABS ),371.8,,service,0.15
FMLAB-9452,CYSTIC FIBROSIS,3146,,service,0.15
FMLAB-9453,CYSTINE PHOTOMETRIC,457.6,,service,0.15
FMLAB-9454,CYTOMEGALOVIRUS ABS IGG & IGM,572,,service,0.15
FMLAB-9455,CYTOMEGALOVIRUS (PCR),1716,,service,0.15
FMLAB-9456,DALA/DELTA AMNOLAEVULINIC ACID,228.8,,service,0.15
FMLAB-9457,DESOXYCORTICOSTERONE,1144,,service,0.15
FMLAB-9458,DEXAMETHASONE,286,,service,0.15
FMLAB-9459,DHEA (FREE),1323.3,,service,0.15
FMLAB-9460,DIUAZEPAM STRUCTURE (VALIUM),800.8,,service,0.15
FMLAB-9461,DIBENZAPINE,500.5,,service,0.15
FMLAB-9462,DICUCAINE INH. OF PSEUDO-CHOLE,236.5,,service,0.15
FMLAB-9463,DICLOFENAC,457.6,,service,0.15
FMLAB-9464,DIGITOXIN,211.2,,service,0.15
FMLAB-9465,DIMETRACRIN (ISTONIL),457.6,,service,0.15
FMLAB-9466,DIPHENYLHYDANTION (S),286,,service,0.15
FMLAB-9467,DIPTHERIA ANTITOXIN,686.4,,service,0.15
FMLAB-9468,DIHYDROTESTOSTERONE,497.2,,service,0.15
FMLAB-9469,DISOPHYRAMIDE,536.8,,service,0.15
FMLAB-9470,DNA POLYMERASE,880,,service,0.15
FMLAB-9471,DOXEPINE/DESMETHYLDOXEPINE,457.6,,service,0.15
FMLAB-9472,DOXYLAMINE,1115.4,,service,0.15
FMLAB-9473,ECHINOCOSSU ABS IHA & MULTILOC ULAR,471.9,,service,0.15
FMLAB-9474,ECHINOCOCCUS MULTILOCULARIS,257.4,,service,0.15
FMLAB-9475,ECP (EOSINOPHIL CATIONIC PROTE IN),429,,service,0.15
FMLAB-9476,ELASTIN ABS,379.5,,service,0.15
FMLAB-9477,ENZYME BILIRUBIN UPDS TRANSFER ASE,1573,,service,0.15
FMLAB-9478,EPHEDRINE,379.5,,service,0.15
FMLAB-9479,ESTROGEN / OESTROGEN RECEPTORS,1137.4,,service,0.15
FMLAB-9480,ESTRONE/OESTRONE (P.S.),382.8,,service,0.15
FMLAB-9481,ETHOSUXIMIDE,200.2,,service,0.15
FMLAB-9482,FACTOR II,286,,service,0.15
FMLAB-9483,FACTOR COAGULAT ACTIVITY,286,,service,0.15
FMLAB-9484,FACTOR VIII RISTOCETIN COFACTO R,286,,service,0.15
FMLAB-9485,FACTOR VIII INHIBOTOR,286,,service,0.15
FMLAB-9486,FACTOR VIII MULTIMERS,286,,service,0.15
FMLAB-9487,FATTY ACIDS NONSTERIFIED,1001,,service,0.15
FMLAB-9488,FETAL ERYTHROCYTES,800.8,,service,0.15
FMLAB-9489,FIBRILLARINE ABS,486.2,,service,0.15
FMLAB-9490,FIBRONECTIN,379.5,,service,0.15
FMLAB-9491,FILARIOSIS ABS IFT + ELISA,572,,service,0.15
FMLAB-9492,FISH TAEWORM IGG &IGM,514.8,,service,0.15
FMLAB-9493,FLUORIDE (S.U),400.4,,service,0.15
FMLAB-9494,FLUORIDE INHIB. PSEUDOCHOLINES TER,171.6,,service,0.15
FMLAB-9495,FLUOXETINE / DESMETHYLFLUOXETI N,965.8,,service,0.15
FMLAB-9496,FORMIC ACID,379.5,,service,0.15
FMLAB-9497,FRAGILE X SYNDROME (FMRI GENE),3617.9,,service,0.15
FMLAB-9498,FRANCISELLA TULARENSIS ABS,414.7,,service,0.15
FMLAB-9500,FUROSEMIDE,400.4,,service,0.15
FMLAB-9502,GALACTOSE,457.6,,service,0.15
FMLAB-9503,GALACTOSE 1 PHOSPHATE,379.5,,service,0.15
FMLAB-9504,GALACTOSAEMIA SCREEN,157.3,,service,0.15
FMLAB-9505,GALACTOSE 1 PHOSPHATE URIDYLTR NASE,1001,,service,0.15
FMLAB-9506,GASTRIC ABS,328.9,,service,0.15
FMLAB-9507,GLUCOSE PHOSPHATE ISOMERASE,179.3,,service,0.15
FMLAB-9508,GLUTAMATE DECARBOXYLASE ABS,657.8,,service,0.15
FMLAB-9509,GOBLET CELLS ABS,257.4,,service,0.15
FMLAB-9510,GONOCOCCAL ANTIGEN,268.4,,service,0.15
FMLAB-9511,HAEMOGLOBIN FREE,422.4,,service,0.15
FMLAB-9512,HAEMOGLOBIN CSF,85.8,,service,0.15
FMLAB-9514,HAEMOLYSINE,257.4,,service,0.15
FMLAB-9515,HAEMOPEXIN,222.2,,service,0.15
FMLAB-9516,HANTA VIRUS ABS,858,,service,0.15
FMLAB-9518,HBF CELLS (KLEUHAUER BETKE),414.7,,service,0.15
FMLAB-9519,HERPES SIMPLEX VIRUS 1 & 2 PCR,1716,,service,0.15
FMLAB-9521,HERPES 6 IGG & IGM,686.4,,service,0.15
FMLAB-9522,HERPES 6 PCR,1716,,service,0.15
FMLAB-9523,HEV RNA BY PCR,1716,,service,0.15
FMLAB-9524,HEXOKINASE,379.5,,service,0.15
FMLAB-9525,HEXOSAMINIDASE B,386.1,,service,0.15
FMLAB-9526,HIPPURIC ACID,586.3,,service,0.15
FMLAB-9527,HISTONE ABS,743.6,,service,0.15
FMLAB-9528,HISTOPATHOLOGY (PER AH NO. ON REPOR,822.8,,service,0.15
FMLAB-9529,HISTOPL ASMOSIS ABS,737,,service,0.15
FMLAB-9530,HLA TYPING (A.B.C ),5148,,service,0.15
FMLAB-9531,HLA TYPING (DR) PCR,1716,,service,0.15
FMLAB-9532,HOMOCYSTEINE (P),457.6,,service,0.15
FMLAB-9533,HOMOGENTISIC ACID,154,,service,0.15
FMLAB-9534,HPL (HUMAN PLACENTAL LACTOGEN),293.7,,service,0.15
FMLAB-9535,HTLV 1/2,1258.4,,service,0.15
FMLAB-9536,HVA (HOMOVANILLIC ACID),265.1,,service,0.15
FMLAB-9537,HYDROCYPROLINE FREE (U),207.9,,service,0.15
FMLAB-9538,HYDROCYPROLINE TOTAL (U),207.9,,service,0.15
FMLAB-9539,IDUORONATE SULFATASE,1072.5,,service,0.15
FMLAB-9540,IGA SECRETOR ABS,429,,service,0.15
FMLAB-9541,IGA SUB-CLASSES 1 & 2,1258.4,,service,0.15
FMLAB-9542,IGF 1,880,,service,0.15
FMLAB-9543,IGFBP-3 (INSULIN-LIKE-GROWTH F BP-3),629.2,,service,0.15
FMLAB-9544,IGG SUB-CLASSES 1-4,694.1,,service,0.15
FMLAB-9545,IMIPRAMINE/DESIPRAMINE,915.2,,service,0.15
FMLAB-9546,INDOXY SULFATE,379.5,,service,0.15
FMLAB-9547,INFLUENZA A,103.4,,service,0.15
FMLAB-9548,INFLUENZA B,103.4,,service,0.15
FMLAB-9549,INSULIN,371.8,,service,0.15
FMLAB-9550,INSULIN RECEPTOR ABS IGA & IGG,572,,service,0.15
FMLAB-9551,INTERFERONE (GAMMA)ABS,1029.6,,service,0.15
FMLAB-9552,INTRINSIC FACTOR ABS,382.8,,service,0.15
FMLAB-9553,IODINE (S.U.),379.5,,service,0.15
FMLAB-9554,IRON (DESFERAL TEST),228.8,,service,0.15
FMLAB-9555,ISLET CELL SURFACE ABS,228.8,,service,0.15
FMLAB-9556,ISOAGGLUTININGS 1 A2 B,514.8,,service,0.15
FMLAB-9557,ISOAMYLASE,250.8,,service,0.15
FMLAB-9558,ISONIAZIDE,500.5,,service,0.15
FMLAB-9559,JAPAN B ENCEPHALITIS ABS,536.8,,service,0.15
FMLAB-9560,LACRIMAL GLAND ABS,379.5,,service,0.15
FMLAB-9561,LACTALBUMIN,379.5,,service,0.15
FMLAB-9562,LAMBLIA ABS,171.6,,service,0.15
FMLAB-9563,LAMOTRIGIN,400.4,,service,0.15
FMLAB-9564,LAP (LEUCINE AMINO PEPTIDASE),114.4,,service,0.15
FMLAB-9565,LDH ISOENZYME,572,,service,0.15
FMLAB-9566,LEISHMANIA IF AND IHA,822.8,,service,0.15
FMLAB-9567,LEGIONELLA ABS.,1258.4,,service,0.15
FMLAB-9568,LEGIONELLA PNEUMPHILA ANTIGEN,343.2,,service,0.15
FMLAB-9569,LEGIONELLA PNEUMOPHILA PCR,1144,,service,0.15
FMLAB-9570,LEUCOCYTE ABS,943.8,,service,0.15
FMLAB-9571,LODOCAINE,422.4,,service,0.15
FMLAB-9572,LIPOPROTEIN A,314.6,,service,0.15
FMLAB-9573,LIPOPROTEIN X,393.8,,service,0.15
FMLAB-9574,LISTERIA ABS,393.8,,service,0.15
FMLAB-9575,LIVER KIDNEY MICROSOMAL ABS,572,,service,0.15
FMLAB-9576,LORAZEPAM,536.8,,service,0.15
FMLAB-9577,LYMPH. CHORIO . MENINGITIS IGG,222.2,,service,0.15
FMLAB-9578,LYMPH CHORIO. MENINGIYID IGG/I GM (S,508.2,,service,0.15
FMLAB-9579,LYSOZYME (S.U),143,,service,0.15
FMLAB-9580,MACRO CREATINE KINASE,715,,service,0.15
FMLAB-9581,MAGNESIUM (RBC0,143,,service,0.15
FMLAB-9582,MANGANESE (B.S.U),503.8,,service,0.15
FMLAB-9583,MAPROTILINE & DESMETHYLMAPROTI LINE,915.2,,service,0.15
FMLAB-9584,MACA (TUMOUR MARKER),429,,service,0.15
FMLAB-9585,MELANIN SCREEN,508.2,,service,0.15
FMLAB-9586,MENINGITIS SCREEN,429,,service,0.15
FMLAB-9587,MEPHENYTOIN,286,,service,0.15
FMLAB-9588,MERCURY (BREAST MILD B.F.U),503.8,,service,0.15
FMLAB-9589,METANEPHRINE & NORMETANEPHRINE,651.2,,service,0.15
FMLAB-9590,METHAEMOGLOBIN,286,,service,0.15
FMLAB-9591,METHOTREXATE,503.8,,service,0.15
FMLAB-9592,METHYL HIPPURIC ACID,500.5,,service,0.15
FMLAB-9593,METHYL MALONIC ACID,500.5,,service,0.15
FMLAB-9594,MEXITIL,457.6,,service,0.15
FMLAB-9595,MIANSERINE,286,,service,0.15
FMLAB-9596,MICROPOLYSPORA ABS,379.5,,service,0.15
FMLAB-9597,MITOCHONDRIAL SUBTYPE MI-9,3396.8,,service,0.15
FMLAB-9598,MOLYBDENUM (S.U),503.8,,service,0.15
FMLAB-9599,MORPHINE CONFIRMATION,239.8,,service,0.15
FMLAB-9600,MOUTH MUCOSA ABS,343.2,,service,0.15
FMLAB-9601,MUCOLIPIDOSES,3060.2,,service,0.15
FMLAB-9602,MUMPS IGG & IGM,400.4,,service,0.15
FMLAB-9603,MUMPS CULTURE,1144,,service,0.15
FMLAB-9604,MUSCLE AND NERVE BIOPSY,5434,,service,0.15
FMLAB-9605,MYCOPLASMA CULTURE (SEMEN) IF NEG.,143,,service,0.15
FMLAB-9606,MYELIN BASIC PROTEIN,686.4,,service,0.15
FMLAB-9607,MYELOPEROXIDASE ABS (MPO),457.6,,service,0.15
FMLAB-9608,MYOCARDIAL ABS,429,,service,0.15
FMLAB-9609,N-ACETYL-GLUOCSAMINIDASE,286,,service,0.15
FMLAB-9610,N-DESMETHYL - MESUXIMIDE,314.6,,service,0.15
FMLAB-9611,NEOPTERIN,1129.7,,service,0.15
FMLAB-9612,NETILMYCIN,457.6,,service,0.15
FMLAB-9613,NOCOTINAMIDE (NIACIN),286,,service,0.15
FMLAB-9614,NICOTINE (S.U),286,,service,0.15
FMLAB-9615,NITRAZEPAM (MOGADON),457.6,,service,0.15
FMLAB-9616,NOCARDIA ABS,457.6,,service,0.15
FMLAB-9617,NORTRIPTYLINE,379.5,,service,0.15
FMLAB-9618,OLIGOSACCHARIDES,629.2,,service,0.15
FMLAB-9619,ORGANIC ACID SCREEN,1287,,service,0.15
FMLAB-9620,OSTASE,486.2,,service,0.15
FMLAB-9621,OSTEOPOROSIS SCREEN,886.6,,service,0.15
FMLAB-9622,OVARIAL ABS,211.2,,service,0.15
FMLAB-9623,OXALATE,211.2,,service,0.15
FMLAB-9624,OXAZEPAM,211.2,,service,0.15
FMLAB-9625,P53 MN TUMOUR SUPRESSOR GENE,2288,,service,0.15
FMLAB-9626,PAH/PARA-AMINO HIPPURIC ACID,193.6,,service,0.15
FMLAB-9627,PALLADIUM (B.SALIVA S.U.),743.6,,service,0.15
FMLAB-9628,PANCREASE ELASTASE (F.S.),514.8,,service,0.15
FMLAB-9629,PANCREATIC DUCT EPITHELIAL ABS,379.5,,service,0.15
FMLAB-9630,PAPILLOMA VIRUS (HPV) DNA),1201.2,,service,0.15
FMLAB-9631,PARAINFLUENZA (TYPE 1 2 &3),514.8,,service,0.15
FMLAB-9632,PARATHYROID ABS,457.6,,service,0.15
FMLAB-9633,PARATHYROID TISSUE ABS,414.7,,service,0.15
FMLAB-9634,PARIETAL CELLS ABS,243.1,,service,0.15
FMLAB-9635,PAROTIS ABS,379.5,,service,0.15
FMLAB-9636,PARVOVIRUS ABS B-19 IGG & IGM,858,,service,0.15
FMLAB-9637,PARVOVIRUS IMMUNOBLOT IGG,629.2,,service,0.15
FMLAB-9638,PARVOVIRUS IMMUNOBLOT IGM,629.2,,service,0.15
FMLAB-9639,PCP (PHENCYCLIDINE),314.6,,service,0.15
FMLAB-9640,PENTACHLOROPHENOL,514.8,,service,0.15
FMLAB-9641,PETHIDINE CONFIRMATION,457.6,,service,0.15
FMLAB-9642,PHENACETIN QUALI.,171.6,,service,0.15
FMLAB-9644,PHENOL,479.6,,service,0.15
FMLAB-9645,PHENYLBUTAZONE,379.5,,service,0.15
FMLAB-9646,PHENYLALANINE,207.9,,service,0.15
FMLAB-9647,PH1 (PHOSPHOHYXOSE ISOMERASE),179.3,,service,0.15
FMLAB-9648,PHOSPHATE INORGANIC (S.U),128.7,,service,0.15
FMLAB-9649,PHOPHOLLIPIDS,236.5,,service,0.15
FMLAB-9650,PHYTANIC ACID,1258.4,,service,0.15
FMLAB-9651,PK (PYRUVATE KINASE),157.3,,service,0.15
FMLAB-9652,PLASMINOGEN,379.5,,service,0.15
FMLAB-9653,PLATELET FACTOR IV,379.5,,service,0.15
FMLAB-9654,PNEUMOCOCCAL ABS,471.9,,service,0.15
FMLAB-9655,POLIO VIRUS ABS.,314.6,,service,0.15
FMLAB-9657,POLYOMA DETECTION (PCR),1716,,service,0.15
FMLAB-9658,PORPHYRINS IN ERYTHROCYTES (TO TAL),361.9,,service,0.15
FMLAB-9659,PORPHYRINS IN FAECES,1544.4,,service,0.15
FMLAB-9660,PORPHYRINS IN URINE,1215.5,,service,0.15
FMLAB-9661,PREALBUMIN,228.8,,service,0.15
FMLAB-9662,PREGNANDIOL,328.9,,service,0.15
FMLAB-9663,PREGNANTRIOL,400.4,,service,0.15
FMLAB-9664,PRIMIDONE,457.6,,service,0.15
FMLAB-9665,PROCAINAMIDE/N-ACETYLPROCAINAM IDE,786.5,,service,0.15
FMLAB-9666,PROCOLLAGEN III-PEPTIDE (P-III -P),486.2,,service,0.15
FMLAB-9670,PROLIFE 8 PITUITARY INSUFF. FE MALE,1315.6,,service,0.15
FMLAB-9677,PROGESTERONE RECEPTORS (INC. E STROG,643.5,,service,0.15
FMLAB-9678,PROINSULIN,400.4,,service,0.15
FMLAB-9679,PROZAMINE,414.7,,service,0.15
FMLAB-9680,PROPAFENONE,457.6,,service,0.15
FMLAB-9681,PROPANALOL,286,,service,0.15
FMLAB-9682,PROPYLPHENAZONE,379.5,,service,0.15
FMLAB-9683,PROPYLVALERIC ACID,286,,service,0.15
FMLAB-9684,PROSTATIC SPEC. AG/HYPERSENSIT IVE P,286,,service,0.15
FMLAB-9685,PROTEIN (F),429,,service,0.15
FMLAB-9686,PROTEIN C (CONCENTRATION & ACT IVITY,1387.1,,service,0.15
FMLAB-9687,PROTEIN S (TOTAL FREE 7 ACTIV ITY),1944.8,,service,0.15
FMLAB-9688,PROTEIN S-100,543.4,,service,0.15
FMLAB-9689,PROTEINASE 3 ABS,543.4,,service,0.15
FMLAB-9690,PROTEINURIA STRUCTURE,408.1,,service,0.15
FMLAB-9691,PROTHROMBIN 1 + 2,514.8,,service,0.15
FMLAB-9692,PROTOPORPHYNS (F),257.4,,service,0.15
FMLAB-9693,PROTRIPTHYLINE,429,,service,0.15
FMLAB-9694,PTH RELATED PROTEIN,847,,service,0.15
FMLAB-9695,PYRIDINOLINE STRUCTURE,772.2,,service,0.15
FMLAB-9696,PYRUVATE (B.CSF),154,,service,0.15
FMLAB-9697,Q FEVER (COXIELLA BURNETTI ABS ),185.9,,service,0.15
FMLAB-9698,QUINIDINE,457.6,,service,0.15
FMLAB-9699,QUININE,314.6,,service,0.15
FMLAB-9700,RABIES ABS,915.2,,service,0.15
FMLAB-9701,RABA ABS,422.4,,service,0.15
FMLAB-9702,RESPIRATORY SYNCYTIAL VIRUS /R SV (S,143,,service,0.15
FMLAB-9703,REVERSE T3,379.5,,service,0.15
FMLAB-9704,RHEUMATOID FACTOR IGA IGG & IG M,686.4,,service,0.15
FMLAB-9705,RIBONUCLEASE,379.5,,service,0.15
FMLAB-9706,RICKETTSIA ABS,379.5,,service,0.15
FMLAB-9707,RIFAMPICIN,457.6,,service,0.15
FMLAB-9708,RITALIN (METHLPHENIDATE0,536.8,,service,0.15
FMLAB-9709,RNA ABS,629.2,,service,0.15
FMLAB-9710,ROHYPNOL,508.2,,service,0.15
FMLAB-9711,RUBELLA ABS,286,,service,0.15
FMLAB-9712,SALMONELLA ABS,486.2,,service,0.15
FMLAB-9713,SANDLY FEVER VIRUS ABS IGA/IGG /IGM,1716,,service,0.15
FMLAB-9714,SCC,532.4,,service,0.15
FMLAB-9715,SCL 70 ABS.,343.2,,service,0.15
FMLAB-9716,SELENIUM (S.U),389.4,,service,0.15
FMLAB-9717,SHIGELLA ABS,386.1,,service,0.15
FMLAB-9718,SIALIC ACID,486.2,,service,0.15
FMLAB-9719,SKELETAL MUSCLE ABS,279.4,,service,0.15
FMLAB-9720,SMALL BOWEL MUCOSA ABS,422.4,,service,0.15
FMLAB-9721,SMOOTH MUSCLE ABS,257.4,,service,0.15
FMLAB-9722,SOLUBLE LIVER ANTIGEN ABS,371.8,,service,0.15
FMLAB-9723,SOMATOSTATIN,1072.5,,service,0.15
FMLAB-9724,SPI,943.8,,service,0.15
FMLAB-9725,SPECIFIC GRAVITY,422.4,,service,0.15
FMLAB-9726,SPERM ABS. IGA IGE IGG & IGM,1029.6,,service,0.15
FMLAB-9729,STRATUM SPINOSUM (SPINY CELL) ABS,377.3,,service,0.15
FMLAB-9730,STRIATED MUSCLE ABS,246.4,,service,0.15
FMLAB-9731,SUBSTANCE S,800.8,,service,0.15
FMLAB-9732,SUGAR SCREEN (S.U),743.6,,service,0.15
FMLAB-9733,SULTIAM (OSPOLOT),279.4,,service,0.15
FMLAB-9734,T3 ABS,377.3,,service,0.15
FMLAB-9735,T3 LIA,275,,service,0.15
FMLAB-9736,T4 ABS,217.8,,service,0.15
FMLAB-9737,TAENIA ABS,508.2,,service,0.15
FMLAB-9738,T.B. CULTURE (CSF) W/ PRELI A FB/PC,3303.3,,service,0.15
FMLAB-9739,TB PCR,1716,,service,0.15
FMLAB-9740,TETANUS ABS IGG,377.3,,service,0.15
FMLAB-9741,TETRAHYDRO ALDOSTERONE,1215.5,,service,0.15
FMLAB-9742,TETRAHYDROCORTISONE,414.7,,service,0.15
FMLAB-9743,THIORIDAZINE,479.6,,service,0.15
FMLAB-9744,THROMBIN (TT),85.8,,service,0.15
FMLAB-9745,THYMIDEKINASE,1144,,service,0.15
FMLAB-9746,THYMUS ABS,414.7,,service,0.15
FMLAB-9747,THYREOGLOBULIN,328.9,,service,0.15
FMLAB-9748,THYREOGLOBULIN ABS,128.7,,service,0.15
FMLAB-9749,THYROID COLLOID ABS,414.7,,service,0.15
FMLAB-9750,THYROID MICROSOMAL ABS,143,,service,0.15
FMLAB-9751,TIN (S.U),600.6,,service,0.15
FMLAB-9752,TOBRAMYCIN,457.6,,service,0.15
FMLAB-9753,TOCAINIDE,379.5,,service,0.15
FMLAB-9754,TOLUENE,371.8,,service,0.15
FMLAB-9755,TOTAL COMPLEMENT (CHI00),408.1,,service,0.15
FMLAB-9756,TOXOPLASMA IGA,222.2,,service,0.15
FMLAB-9757,TOXOPLASMA ISAGA TEST,314.6,,service,0.15
FMLAB-9758,TOXOPLASMOSIS DNA (PCR0,1716,,service,0.15
FMLAB-9759,TPA (TISSUE POLYPEPTIDE AG.),418,,service,0.15
FMLAB-9760,TPS (TISSUE POLYPEPTIDE SPEC. AG.),418,,service,0.15
FMLAB-9761,TRANSKETOLASE ENZYME,436.7,,service,0.15
FMLAB-9762,TRAZODONE,400.4,,service,0.15
FMLAB-9763,TRICHINOSIS ABS,286,,service,0.15
FMLAB-9764,TRICHOLORACETIC ACID,536.8,,service,0.15
FMLAB-9765,TRIMIPRAMINE,400.4,,service,0.15
FMLAB-9766,TSH RECEPTOR ABS,557.7,,service,0.15
FMLAB-9767,TUBERCULOSIS ABS,379.5,,service,0.15
FMLAB-9768,UREAPLASMA UREALYTICUM ABS,314.6,,service,0.15
FMLAB-9769,UROPORPHYRINOGEN 1YNTHASE,657.8,,service,0.15
FMLAB-9770,UROPORPHYRINS (F),257.4,,service,0.15
FMLAB-9771,VANADIUM (S.U),377.3,,service,0.15
FMLAB-9772,VASCULAR ABS,422.4,,service,0.15
FMLAB-9773,VERAPIMIL,915.2,,service,0.15
FMLAB-9774,VITAMIN E (ALPHA TOCOPHEROL),379.5,,service,0.15
FMLAB-9775,VIP,708.4,,service,0.15
FMLAB-9776,VIRAL SCREEN (S),629.2,,service,0.15
FMLAB-9777,VISCOSITY,379.5,,service,0.15
FMLAB-9778,VITAMIN D3 (25 HYD-CHOL,557.7,,service,0.15
FMLAB-9779,VITAMIN K,1666.5,,service,0.15
FMLAB-9780,VLDL CHOLESTEROL,243.1,,service,0.15
FMLAB-9781,YELLOW FEVER IGG IGM,379.5,,service,0.15
