`,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,,FMENT-3238,Pk-Liposuction Flanks (Skincare)Including O.R. Anaeasthesia One Night In Hospital,1,Package,45584-00-00,7102.2,0,,OK,0
,,FMENT-3239,Pk-Liposuction Buttock (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,Package,45584-00-00,14400,0,,OK,0
,,FMENT-3240,Pk-Liposuction Lower Back (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,Package,45584-00-00,9028.8,0,,OK,0
,,FMENT-3241,Pk-Liposuction Upper Back (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,Package,45584-00-00,9028.8,0,,OK,0
,,FMENT-3242,Pk-Liposuction Arms (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,Package,45584-00-00,2739,0,,OK,0
,,FMENT-3243,Pk-Liposuction Chin (Skincare)Including O.R. Anaeasthesia One Night In Hospital,1,Package,45584-00-00,1830.4,0,,OK,0
,,FMENT-3244,Pk-Mini Abdominoplasty (Skincare)Including O.R. Anaeasthesia Two Night In Hospital,2,Package,30168-00-00,14400,0,,OK,0
,,FMENT-3245,Pk-Full Abdominoplasty - Small (Skincare) Including O.R. Anaeasthesia Two Night In Hospital,2,Package,30165-00-00,19200,0,,OK,0
,,FMENT-3246,Pk-Full Abdominoplasty - Large (Skincare) Including O.R. Anaeasthesia Two Night In Hospital,2,Package,30165-00-00,21600,0,,OK,0
,,FMENT-3247,Pk-Buttock Lifting Including O.R. Anaeasthesia Two Night In Hospital,2,Package,30168-00-00,14877,0,,OK,0
,,FMENT-3248,Pk-Thigh Lifting Including O.R. Anaeasthesia Two Night In Hospital,2,Package,30168-00-00,6377.8,0,,OK,0
,,FMENT-3249,Pk-Lower Back Lifting Including O.R. Anaeasthesia One Night In Hospital,1,Package,30168-00-00,18057.6,0,,OK,0
,,FMENT-3250,Endoscopic Trans Sphenoidal Repair Of Csf Rhinorrhoea. ,4,Package,41752-00-00,40000,0,,OK,0
,,FMENT-3253,Middle turbinectomy,1,Package,41689-00-00,2883.0375,0,,OK,0
,,FMENT-3254,Incision and Drainage of ludwig angina,0,Package,45676-00-00,6500,0,,OK,0
,,FMENT-9000,C.P Program - 1 Session (P.D),,Service,83620-00-30,165,0.15,,OK,0.15
,,FMENT-9004,Speech Therapy Session -10 Sessions,,Service,95550-05-00,2500,0.15,,OK,0.15
,,FMENTD0002,OESOPHAGEAL DILATATION OT00352256,,Service,41819-00-00,5735.1,0.15,,OK,0.15
,,FMENTE0001,Audiometry (Pure Tone + Speech ),,Service,11306-00-00,651,0.15,,OK,0.15
,,FMENTE0002,Audiometry - Pure Tone,,Service,11306-00-00,380.74050000000005,0.15,,OK,0.15
,,FMENTE0003,Audiometry - Speech,,Service,11306-00-00,380.74050000000005,0.15,,OK,0.15
,,FMENTE0005,Tympanometry,,Service,11324-00-01,346.5,0.15,,OK,0.15
,,FMENTE0006,SPECIAL TEST BATTERY,,Service,99999-99-99,422.4,0.15,,OK,0.15
,,FMENTE0008,Facial Nerve Excitability Test,,Service,11012-01-00,566.7165,0.15,,OK,0.15
,,FMENTE0009,Brain Stem Evoked Response Audiometry,,Service,11300-00-00,1487.2,0.15,,OK,0.15
,,FMENTE0010,Electrochochleography,,Service,11303-00-00,1316.49,0.15,,OK,0.15
,,FMENTE0011,Play Audiometry (Ped),,Service,11306-00-00,566.7165,0.15,,OK,0.15
,,FMENTE0013,Otoacoustic Emission Test,,Service,11332-02-00,549.15,0.15,,OK,0.15
,,FMENTE0014,Neuro-Otological Hearing Test,,Service,96009-00-00,720.4784999999999,0.15,,OK,0.15
,,FMENTE0015,Impedancemetry Study,,Service,11324-00-01,631.1550000000001,0.15,,OK,0.15
,,FMENTE0018,Hearing Aid Unitron (Program),,Service,96092-00-41,4545.4815,0.15,,OK,0.15
,,FMENTE0020,Caloric Test For Vertigo,,Service,11333-00-00,792.2355,0.15,,OK,0.15
,,FMENTE0021,Transient Evoked Otoacoustic Emissions (Ped),,Service,11332-00-00,271.95,0.15,,OK,0.15
,,FMENTE0025,Tinnitus Matching & Masking,,Service,96065-00-00,341.20799999999997,0.15,,OK,0.15
,,FMENTE0026,Voice Disorder Session,,Service,95550-05-00,549.15,0.15,,OK,0.15
,,FMENTE0027,Hearing Aid Fitting Colibrie Ii,,Service,96092-00-41,2366.4585,0.15,,OK,0.15
,,FMENTE0029,Comptuer Assisted Vestibular Rehabiliation Exercise,,Service,96130-00-00,210.87150000000003,0.15,,OK,0.15
,,FMENTE0030,Tinnitus Matching,,Service,96065-00-00,341.20799999999997,0.15,,OK,0.15
,,FMENTE0031,Tinnitus Masking,,Service,96065-00-00,171.33900000000003,0.15,,OK,0.15
,,FMENTE0032,Fitting Hearing Aid Audioflex 120,,Service,41557-02-01,3917.256,0.15,,OK,0.15
,,FMENTE0035,Canalith Repositioning Maneuver For Benign Paroxysmal Postion,,Service,90118-00-01,679.476,0.15,,OK,0.15
,,FMENTE0036,Device Of Senso-Hearing Aid,,Service,96009-00-00,6199.6,0.15,,OK,0.15
,,FMENTE0037,Fitting Of Compact Digifocus Hearing Aid,,Service,41557-02-01,10495.3275,0.15,,OK,0.15
,,FMENTE0038,Fitting Of Fm System For Hearing Impairment,,Service,41557-02-01,13103.412,0.15,,OK,0.15
,,FMENTE0039,Tinnitus Retraining Therapy (Trt),,Service,96065-00-00,361.704,0.15,,OK,0.15
,,FMENTE0040,Auditory Training Session,,Service,96132-00-00,375.90000000000003,0.15,,OK,0.15
,,FMENTE0041,Laryngo-Vediostroboscopy,,Service,41764-03-00,636.3000000000001,0.15,,OK,0.15
,,FMENTE0048,MYRINGOTOMY UNDER SURFACE ANESTHESIA,,Service,92178-00-90,486.20250000000004,0.15,,OK,0.15
,,FMENTE0050,ABR NUEROTOLOGY,0,Package,11300-00-00,2417.26065,0,,OK,0
,,FMENTE2004,Suture Of Laceration Of Extrnal Ear (Per Suture),,Service,30052-00-01,165,0.15,,OK,0.15
,,FMENTE2005,Aspiration Of Hematoma,,Service,30216-00-00,926.1,0.15,,OK,0.15
,,FMENTE2006,Drainage Of Auricular Abscess And Debridement,,Service,30223-01-00,1099.7490000000003,0.15,,OK,0.15
,,FMENTE2007,EXCISION OF PRE-AURICULAR CYST,,Service,30104-00-01,4147,0.15,,OK,0.15
,,FMENTE3001,Ear Wash - Unilateral,,Service,41647-00-00,187.44600000000003,0.15,,OK,0.15
,,FMENTE3002,Ear Wash - Bilateral,,Service,41647-01-00,291.41700000000003,0.15,,OK,0.15
,,FMENTE3003,Treatment Of Otomycosis-Unilateral,,Service,90118-00-01,291.41700000000003,0.15,,OK,0.15
,,FMENTE3004,Treatment Of Otomycosis-Bilateral,,Service,90118-00-02,477.39300000000003,0.15,,OK,0.15
,,FMENTE3005,Debridement & Insertion Of Otowick,,Service,90665-00-10,69.45750000000001,0.15,,OK,0.15
,,FMENTE3006,Incision Of Abscess Of External Ear Canal,,Service,41626-00-00,694.575,0.15,,OK,0.15
,,FMENTE3007,Removal Of Foreign Body Without Incision W/O Microscope-Not Impc,,Service,30061-00-00,694.575,0.15,,OK,0.15
,,FMENTE3017,Microscopic Examination Unilateral,,Service,90111-00-01,243.0855,0.15,,OK,0.15
,,FMENTE3018,Microscopic Examination Bilateral,,Service,90111-00-02,349.65000000000003,0.15,,OK,0.15
,,FMENTE3020,Vestibular Assestment,,Service,96009-00-00,1414.602,0.15,,OK,0.15
,,FMENTE3026,Hearing Aid,,Service,96092-00-41,3545.304,0.15,,OK,0.15
,,FMENTE4007,Removal Of Grommet-Unilateral,,Service,41644-00-02,695.5830000000001,0.15,,OK,0.15
,,FMENTE5003,Ear Mould,,Service,41557-02-01,286,0.15,,OK,0.15
,,FMENTE5004,Hearing Aid Fitting,,Service,96092-00-41,16764.405000000002,0.15,,OK,0.15
,,FMENTE5005,Free Field Audiometry,,Service,11306-00-00,623.8365,0.15,,OK,0.15
,,FMENTE6001,Politzerization,,Service,90113-00-02,187.44600000000003,0.15,,OK,0.15
,,FMENTE6003,Hearing Aid M35,,Service,41557-02-01,2917.2,0.15,,OK,0.15
,,FMENTE6004,Hearing Aid M36,,Service,41557-02-01,2824.8,0.15,,OK,0.15
,,FMENTE6005,Hearing Aid M49-0,,Service,41557-02-01,3017.3,0.15,,OK,0.15
,,FMENTE6008,Hearing Aid M60-Ol,,Service,41557-02-01,2559.7,0.15,,OK,0.15
,,FMENTE6009,Hearing Aid Philips M60-Or,,Service,96092-00-41,2559.7,0.15,,OK,0.15
,,FMENTE6020,Hearing Aid Philips S46-O,,Service,41557-02-01,2917.2,0.15,,OK,0.15
,,FMENTE6022,Hearing Aid Philips S47,,Service,96092-00-41,2739,0.15,,OK,0.15
,,FMENTE6026,Cochlear Implant Surgery,1,Package,41617-00-01,127050,0,,OK,0
,,FMENTE6029,Promontory Stimulation Test,,Service,99999-99-92,645.8025,0.15,,OK,0.15
,,FMENTE6034,Cochlear Function Monitoring,,Service,96009-00-00,361.704,0.15,,OK,0.15
,,FMENTE6037,Intratympanic Infussion Of Corticostiroid Or Gentamicyn,,Service,96199-02-00,651,0.15,,OK,0.15
,,FMENTE6039,Hearing Threshold By Abr,,Service,96173-00-00,1325.2785000000001,0.15,,OK,0.15
,,FMENTE6044,Vemps Vestibular Evodes Myogenic Potentials,,Service,11339-00-00,717.7275,0.15,,OK,0.15
,,FMENTE6045,Video Nystagmography(Vng),,Service,11339-00-00,1417.5,0.15,,OK,0.15
,,FMENTE6048,Audio Brain Evoked Response,,Service,11300-00-00,2894.0625,0.15,,OK,0.15
,,FMENTE6052,Central Auditory Battery Test (Psychophysical),,Service,11306-00-00,477.39300000000003,0.15,,OK,0.15
,,FMENTE6053,Central Auditory Test For Children (Psychophysical,,Service,11306-00-00,3810,0.15,,OK,0.15
,,FMENTE6055,Central Auditory Remediation Course,,Service,95550-06-00,2540,0.15,,OK,0.15
,,FMENTE6056,Video Hit Impulse Test ,,Service,96064-00-00,1260,0.15,,OK,0.15
,,FMENTE6057,Epley Maneuver      ,,Service,96064-00-11,300.9825,0.15,,OK,0.15
,,FMENTE6058,Fibro Optic Laryngoscopic  - Evaluation Of Swallowing ,,Service,41764-03-00,787.5,0.15,,OK,0.15
,,FMENTE6059,Laryngoscopy Indirect Diagnostic Separate Procedure,,Service,41849-00-00,492.45000000000005,0.15,,OK,0.15
,,FMENTE6082,E.N.G + CALORIC TEST,,Service,11339-00-00,1650,0.15,,OK,0.15
,,FMENTE9914,Dix-Hallpike Test For Bppv,,Service,92001-00-00,138.6,0.15,,OK,0.15
,,FMENTH-0001,Sinusitis,,Service,41737-01-00,900,0.15,,OK,0.15
,,FMENTK0002,Change Of Tracheostomy Tube,,Service,92046-00-00,937.2090000000001,0.15,,OK,0.15
,,FMENTL0014,Speech Therapy Session,,Service,95550-05-00,231.525,0.15,,OK,0.15
,,FMENTL0015,Indirect Laryngoscopy Using Endoscope,,Service,41849-00-00,187.44600000000003,0.15,,OK,0.15
,,FMENTL0017,Speech Therapy Single,,Service,95550-05-00,231.525,0.15,,OK,0.15
,,FMENTL0023,Delayed Speech & Language Development,,Service,83620-00-00,405.17400000000004,0.15,,OK,0.15
,,FMENTL0024,Stuttering Or Stammering Session,,Service,83620-00-30,549.15,0.15,,OK,0.15
,,FMENTL0025,Articulation Session For Defect,,Service,90111-00-01,549.15,0.15,,OK,0.15
,,FMENTL0027,SPEECH ASSESTMENT,,Service,96012-00-00,336.6,0.15,,OK,0.15
,,FMENTL0029,Articulation Test,,Service,96012-00-00,231.525,0.15,,OK,0.15
,,FMENTL0031,Illinois Test Of Psycholionguistic Abilities,,Service,92204-00-00,750,0.15,,OK,0.15
,,FMENTN0004,PROETZ MANOEUVRE (NASAL SINUS,,Service,83700-00-00,550,0.15,,OK,0.15
,,FMENTN0005,Rhinoscopy,,Service,41764-00-00,492.45000000000005,0.15,,OK,0.15
,,FMENTN0006,Allergy Prick Test,,Service,12000-00-00,888.888,0.15,,OK,0.15
,,FMENTN2005,INCISION & DRAINAGE OF SEPTAL,,Service,30223-02-00,1001,0.15,,OK,0.15
,,FMENTN2009,Control Of Epistaxis By Chemeical Cauterization - Unilateral,,Service,41677-00-00,173.649,0.15,,OK,0.15
,,FMENTN2010,Control Of Epistaxis By Chemical Cauterization - Bilateral,,Service,41677-00-00,231.525,0.15,,OK,0.15
,,FMENTN2011,CAUTERY TO NOSE,,Service,41677-00-00,731.115,0.15,,OK,0.15
,,FMENTN2012,Control Of Epistaxis By Elect. Cauterization - Bilateral,,Service,41674-00-00,522.5,0.15,,OK,0.15
,,FMENTN2037,Choanal Atresia Repair - Unilateral,1,Package,45645-00-00,8925,0,,OK,0
,,FMENTN2038,Choanal Atresia Repair - Bilateral,1,Package,45645-00-00,13230,0,,OK,0
,,FMENTN2045,Septoplasty,2,Package,45638-00-00,11000,0,,OK,0
,,FMENTN2050,SURGERY OFTUMOUR OF NASAL -  CAVITY - BENIGN,3,Package,90141-01-10,12000,0,,OK,0
,,FMENTN2051,SURGERY OF TUMOUR OF NASAL -  CAVITY - MALIGNANT,3,Package,90141-01-10,15000,0,,OK,0
,,FMENTN2054,Change Of Nasal Splint,,Service,90595-00-00,93.5,0.15,,OK,0.15
,,FMENTN2055,Removal Of Nasal Pack,,Service,92031-00-00,613.5780000000001,0.15,,OK,0.15
,,FMENTN2062,NASAL SINUSCOPY,,Service,41764-01-00,323.63100000000003,0.15,,OK,0.15
,,FMENTN2063,Nasal Endoscopy,,Service,41764-00-00,199.5,0.15,,OK,0.15
,,FMENTN2064,Nasal Sinuscopy With Biopsy,,Service,41764-01-00,888.888,0.15,,OK,0.15
,,FMENTN2090,Bilateral Partial Inferior Turbinectomy.,,Package,41689-01-00,4000,0,,OK,0
,,FMENTO0003,Suture Of Laceration Of Soft - Palate,,Service,30029-00-10,578.8125,0.15,,OK,0.15
,,FMENTO0008,FRENOTOMY,,Service,30278-02-00,1575,0.15,,OK,0.15
,,FMENTO0009,Removal Of Foreign Body-Throat,,Service,92032-00-00,799.5645000000001,0.15,,OK,0.15
,,FMENTO0012,Cauterization Of Mouth Ulcer - Cryocautery,,Service,52034-00-00,945.9975000000001,0.15,,OK,0.15
,,FMENTP0001,Nasopharyngoscopy,1,Package,41764-00-00,3000,0,,OK,0
,,FMENTP2004,INCISION & DRAINAGE OF PERIT-,,Service,41807-00-00,486.20250000000004,0.15,,OK,0.15
,,FMENTS0002,ANTRAL PUNCTURE + WASH-BILAT,1,Package,90133-00-00,1980,0,,OK,0
,,FMENTS0004,INTRA-NASAL ANTROSTOMY,,Service,41716-01-00,854.7,0.15,,OK,0.15
,,FMENTS0012,RADICAL MAXILLECTOMY,,Service,45596-00-00,9946.2,0.15,,OK,0.15
,,FMENTS0016,TREPHINE OF THE FRONTAL SINUS,,Service,41743-00-00,11163.6,0.15,,OK,0.15
,,FMENTS0027,Central Auditory Remediation Session (Single),,Service,95550-06-00,286,0.15,,OK,0.15
,,FMENTS0028,Swallowing Therapy Session,,Service,90147-00-00,630,0.15,,OK,0.15
,,FMENTS0029,Swallowing Electrical Stimulation Therapy Session,,Service,96155-00-00,630,0.15,,OK,0.15
,,FMENTS0030,A Non-Instrumental Swallowing Assessment,,Service,96010-00-00,472.5,0.15,,OK,0.15
,,FMERD-0015,"Ambulance Service - With Nurse Or Emt/ Paramedic, 80 - 150 Km (Single Trip)",,Service,83500-00-80,800,0.15,,OK,0.15
,,FMERD-0016,"Ambulance Service - With Physician (Gp, Registrar) And Nurse Or Emt/ Paramedic, 80 - 150 Km (Round",,Service,83500-00-80,3500,0.15,,OK,0.15
,,FMERD-0017,"Ambulance Service - Without Nurse Or Physician, 150 - 250 Km (Single Trip)",,Service,83500-00-80,1430.7195,0.15,,OK,0.15
,,FMERD-0018,"Ambulance Service - With Nurse Or Emt/ Paramedic, 150 - 250 Km (Single Trip)",,Service,83500-00-80,2600,0.15,,OK,0.15
,,FMERD-0019,"Ambulance Service - With Physician (Gp, Registrar) And Nurse Or Emt/ Paramedic, 150 - 250 Km (Roun",,Service,83500-00-80,3195,0.15,,OK,0.15
,,FMERD-0020,"Ambulance Service - Without Nurse Or Physician, 250 - 400 Km (Single Trip)",,Service,83500-00-80,6600,0.15,,OK,0.15
,,FMERD-0024,"Ambulance Service - With Nurse Or Emt/ Paramedic, 250 - 400 Km (Round Trip)",,Service,83500-00-80,3990,0.15,,OK,0.15
,,FMERD-0025,"Ambulance Service - With Physician (Gp, Registrar) And Nurse Or Emt/ Paramedic, 250 - 400 Km (Single",,Service,83500-00-80,808.3425000000001,0.15,,OK,0.15
,,FMERD-0026,"Ambulance Service - Without Nurse Or Physician, 400 - 800 Km (Single Trip)",,Service,83500-00-80,2395,0.15,,OK,0.15
,,FMERD-0028,"Ambulance Service - With Physician (Gp, Registrar) And Nurse Or Emt/ Paramedic, 400 - 800 Km (Rou",,Service,83500-00-80,4790,0.15,,OK,0.15
,,FMERD-0039,Ambulance Fee Less Than 50 Kms,,Service,83500-00-10,399,0.15,,OK,0.15
,,FMERD-0040,"Endotracheal, Monitor Cuff Pressure/Procedure Care",,Service,92001-00-10,50.400000000000006,0.15,,OK,0.15
,,FMERD-0041,Wound Debridement,1 day,Package,90665-00-10,1500,0,,OK,0
,,FMERD-9906,"Ambulance Service - With Physician (Consultant) And Nurse Or Emt/ Paramedic, 20 - 40 Km (Single Trip",,Service,83500-00-80,750,0.15,,OK,0.15
,,FMERD-9925,Emergency Cardioversion,,Service,83610-04-30,565,0.15,,OK,0.15
,,FMERD-9926,Emergency Transcutaneous Pacing,,Service,83610-04-30,1050,0.15,,OK,0.15
,,FMERD-9938,Emergency Echocardiogram Study,,Service,11700-00-00,656.25,0.15,,OK,0.15
,,FMERD-9940,Emergency Doppler Study,,Service,90911-00-00,187.44600000000003,0.15,,OK,0.15
,,FMERD-9944,Emergency Pulmonary Function Test (Portable / Disposable) Device,,Service,11503-16-00,350.9,0.15,,OK,0.15
,,FMERDA0001,Abcess Incision And Drainage - Superfecial,,Service,30223-01-00,262.5,0.15,,OK,0.15
,,FMERDA0002,Abcess Incision And Drainage - Deep,,Service,30223-01-20,382.0215,0.15,,OK,0.15
,,FMERDA0003,Endotracheal Intubation,,Service,22007-00-00,630,0.15,,OK,0.15
,,FMERDA0004,Abcess Incision And Drainage - Paronychia,,Service,47912-00-01,254.6775,0.15,,OK,0.15
,,FMERDA0006,Removal Of Stitches,,Service,92200-00-00,293.272,0.15,,OK,0.15
,,FMERDA0007,REMOVL OF FOREIGN BODY extermaties and trunk,,Service,99999-99-99,544.0889999999999,0.15,,OK,0.15
,,FMERDA0008,Burn Dressing 5 % - Bsa,,Service,30010-00-10,236.5,0.15,,OK,0.15
,,FMERDA0009,Burn Dressing 10 - 20% - Bsa,,Service,30014-00-00,922.9,0.15,,OK,0.15
,,FMERDA0010,"Burn Dressing Large > 25 Cm, Multiple Sites",,Service,30014-00-00,1965,0.15,,OK,0.15
,,FMERDA0011,Burn Dressing 5 - 10% - Bsa,,Service,30010-00-20,520,0.15,,OK,0.15
,,FMERDA0012,Urinary Bladder Catheterization - Foley Catheter,,Service,36800-00-00,157.5,0.15,,OK,0.15
,,FMERDA0016,Intrapulmonary Surfactant Administration By A Physician Through Endotracheal Tube,,Service,96205-19-00,249.9,0.15,,OK,0.15
,,FMERDA0017,Iv Cannula Insertion,,Service,90220-00-00,52.5,0.15,,OK,0.15
,,FMERDA0018,Emergency Central Catheter Insertion,,Service,13815-00-00,133.1295,0.15,,OK,0.15
,,FMERDA0019,Iv Insertion,,Service,90220-00-00,89.3235,0.15,,OK,0.15
,,FMERDA0020,I.V. Medication Adminstration,,Service,96199-19-00,85,0.15,,OK,0.15
,,FMERDA0021,Home Visit - G.P. On Duty,,Service,83620-00-50,960,0.15,,OK,0.15
,,FMERDA0022,Home Visit - G.P. Off Duty,,Service,83620-00-50,960,0.15,,OK,0.15
,,FMERDA0023,Home Visit - Consultant On Duty,,Service,83620-00-70,1505,0.15,,OK,0.15
,,FMERDA0024,Home Visit - Consultant Off Duty,,Service,83620-00-70,400,0.15,,OK,0.15
,,FMERDA0025,Home Visit - Nurse,,Service,83620-00-00,400,0.15,,OK,0.15
,,FMERDA0026,Cardiac Monitoring (Per 30 Min),,Service,92056-00-00,89.3235,0.15,,OK,0.15
,,FMERDA0027,Deep Cut Wound Medium (10-20 Stitches),,Service,90676-00-00,4200,0.15,,OK,0.15
,,FMERDA0028,Superfecial Wound Suturing (5-10 Stitches),,Service,90676-00-00,231.525,0.15,,OK,0.15
,,FMERDA0029,Superfecial Wound Suturing (3-5 Stitches),,Service,90676-00-00,173.649,0.15,,OK,0.15
,,FMERDA0031,Epistaxix - Unilateral Packing,,Service,90132-00-00,1266.1,0.15,,OK,0.15
,,FMERDA0033,External Ear Laceration Suturing,,Service,90110-00-01,2543.6565000000005,0.15,,OK,0.15
,,FMERDA0034,Lip Laceration Suturing,,Service,90676-00-00,114.4,0.15,,OK,0.15
,,FMERDA0035,Nose Laceration Suturing,,Service,90132-00-00,157.3,0.15,,OK,0.15
,,FMERDA0036,Toungue Laceration Suturing,,Service,90335-01-00,157.3,0.15,,OK,0.15
,,FMERDA0037,Check-Up Food Handler,,Service,99999-99-99,520,0.15,,OK,0.15
,,FMERDA0038,External Consultatnt Fee - With Permession,,Service,83600-00-20,775,0.15,,OK,0.15
,,FMERDA0039,Emergency Defibrillation,,Service,83700-00-00,341.20799999999997,0.15,,OK,0.15
,,FMERDA0045,Health Certificate - Check-Up,,Service,99999-99-99,250.8,0.15,,OK,0.15
,,FMERDA0051,Nasal Tube Suctioning,,Service,96157-00-00,85.05,0.15,,OK,0.15
,,FMERDA0052,Home Visit - Nurse Escort Per 12 Hours,,Service,83600-02-00,897.6765,0.15,,OK,0.15
,,FMERDA0053,Fleet Enema - Double,,Service,90335-01-00,49.791000000000004,0.15,,OK,0.15
,,FMERDA0054,Lose Nail Removal,,Service,46516-01-00,257.4,0.15,,OK,0.15
,,FMERDA0059,INSERTION OF NASOPHARYNGEAL AIRWAY ,,Service,31205-00-10,49.791000000000004,0.15,,OK,0.15
,,FMERDA0060,Ice Compressor,,Service,83700-00-00,170,0.15,,OK,0.15
,,FMERDA0061,Fleet Enema - Single,,Service,90335-01-00,49.612500000000004,0.15,,OK,0.15
,,FMERDA0062,Glucotest,,Service,73050-15-80,65.898,0.15,,OK,0.15
,,FMERDA0063,Warm Compressor,,Service,83700-00-00,89.3235,0.15,,OK,0.15
,,FMERDA0064,Im Inj/Subcut Inj,,Service,96197-19-00,15.75,0.15,,OK,0.15
,,FMERDA0065,Large Dressing > 25 Cm,,Service,30055-00-30,146.4435,0.15,,OK,0.15
,,FMERDA0066,Medium Dressing 15 - 25 Cm,,Service,30055-00-20,79.2,0.15,,OK,0.15
,,FMERDA0067,Ordinary Dressing,,Service,30055-00-00,57.109500000000004,0.15,,OK,0.15
,,FMERDA0069,Tepid Sponge Bath - Tsb,,Service,96153-00-00,89.3235,0.15,,OK,0.15
,,FMERDA0070,Skin Test,,Service,12000-00-00,31.9725,0.15,,OK,0.15
,,FMERDA0071,Code Blue Activation,,Service,83700-00-00,735,0.15,,OK,0.15
,,FMERDA0072,Superfecial Wound Suturing (1-3 Stitches),,Service,30026-00-10,97.65,0.15,,OK,0.15
,,FMERDA0073,Nebulizer (Ventoline/ Atrovent),,Service,92043-00-00,71.5,0.15,,OK,0.15
,,FMERDA0075,Small Dressing < 10 Cm,,Service,30055-00-10,106.90050000000001,0.15,,OK,0.15
,,FMERDA0076,11 Leads E.C.G.,,Service,11700-00-00,270,0.15,,OK,0.15
,,FMERDA0077,Home Visit - Specialist On Duty,,Service,96028-00-00,825,0.15,,OK,0.15
,,FMERDA0078,Home Visit - Specialist Off Duty,,Service,83620-00-60,1300,0.15,,OK,0.15
,,FMERDA0086,Ambulance For Aramco Patient --5436,,Service,83520-00-00,484.7115,0.15,,OK,0.15
,,FMERDA0087,Ambulance For Aramco Patient --5437,,Service,83520-00-00,162.5505,0.15,,OK,0.15
,,FMERDA0088,Home Visit - Escorting Patient,,Service,96028-00-00,1050,0.15,,OK,0.15
,,FMERDA0089,Use Of Pulse Oximeter 30 Mnts.,,Service,99999-99-99,49.791000000000004,0.15,,OK,0.15
,,FMERDA0090,Home Visit - Outside The City,,Service,96028-00-00,5390,0.15,,OK,0.15
,,FMERDA0091,Vital Sign Monitoring Multi Parameter Hourly Rate,,Service,11600-03-00,162.5505,0.15,,OK,0.15
,,FMERDA0093,E.C.G. ANALYZER,,Service,11700-00-00,178.65750000000003,0.15,,OK,0.15
,,FMERDA0095,Triage Cardiac Profiler,,Service,92204-00-00,572,0.15,,OK,0.15
,,FMERDA0105,Code Yellow,,Service,83500-00-10,339.9165,0.15,,OK,0.15
,,FMERDA0111,Ac Bandage,,Service,90676-00-00,59.85,0.15,,OK,0.15
,,FMERDA0112,Home Visit - Covid - 19 Swab,,Service,73100-26-20,286,0.15,,OK,0.15
,,FMERDA0114,COVID 19 RAPID ANTIGEN TEST,,Service,83700-00-00,151.20000000000002,0.15,,OK,0.15
,,FMERDA0118,14 Leads Ecg,,Service,11700-00-00,145,0.15,,OK,0.15
,,FMERDA0119,Back Slab Application,,Service,50130-00-01,90,0.15,,OK,0.15
,,FMERDA0120,Back Slab Long - Above Elbow,day case,Package,96092-00-00,2604,0,,OK,0
,,FMERDA0121,Back Slab Long - Above Knee,day case,Package,96092-00-00,2604,0,,OK,0
,,FMERDA0122,Back Slab Removal,,Service,47948-00-01,75,0.15,,OK,0.15
,,FMERDA0123,Back Slab Short - Below Elbow,,Service,50130-00-01,131.25,0.15,,OK,0.15
,,FMERDA0125,Cast Removal,day case,Package,96094-00-00,1860,0,,OK,0
,,FMERDA0126,Complex Wound Sub-Speciality Suturing,,Service,90676-00-00,794.2,0.15,,OK,0.15
,,FMERDA0127,Dressing Change - Large (> 25 Cm),,Service,30055-00-30,146.4435,0.15,,OK,0.15
,,FMERDA0128,Dressing Change - Medium (10 - 25 Cm),,Service,30055-00-20,89.3235,0.15,,OK,0.15
,,FMERDA0129,Dressing Change - Small (< 10 Cm),,Service,30055-00-10,49.791000000000004,0.15,,OK,0.15
,,FMERDA0130,E.C.G. Rhythm Strep,,Service,11700-00-00,84.9345,0.15,,OK,0.15
,,FMERDA0132,Emergency Transvenous Pacing,,Service,83700-00-00,75,0.15,,OK,0.15
,,FMERDA0133,Eyelid Laceration Suturing,,Service,90085-00-01,3330,0.15,,OK,0.15
,,FMERDA0134,Finger Neighbour Strapping,,Service,90595-00-00,146.4435,0.15,,OK,0.15
,,FMERDA0135,Full Cast - Above Elbow,,Service,50130-00-01,484.05,0.15,,OK,0.15
,,FMERDA0136,Full Cast - Above Knee,,Service,96092-00-00,1520,0.15,,OK,0.15
,,FMERDA0137,Full Cast - Below Elbow,,Service,50130-00-01,491.40000000000003,0.15,,OK,0.15
,,FMERDA0138,Full Cast - Below Knee,,Service,96092-00-00,491.40000000000003,0.15,,OK,0.15
,,FMERDA0139,Full Cast Application,,Service,50130-00-01,150,0.15,,OK,0.15
,,FMERDA0140,Glue And Starry Streps,,Service,83700-00-00,50,0.15,,OK,0.15
,,FMERDA0141,Iv Fluids - Ongoing Infusion,,Service,96199-19-00,127.34400000000001,0.15,,OK,0.15
,,FMERDA0142,Iv Medication Infusion (Anti-Biotics),,Service,96199-19-00,40,0.15,,OK,0.15
,,FMERDA0143,Iv Services,,Service,96199-19-00,60,0.15,,OK,0.15
,,FMERDA0144,Iv Vaso-Active Medication Infusion,,Service,96199-19-00,60,0.15,,OK,0.15
