Tariff ID/Tariff Name,SGH ITEM CODE, SGH ITEM DESCRIPTION,Price,Effective from date
SAICO2023,FMDER-4031,Rf Rejuvenation Machine(Scarlet) - Small Area,1305,2023-01-05
SAICO2023,FMDER-4032,Rf Rejuvenation Machine(Scarlet) - Moderate Area,1840,2023-01-05
SAICO2023,FMDER-4033,Rf Rejuvenation Machine(Scarlet) - Large Area,2165,2023-01-05
SAICO2023,FMDER-4050,Botox Injection - One Session,525,2023-01-05
SAICO2023,FMDER-4051,Mesotherapy For Hair - 5 Sessions,1250,2023-01-05
SAICO2023,FMDER-4061,Mesotherapy For Hair - 3 Sessions,1500,2023-01-05
SAICO2023,FMDER-4062,Mesotherapy For Face - 3 Sessions,1500,2023-01-05
SAICO2023,FMDER-4063,Skin Cleaning - Three Sessions,750,2023-01-05
SAICO2023,FMDER-4064,Stem Cells Injection - Face - 1 Session,1200,2023-01-05
SAICO2023,FMDER-4066,Botox Injection - Full Face,1250,2023-01-05
SAICO2023,FMDER-4068,Stem Cells Injection - Hair - 2 Sessions,2400,2023-01-05
SAICO2023,FMDER-4072,Gold Plasma Treatment - 1 Session,1400,2023-01-05
SAICO2023,FMDER-4076,Mesotherapy For Face - 1 Session,400,2023-01-05
SAICO2023,FMDER-4077,Mesotherapy For Hair - 1 Session,400,2023-01-05
SAICO2023,FMDER-4082,Peeling Package,2000,2023-01-05
SAICO2023,FMDER-4084,Mesotherapy For Face - 5 Sessions,1500,2023-01-05
SAICO2023,FMDER-4085,Fractional Laser - 3 Session,1500,2023-01-05
SAICO2023,FMDER-4090,Stem Cells Injection - Hair -1 Session,1000,2023-01-05
SAICO2023,FMDER-4111,Pulsed Dye Laser ( Medium ),835,2023-01-05
SAICO2023,FMDER-4112,Pulsed Dye Laser ( Large ),1190,2023-01-05
SAICO2023,FMDER-9986,Laser Hair Removal - Axilae,575,2023-01-05
SAICO2023,FMDERM0005,Chemical Peeling - TCA,335,2023-01-05
SAICO2023,FMDERP0002,Platelet Rich Plasma (PRP) 1 Session,4930,2023-01-05
SAICO2023,FMDERP0003,Body Sculpting - Elixis Elite Machine - One Session,525,2023-01-05
SAICO2023,FMDERP0004,Body Sculpting - Elixis Elite Machine - 5 Sessions,2100,2023-01-05
SAICO2023,FMDERP0005,Face Sculpting - Elixis Elite Machine - One Sessions,735,2023-01-05
SAICO2023,FMDERP0006,Face Sculpting - Elixis Elite Machine - 5 Sessions,3150,2023-01-05
SAICO2023,FMDERP0014,Dermal Filler 1Ml,1095,2023-01-05
SAICO2023,FMDERP0015,Dermal Filler 2Ml,2095,2023-01-05
SAICO2023,FMDERP0016,Dermal Filler 3Ml,3095,2023-01-05
SAICO2023,FMDERP0020,Fractional Laser,395,2023-01-05
SAICO2023,FMDERSP006,Trichoslasis Spinolosa Treatment,70,2023-01-05
SAICO2023,FMDERSP011,Radio Frequency Therapy For Past Acne,400,2023-01-05
SAICO2023,FMDERT-0001,Laser Full Body Pkg - 3 Sessions,2000,2023-01-05
SAICO2023,FMDERT-0002,"Laser Hair Removal (Bikini, Underarms & Mustache) - 3 Sessions",800,2023-01-05
SAICO2023,FMDERT-0003,Laser Hair Removal - Face - 3 Sessions,600,2023-01-05
SAICO2023,FMDERT-0004,Laser Hair Removal - Three Areas,500,2023-01-05
SAICO2023,FMDERT-0010,Laser Hair Removal - Full Body - One Session,700,2023-01-05
SAICO2023,FMDERT-0011,"Laser Hair Removal (Bikini, Underarms & Mustache) - One Session",300,2023-01-05
SAICO2023,FMDERT-0012,Laser Hair Removal - Face - One Session,200,2023-01-05
SAICO2023,FMDERT-0013,Laser Hair Removal -Bikini,250,2023-01-05
SAICO2023,FSDER-0001,Carbon peel laser. 4 sessions ,800 ,2023-01-05
SAICO2023,FSDER-0002,HydraFacial session  ,250 ,2023-01-05
SAICO2023,FSDER-0003,Tattoo removal small area  ,350 ,2023-01-05
SAICO2023,FSDER-0004,Tattoo removal large area  ,600 ,2023-01-05
SAICO2023,FSDER-0005,Fine hair bleaching small area ,200 ,2023-01-05
SAICO2023,FSDER-0006,Fine hair bleaching large area  ,400 ,2023-01-05
SAICO2023,FSDER-0007,Pigmentation removal small area ,300 ,2023-01-05
SAICO2023,FSDER-0008,Pigmentation removal large area ,500 ,2023-01-05
SAICO2023,FSDER-0009,arms hair removal session ,150 ,2023-01-05
SAICO2023,FSDER-0010,Legs hair removal session ,200 ,2023-01-05
SAICO2023,MTDER-0001,Electrocautery - Small Area Under GA,275,2023-01-05
SAICO2023,MTDER-0002,Electrocautery - Medium Area Under Ga,635,2023-01-05
SAICO2023,MTDER-0003,Electrocautery - Large Area Under Ga,1205,2023-01-05
SAICO2023,MTDER-0004,Electrocautery - Extra Large Area Under Ga,2315,2023-01-05
SAICO2023,MTDER-0005,Skin Graft - Small Area,3380,2023-01-05
SAICO2023,MTDER-0013,Vascular Laser - Small Area,2315,2023-01-05
SAICO2023,MTDER-0016,Blister Suction Device,675,2023-01-05
SAICO2023,MTDER-0028,Hydradermie Machine(1X) Facial Small Area,210,2023-01-05
SAICO2023,MTDER-0029,Hydradermie Machine(4X) Facial Small Area,540,2023-01-05
SAICO2023,MTDER-0030,Hydradermie Machine(1X) Facial Medium Area,255,2023-01-05
SAICO2023,MTDER-0031,Hydradermie Machine(4X) Facial Medium Area,715,2023-01-05
SAICO2023,MTDER-0032,Hydradermie Machine(1X) Facial Large Area,590,2023-01-05
SAICO2023,MTDER-0033,Hydradermie Machine(4X) Facial Large Area,1665,2023-01-05
SAICO2023,MTDER-0035,Multi-Zones(12X) Body Treatment - Small Area - Package,2745,2023-01-05
SAICO2023,MTDER-0037,Multi-Zones(12X) Body Treatment -Medium Area - Package,5295,2023-01-05
SAICO2023,MTDER-0039,Multi-Zones(12X) Body Treatment - Large Area - Package,7410,2023-01-05
SAICO2023,FSSUR-0002,Proctoscopy,500,2023-01-05
SAICO2023, FMENTE6052, CENTRAL AUDITORY BATTERY TEST (PSYCHOPHYSICAL),4000,2023-01-05
SAICO2023,EXENT-0024,CONTROL OF EPISTAXSIS BY ANT. & POST PACK (G.A),1675,2023-01-05
SAICO2023,FMENT-9000,C.P PROGRAM - 1 SESSION (P.D),290,2023-01-05
SAICO2023,FMENTE0001,AUDIOMETRY (PURE TONE + Speech ),825,2023-01-05
SAICO2023,FMENTE0002,AUDIOMETRY - PURE TONE,565,2023-01-05
SAICO2023,FMENTE0003,AUDIOMETRY - SPEECH,565,2023-01-05
SAICO2023,FMENTE0005,TYMPANOMETRY,520,2023-01-05
SAICO2023,FMENTE0008,FACIAL NERVE EXCITABILITY TEST,825,2023-01-05
SAICO2023,FMENTE0009,BRAIN STEM EVOKED RESPONSE AUDIOMETRY,2305,2023-01-05
SAICO2023,FMENTE0010,ELECTROCHOCHLEOGRAPHY,1810,2023-01-05
SAICO2023,FMENTE0011,PLAY AUDIOMETRY (PED),825,2023-01-05
SAICO2023,FMENTE0013,OTOACOUSTIC EMISSION TEST,795,2023-01-05
SAICO2023,FMENTE0014,NEURO-OTOLOGICAL HEARING TEST,1015,2023-01-05
SAICO2023,FMENTE0015,IMPEDANCEMETRY STUDY,895,2023-01-05
SAICO2023,FMENTE0018,HEARING AID UNITRON (PROGRAM),5140,2023-01-05
SAICO2023,FMENTE0020,CALORIC TEST FOR VERTIGO,1100,2023-01-05
SAICO2023,FMENTE0021,Transient evoked Otoacoustic Emissions (PED),290,2023-01-05
SAICO2023,FMENTE0025,TINNITUS MATCHING & MASKING,505,2023-01-05
SAICO2023,FMENTE0026,VOICE DISORDER SESSION,795,2023-01-05
SAICO2023,FMENTE0027,HEARING AID FITTING COLIBRIE II,2760,2023-01-05
SAICO2023,FMENTE0029,COMPTUER ASSISTED VESTIBULAR REHABILIATION EXERCISE,330,2023-01-05
SAICO2023,FMENTE0030,TINNITUS MATCHING,505,2023-01-05
SAICO2023,FMENTE0031,TINNITUS MASKING,260,2023-01-05
SAICO2023,FMENTE0032,FITTING HEARING AID AUDIOFLEX 120,5140,2023-01-05
SAICO2023,FMENTE0035,CANALITH REPOSITIONING MANEUVER FOR BENIGN PAROXYSMAL POSTION,970,2023-01-05
SAICO2023,FMENTE0036,DEVICE OF SENSO-HEARING AID,9020,2023-01-05
SAICO2023,FMENTE0037,FITTING OF COMPACT DIGIFOCUS HEARING AID,11625,2023-01-05
SAICO2023,FMENTE0038,FITTING OF FM SYSTEM FOR HEARING IMPAIRMENT,14495,2023-01-05
SAICO2023,FMENTE0039,Tinnitus retraining therapy (TRT),490,2023-01-05
SAICO2023,FMENTE0040,AUDITORY TRAINING SESSION,490,2023-01-05
SAICO2023,FMENTE2004,SUTURE OF LACERATION OF EXTRNAL EAR (PER SUTURE),275,2023-01-05
SAICO2023,FMENTE2005,ASPIRATION OF HEMATOMA,845,2023-01-05
SAICO2023,FMENTE2006,DRAINAGE OF AURICULAR ABSCESS AND DEBRIDEMENT,1290,2023-01-05
SAICO2023,FMENTE3001,EAR WASH - UNILATERAL,290,2023-01-05
SAICO2023,FMENTE3002,EAR WASH - BILATERAL,455,2023-01-05
SAICO2023,FMENTE3003,TREATMENT OF OTOMYCOSIS-UNILATERAL,455,2023-01-05
SAICO2023,FMENTE3004,TREATMENT OF OTOMYCOSIS-BILATERAL,710,2023-01-05
SAICO2023,FMENTE3005,DEBRIDEMENT & INSERTION OF OTOWICK,110,2023-01-05
SAICO2023,FMENTE3006,INCISION OF ABSCESS OF EXTERNAL EAR CANAL,550,2023-01-05
SAICO2023,FMENTE3007,REMOVAL OF FOREIGN BODY WITHOUT INCISION W/O MICROSCOPE-NOT IMPC,455,2023-01-05
SAICO2023,FMENTE3017,MICROSCOPIC EXAMINATION UNILATERAL,290,2023-01-05
SAICO2023,FMENTE3018,MICROSCOPIC EXAMINATION BILATERAL,455,2023-01-05
SAICO2023,FMENTE3020,VESTIBULAR ASSESTMENT,1765,2023-01-05
SAICO2023,FMENTE3026,HEARING AID,5150,2023-01-05
SAICO2023,FMENTE4007,REMOVAL OF GROMMET-UNILATERAL,290,2023-01-05
SAICO2023,FMENTE5003,EAR MOULD,490,2023-01-05
SAICO2023,FMENTE5004,HEARING AID FITTING,500,2023-01-05
SAICO2023,FMENTE5005,FREE FIELD AUDIOMETRY,880,2023-01-05
SAICO2023,FMENTE6001,POLITZERIZATION,290,2023-01-05
SAICO2023,FMENTE6003,HEARING AID M35,4350,2023-01-05
SAICO2023,FMENTE6004,HEARING AID M36,4205,2023-01-05
SAICO2023,FMENTE6005,HEARING AID M49-0,4480,2023-01-05
SAICO2023,FMENTE6008,HEARING AID M60-OL,3810,2023-01-05
SAICO2023,FMENTE6009,HEARING AID PHILIPS M60-OR,3810,2023-01-05
SAICO2023,FMENTE6020,HEARING AID PHILIPS S46-O,4350,2023-01-05
SAICO2023,FMENTE6022,HEARING AID PHILIPS S47,4075,2023-01-05
SAICO2023,FMENTE6029,PROMONTORY STIMULATION TEST,915,2023-01-05
SAICO2023,FMENTE6034,COCHLEAR FUNCTION MONITORING,490,2023-01-05
SAICO2023,FMENTE6037,INTRATYMPANIC INFUSSION OF CORTICOSTIROID OR GENTAMICYN,1120,2023-01-05
SAICO2023,FMENTE6039,HEARING THRESHOLD BY ABR,1575,2023-01-05
SAICO2023,FMENTE6044,VEMPS VESTIBULAR EVODES MYOGENIC POTENTIALS,1195,2023-01-05
SAICO2023,FMENTE6045,VIDEO NYSTAGMOGRAPHY(VNG),1590,2023-01-05
SAICO2023,FMENTE6048,AUDIO BRAIN EVOKED RESPONSE,2995,2023-01-05
SAICO2023,FMENTE6053,CENTRAL AUDITORY TEST FOR CHILDREN (PSYCHOPHYSICAL,3810,2023-01-05
SAICO2023,FMENTE6055,CENTRAL AUDITORY REMEDIATION COURSE,2540,2023-01-05
SAICO2023,FMENTE6056,Video Hit Impulse Test ,800,2023-01-05
SAICO2023,FMENTE6057,Epley Maneuver      ,350,2023-01-05
SAICO2023,FMENTE6058,Fibro Optic Laryngoscopic  - Evaluation Of Swallowing ,800,2023-01-05
SAICO2023,FMENTE6059,Laryngoscopy indirect diagnostic separate procedure,700,2023-01-05
SAICO2023,FMENTK0002,CHANGE OF TRACHEOSTOMY TUBE,710,2023-01-05
SAICO2023,FMENTL0014,SPEECH THERAPY SESSION,235,2023-01-05
SAICO2023,FMENTL0015,INDIRECT LARYNGOSCOPY USING ENDOSCOPE,770,2023-01-05
SAICO2023,FMENTL0017,SPEECH THERAPY SINGLE,250,2023-01-05
SAICO2023,FMENTL0023,DELAYED SPEECH & LANGUAGE DEVELOPMENT,675,2023-01-05
SAICO2023,FMENTL0024,STUTTERING OR STAMMERING SESSION,795,2023-01-05
SAICO2023,FMENTL0025,ARTICULATION SESSION FOR DEFECT,795,2023-01-05
SAICO2023,FMENTL0029,ARTICULATION TEST,210,2023-01-05
SAICO2023,FMENTL0031,ILLINOIS TEST OF PSYCHOLIONGUISTIC ABILITIES,750,2023-01-05
SAICO2023,FMENTN0004,PROETZ MANOEUVER (NASAL SINUS),290,2023-01-05
SAICO2023,FMENTN0005,RHINOSCOPY,660,2023-01-05
SAICO2023,FMENTN0006,ALLERGY PRICK TEST,835,2023-01-05
SAICO2023,FMENTN2003,CLOSED REDUCTION OF NASAL FRACTURE,2475,2023-01-05
SAICO2023,FMENTN2009,CONTROL OF EPISTAXIS BY CHEMEICAL CAUTERIZATION - UNILATERAL,235,2023-01-05
SAICO2023,FMENTN2010,CONTROL OF EPISTAXIS BY CHEMICAL CAUTERIZATION - BILATERAL,290,2023-01-05
SAICO2023,FMENTN2055,REMOVAL OF NASAL PACK,275,2023-01-05
SAICO2023,FMENTN2063,NASAL ENDOSCOPY,235,2023-01-05
SAICO2023,FMENTN2064,NASAL SINUSCOPY WITH BIOPSY,1133,2023-01-05
SAICO2023,FMENTN2067,Allergy Skin Test,750,2023-01-05
SAICO2023,FMENTO0003,SUTURE OF LACERATION OF SOFT - PALATE,970,2023-01-05
SAICO2023,FMENTO0009,REMOVAL OF FOREIGN BODY-THROAT,455,2023-01-05
SAICO2023,FMENTO0012,CAUTERIZATION OF MOUTH ULCER - CRYOCAUTERY,1325,2023-01-05
SAICO2023,FMENTS0027,CENTRAL AUDITORY REMEDIATION SESSION (SINGLE),260,2023-01-05
SAICO2023,FMENTS0028,swallowing therapy session,400,2023-01-05
SAICO2023,FMENTS0029,Swallowing electrical stimulation therapy session,700,2023-01-05
SAICO2023,FMENTS0030,A non-instrumental swallowing assessment,400,2023-01-05
SAICO2023,FMENDE0090,LIVER FIBROSCAN ,1200,2023-01-05
SAICO2023,FMENDA0001,Bronchoscopy,3520,2023-01-05
SAICO2023,FMENDA0002,Bronchoalveolar Lavage,275,2023-01-05
SAICO2023,FMENDE0014,Endoscopic Cholangiography,6300,2023-01-05
SAICO2023,FMENDE0023,Insertion Of Gastric Balloon For Weight Reduction,7350,2023-01-05
SAICO2023,FMENDE0025,Injection Of Bleeding Point,1575,2023-01-05
SAICO2023,FMENDE0027,Endoscopic Removal Of Foreign Body,4297.7,2023-01-05
SAICO2023,FMENDE-0027,Foreign Body Removal,2835,2023-01-05
SAICO2023,FMENDE0034,Endoscopic Stone Extraction,2100,2023-01-05
SAICO2023,FMENDE0041,Endoscopic Insertion Of a Stent,3150,2023-01-05
SAICO2023,FMENDE0053,Variceal Ligation 5 Bands,2625,2023-01-05
SAICO2023,FMENDE0054,Variceal Ligation > 5 Band,3150,2023-01-05
SAICO2023,FMENDE0057,Fluid Endoclips,1590,2023-01-05
SAICO2023,FMENDE0077,Obesity Balloon Removal,4200,2023-01-05
SAICO2023,FMINT-0068,Blood Sugar Test,155,2023-01-05
SAICO2023,FMINT-0072,Oxygen Inhalation,135,2023-01-05
SAICO2023,FMINT-0075,Nebulizer /Ventolin,245,2023-01-05
SAICO2023,FMINT-0077,IV Fluid Canula,130,2023-01-05
SAICO2023,FMINT-0078,IV Fluid Insertion,185,2023-01-05
SAICO2023,FMINT-0079,IV Fluid Injection,85,2023-01-05
SAICO2023,FMINT-0080,IM Injection,70,2023-01-05
SAICO2023,FMINT-0088,ECHO Full Study - INT,1200,2023-01-05
SAICO2023,FMINT-0089,ECHO Follow Up (Within one week) -INT,1200,2023-01-05
SAICO2023,FMINT-0104,IN Body Composition,1450,2023-01-05
SAICO2023,FMINT-0105,In Body 2 Sessions,2500,2023-01-05
SAICO2023,FMINT-0106,PEG-TAIL INSERTION FOR THORACENTESIS OF CHEST PLEU,4160,2023-01-05
SAICO2023,FMINT-0107,In Body Service 3 Sessions (Nutrition Prog.3),525,2023-01-05
SAICO2023,FMINT-0116,Sudoscan,450,2023-01-05
SAICO2023,FMINT-1002,Nebulizer Pulmicort,245,2023-01-05
SAICO2023,FMINT-1003,Nebulizer Atrovent,210,2023-01-05
SAICO2023,FMINT-1004,Smart Capsule,9400,2023-01-05
SAICO2023,FMINT-1006,Metabolic Therapeutic Care,255,2023-01-05
SAICO2023,FMINT-1017,Chemotherapy Less Than 12 Hours,7350,2023-01-05
SAICO2023,FMINTH-0001,Regular Hemodialysis W/ Stand.,1320,2023-01-05
SAICO2023,FMINTH-0005,Endoscopic Biopsy,250,2023-01-05
SAICO2023,FMINTH-0006,Pre Gastric Sleeve Nutrition Checkup,4000,2023-01-05
SAICO2023,FMINTH-0009,Post Gastric Sleeve Lab Package,700,2023-01-05
SAICO2023,FMINTR0007,Fluid Syringe,110,2023-01-05
SAICO2023,FMINTR0014,ABG Extraction,225,2023-01-05
SAICO2023,FMINTR0019,Suctioning,205,2023-01-05
SAICO2023,FMDER-1000,DAY CARE SUPERVISIONFMDER-1000,240,2023-01-05
SAICO2023,FMSUP-0001,FIRSTCLASS - Medical Supervision,120,2023-01-05
SAICO2023,FMSUP-00010,SUITE - Medical Supervision,120,2023-01-05
SAICO2023,FMSUP-00011,ROYAL SUITE - Medical Supervision,120,2023-01-05
SAICO2023,FMSUP-00012,NORMAL BABY CRIB - Medical Supervision,120,2023-01-05
SAICO2023,FMSUP-00016,INTERMEDIATE CLASS - Medical Supervision,120,2023-01-05
SAICO2023,FMSUP-00018,NEWBORN ISOLATION - Medical Supervision,120,2023-01-05
SAICO2023,FMSUP-00019,CCU - Medical Supervision,120,2023-01-05
SAICO2023,FMSUP-0002,SECONDCLASS - Medical Supervision,120,2023-01-05
SAICO2023,FMSUP-00020,SUPER DELUXE - Medical Supervision,120,2023-01-05
SAICO2023,FMSUP-00021,SUITEA - Medical Supervision,120,2023-01-05
SAICO2023,FMSUP-00022,SUITEB - Medical Supervision,120,2023-01-05
SAICO2023,FMSUP-00025,STROKE UNIT - Medical Supervision,120,2023-01-05
SAICO2023,FMSUP-0003,THIRDCLASS - Medical Supervision,120,2023-01-05
SAICO2023,FMSUP-0004,ISOLATION - Medical Supervision,120,2023-01-05
SAICO2023,FMSUP-0005,ICU - Medical Supervision,120,2023-01-05
SAICO2023,FMSUP-0006,PSHYICATRIC WARD - Medical Supervision,120,2023-01-05
SAICO2023,FMSUP-0007,NICU - Medical Supervision,120,2023-01-05
SAICO2023,FMSUP-0008,TICU - Medical Supervision,120,2023-01-05
SAICO2023,FMSUP-0009,PICU - Medical Supervision,120,2023-01-05
SAICO2023,FMNEP 0045,Continuous renal replacement therapy Crrt (continuous venovenous hemodialysis) With Solution (12) Hours,11340,2023-01-05
SAICO2023,FMNEP 0046,Therapeutic Plasma Exchange,10500,2023-01-05
SAICO2023,FMNEP-0005,Hemodialysis + Femoral Vein Subclavian Vein Cath. Vas,3520,2023-01-05
SAICO2023,FMNEP-0006,Peritoneal Dialysis,6660,2023-01-05
SAICO2023,FMNEP-0007,Regular Peritoneal Dialysis,2315,2023-01-05
SAICO2023,FMNEP-0008,Tinkoff Catheter Placement,2760,2023-01-05
SAICO2023,FMNEP-0009,Arterio-Venous Fistula Creation,2315,2023-01-05
SAICO2023,FMNEP-0010,Contineous Artero-Veine Hemo- Dialysis,4470,2023-01-05
SAICO2023,FMNEP-0011,Hemoperfusion (Special Technique),7790,2023-01-05
SAICO2023,FMNEP-0012,Hemodialysis Follow Up,1035,2023-01-05
SAICO2023,FMNEP-0013,Hemodialysis Type A1 (8 Session),7845,2023-01-05
SAICO2023,FMNEP-0014,Hemodialysis Type A2 (12 Session),11435,2023-01-05
SAICO2023,FMNEP-0015,Hemodialysis Type B1 (24 Session),22175,2023-01-05
SAICO2023,FMNEP-0016,Hemodialysis Type B2 (36 Session),31390,2023-01-05
SAICO2023,FMNEP-0017,Hemodialysis Type C1 (48 Session),40560,2023-01-05
SAICO2023,FMNEP-0019,Femoral Catheter Double Lumen,2080,2023-01-05
SAICO2023,FMNEP-0020,Femoral Or Subclavicen Catheter,751.3,2023-01-05
SAICO2023,FMNEP-0021,Central Vein Catheter For IV,6050,2023-01-05
SAICO2023,FMNEP-0022,Single Use Of Vanflow Canula,170,2023-01-05
SAICO2023,FMNEP-0023,Sudden Need Of Oxygen Regular,170,2023-01-05
SAICO2023,FMNEP-0024,Sudden Use Of ECG Monitoring,200,2023-01-05
SAICO2023,FMNEP-0025,Plasma Pharesis (Tpe),7010,2023-01-05
SAICO2023,FMNEP-0026,Regional Hemodialysis Standard,2430,2023-01-05
SAICO2023,FMNEP-0027,Urgent Hemodialysis (Pat.W/Vascular Access),3520,2023-01-05
SAICO2023,FMNEP-0028,Urgent Hemodialysis W/Vascular Access By Hdf With High Flex,5660,2023-01-05
SAICO2023,FMNEP-0029,Urgent Peritoneal Dialysis Intra.Cath,7010,2023-01-05
SAICO2023,FMNEP-0031,Plasmapharesis,4295,2023-01-05
SAICO2023,FMNEP-0032,Perm Cathether For Hemodialysis,13680,2023-01-05
SAICO2023,FMNEP-0034,Follow-Up Neprology,825,2023-01-05
SAICO2023,FMNEP-0035,ECG - Nephrology,200,2023-01-05
SAICO2023,FMNEP-0036,Neptrology Follow Up During Hemodialysis,245,2023-01-05
SAICO2023,FMNEP-0037,O2 Oxygen Session,192.5,2023-01-05
SAICO2023,FMNEP-0038,Nebulizer Session,245,2023-01-05
SAICO2023,FMNEP-0039,Dressing Of Double Lumen Catheter,200,2023-01-05
SAICO2023,FMNEP-0040,Double Lumen Insertion,1965,2023-01-05
SAICO2023,FMNEP-0041,Hemodialysis One Session Package Deal,4950,2023-01-05
SAICO2023,FMNEP-0043,Hemodialysis 12 Session Package Deal,3825,2023-01-05
SAICO2023,FMNEP-0044,Insertion Of Double Wire,2205,2023-01-05
SAICO2023,FMNEP-0045,Crrt(Cvvhd) (12 Hours),11340,2023-01-05
SAICO2023,FMNEP-0047,Renal Dialysis One Session,450,2023-01-05
SAICO2023,FMNEP-0100,Prisma For Dialysis W/O Serology Result,2760,2023-01-05
SAICO2023,FMNEU-1016,Deep brain stimulator programming,3500,2023-01-05
SAICO2023,FMNUM-0000,NEUROLOGY CONSULTATION (IN-PT),300,2023-01-05
SAICO2023,FMNUM-0006,ULTRASONOGRAPHY (BRAIN),760,2023-01-05
SAICO2023,FMNUM-0008,HEADACHE CENTER PKG,2130,2023-01-05
SAICO2023,FMNUM-0009,AUDITORY EVOKED POTENTIAL,1705,2023-01-05
SAICO2023,FMNUM-0017,TRANCRANIAL DOPPLER(TCD) -ONE VESSE,520,2023-01-05
SAICO2023,FMNUM-0018,TRANCRANIAL DOPPLER(TCD) TWO VISSEL,705,2023-01-05
SAICO2023,FMNUM-0026,ROUTINE EEG,990,2023-01-05
SAICO2023,FMNUM-0030,SLEEP EEG RECORD OVERNIGHT,4200,2023-01-05
SAICO2023,FMNUM-0031,EMG,630,2023-01-05
SAICO2023,FMNUM-0032,VISUAL EVOKED POTENTIAL,1705,2023-01-05
SAICO2023,FMNUM-0034,EMG 2 UNITS,2190,2023-01-05
SAICO2023,FMNUM-0035,EMG 3 UNITS,2640,2023-01-05
SAICO2023,FMNUM-0036,HISTOLOGY & HISTOCHEMISTRY STRAININ,2190,2023-01-05
SAICO2023,FMNUM-0039,IMMUNO STAINING THREE ANTIBODY,2190,2023-01-05
SAICO2023,FMNUM-0042,MUSCLE BIOPSY PACKAGE BIOPSY & HIST,5295,2023-01-05
SAICO2023,FMNUM-0046,EMG AND NCV 2 UNITS,735,2023-01-05
SAICO2023,FMNUM-0047,EMG AND NCV 3 UNITS,945,2023-01-05
SAICO2023,FMNUM-0048,EMG AND NCV 4 UNTIS,1575,2023-01-05
SAICO2023,FMNUM-0049,BOTOX INJECTION,525,2023-01-05
SAICO2023,FMNUM-0050,BOTOX INJECTION 2 LIMBS,620,2023-01-05
SAICO2023,FMNUM-0051,BOTOX INJECTION 3 LIMBS,1015,2023-01-05
SAICO2023,FMNUM-0052,BOTOX INJECTION 4 LIMBS,1195,2023-01-05
SAICO2023,FMNUM-0056,DIGITAL EEG (PORTABLE),975,2023-01-05
SAICO2023,FMNUM-0058,NCV 2 UNITS,775,2023-01-05
SAICO2023,FMNUM-0059,NCV 3 UNITS,945,2023-01-05
SAICO2023,FMNUM-0060,NCV 4 UNITS,1575,2023-01-05
SAICO2023,FMNUM-0065,VIDEO EEG OVER 24HRS,5250,2023-01-05
SAICO2023,FMNUM-0500,SECOND OPINION CONSULTATION,500,2023-01-05
SAICO2023,FMNEU-0048,Trigger Point Injection (more than 2 Trigger points),345,2023-01-05
SAICO2023,FMNEU-0062,LUMBAR PUNCTURE BY NEUROSURGERY,635,2023-01-05
SAICO2023,FMNEU-0063,INTRATHECAL INJECTION OF MEDICATIONS (ANTIBIOTC/CHEMOTHERAPY),155,2023-01-05
SAICO2023,FMNEU-0087,Trigger Point Injection (1 Trigger point),185,2023-01-05
SAICO2023,FMNEU-0155,MEASURING INTRA THECAL PRESSURE THROUGH LUMBER PUNCTURE,1675,2023-01-05
SAICO2023,FMNEU-1011,THROMOLYTIC THERPAY FOR ACUTE STROKE - MEDICATIONS NOT INCLUDED,3500,2023-01-05
SAICO2023,FMNEU-1012,Major Joint INJECTION - ONE JOINT,2500,2023-01-05
SAICO2023,FMNEU-1013,Intermediate Joint INJECTION - ONE JOINT,2000,2023-01-05
SAICO2023,FMNEU-1014,Minor Joint INJECTION - ONE JOINT,1500,2023-01-05
SAICO2023,FMNEU-1015,Trigger Point Injection (2 Trigger points),650,2023-01-05
SAICO2023,FMNEU-9942,GENICULAR NERVE BLOCK,8300,2023-01-05
SAICO2023,FMNBD-0001,NICU 24 hrs,3760,2023-01-05
SAICO2023,FMNBD-0002,"NICU II 24 Hrs (Incubator,P-Oximeter, C. Mon. O2+Hood)",2670,2023-01-05
SAICO2023,FMNBD-0003,Ticu(Incubator Monitor Oxygen),675,2023-01-05
SAICO2023,FMNBD-0004,Borrow.Of P.Incubator/Ventilator,2430,2023-01-05
SAICO2023,FMNBD-0006,Baby Name Book,170,2023-01-05
SAICO2023,FM39099998,MEDICAL SUPERVISION-NURSERY,148.38,2023-01-05
SAICO2023,FMICU-0070,SPECIAL  NURSING CARE,275,2023-01-05
SAICO2023,FMNUR-0044,SPECIAL NURSING CARE PER HOUR,35.56,2023-01-05
SAICO2023,FMOBG-0004,Insertion of IUD,1050,2023-01-05
SAICO2023,FMOBG-0016,Antenatal (CTG)Monitoring/HR,572,2023-01-05
SAICO2023,FMOBG-0122,Removal of IUD,545,2023-01-05
SAICO2023,FMOBG-0222,Implanon Insertion,1915,2023-01-05
SAICO2023,FMOBG-1026,Implanon Removal,3980,2023-01-05
SAICO2023,FMOBG-1062,Cervical Cauterization OBD,500,2023-01-05
SAICO2023,FMOBG-1200,Antenatal Care Package,1725,2023-01-05
SAICO2023,FMOBG-1300,Amnisure (ROM) Test,440,2023-01-05
SAICO2023,FMNONC-002,Steriotactic Localization Of Brain Tumour,6345,2023-01-05
SAICO2023,FMNONC-003,Steriotactic Localization Of Brain Tumour (Superficial),4245,2023-01-05
SAICO2023,FMONCS-000,Radio Surgery Olfactory Groove,30195,2023-01-05
